Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Federal National Mortgage Association,FNMA,3,11/28/2025,3.0237707494,3.0237707494,CALLABLE,425000000,USD,US,1/31/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.95,7/13/2023,2.8396589,1.29498736,CALLABLE,145000000,USD,US,7/1/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,8/2/2027,3.0402334,3.0402334,CALLABLE,120000000,USD,US,7/17/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.51,4/25/2029,3.3799047,2.3675341,CALLABLE,50000000,USD,US,4/9/2014,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.37,12/28/2027,3.3508083,2.16979419,CALLABLE,50000000,USD,US,12/22/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.37,2/23/2023,2.3777961,2.3777961,CALLABLE,24000000,USD,US,1/26/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.17,7/2/2027,3.2010788,3.2010788,CALLABLE,200000000,USD,US,6/13/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.625,12/12/2025,2.3883854,2.3883854,AT MATURITY,60000000,USD,US,1/8/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.4,1/29/2031,3.4042659,3.4042659,CALLABLE,15000000,USD,US,1/25/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.59,2/2/2024,2.5795643,2.5135832,CALLABLE,55000000,USD,US,1/26/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.875,9/13/2024,2.1963927,2.1963927,AT MATURITY,664675000,USD,US,8/13/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.6,12/4/2025,2.4161147,2.4161147,AT MATURITY,55000000,USD,US,12/1/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3,5/1/2028,3.0144628,3.0144628,CALLABLE,125000000,USD,US,4/23/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.9,2/23/2026,2.9057976,2.9057976,CALLABLE,27000000,USD,US,1/26/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,6.25,5/15/2029,2.6112837,2.5842584,AT MATURITY,4250000000,USD,US,5/19/1999,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.12,1/5/2026,3.0808587,1.221669,CALLABLE,50000000,USD,US,12/29/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.93,3/18/2024,-6.7154934654,-6.7154934654,CALLABLE,15000000,USD,US,9/10/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.04,6/17/2024,2.9557392,1.37559118,CALLABLE,88000000,USD,US,6/8/2015,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,6.75,11/1/2025,2.6417011,2.6417011,AT MATURITY,1350000000,USD,US,10/30/1995,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.8,2/13/2025,2.8631544,2.8631544,CALLABLE,13000000,USD,US,2/5/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.375,3/14/2025,2.2566611,2.2566611,AT MATURITY,192125000,USD,US,2/12/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.39,1/27/2031,3.3899671,3.3896011,CALLABLE,69000000,USD,US,1/19/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.99,2/4/2028,3.0903216,3.0903216,CALLABLE,160000000,USD,US,1/24/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.97,1/20/2026,2.9699207,2.96706261,CALLABLE,10000000,USD,US,1/14/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.5,11/26/2027,3.0466525,3.0466525,CALLABLE,100000000,USD,US,11/13/2012,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,3.04,12/23/2025,3.0187056,1.76748587,CALLABLE,50000000,USD,US,12/9/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,4,3/20/2029,3.8664974,2.7694489,CALLABLE,130000000,USD,US,3/6/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.33,2/16/2023,2.33,2.33,CALLABLE,17000000,USD,US,1/19/2016,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,3,1/18/2028,3.103152,3.103152,CALLABLE,250000000,USD,US,12/18/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.3,7/25/2025,2.6361294,2.6361294,CALLABLE,35000000,USD,US,1/9/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.03,1/6/2025,3.0105347,2.17821601,CALLABLE,70000000,USD,US,12/29/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.125,3/10/2023,1.989023,1.989023,AT MATURITY,595770000,USD,US,2/6/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.05,12/24/2024,2.4420159645,2.4420159645,CALLABLE,102000000,USD,US,12/17/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.78,2/19/2025,2.8746286,2.8746286,CALLABLE,70000000,USD,US,1/29/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.5,10/5/2029,3.5019959,3.5019959,CALLABLE,63000000,USD,US,9/23/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.5,10/24/2025,2.7394781,2.7394781,AT MATURITY,20000000,USD,US,10/17/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.18,5/13/2025,3.1796133,3.15796268,CALLABLE,10000000,USD,US,10/15/2014,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.69,1/22/2024,2.6920372,2.6920372,CALLABLE,75000000,USD,US,1/14/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,4/17/2028,3.0145085,3.0145085,CALLABLE,75000000,USD,US,4/5/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.57,7/2/2030,3.1708528,1.6258461,CALLABLE,50000000,USD,US,6/22/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.95,9/30/2024,2.8213753,1.4533551,CALLABLE,134000000,USD,US,9/18/2015,FIXED,AA+,#N/A N/A
Federal Farm Credit Banks,FFCB,2.875,7/22/2024,2.8749281,2.87270583,CALLABLE,35000000,USD,US,1/14/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.875,6/14/2024,2.2054999,2.2054999,AT MATURITY,343250000,USD,US,5/6/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.5,8/14/2024,2.7646455,2.7646455,CALLABLE,70000000,USD,US,7/19/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.9,9/5/2025,2.923873,2.923873,CALLABLE,105000000,USD,US,8/21/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.05,5/17/2027,3.0520224,3.0520224,CALLABLE,50000000,USD,US,4/24/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.15,9/7/2023,2.1398392,2.1398392,AT MATURITY,30000000,USD,US,4/28/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.5,2/22/2023,2.5544037,2.5544037,CALLABLE,250000000,USD,US,1/28/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.75,6/12/2026,2.5410346,2.5410346,AT MATURITY,255000000,USD,US,6/30/2006,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.23,11/1/2030,3.326856,3.326856,CALLABLE,75000000,USD,US,10/25/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.25,1/30/2023,2.2951044,2.2951044,CALLABLE,150000000,USD,US,1/17/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.25,12/27/2023,2.3193016,2.3193016,CALLABLE,50000000,USD,US,11/27/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.8,4/14/2025,2.8300168,2.8300168,CALLABLE,93000000,USD,US,4/7/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.29,2/10/2031,3.29,3.29,CALLABLE,10000000,USD,US,1/20/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,6.005,7/28/2028,2.9447867,2.9447867,AT MATURITY,50000000,USD,US,7/9/1998,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.5,12/27/2027,2.7966016,2.7966016,CALLABLE,50000000,USD,US,12/6/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.5,2/9/2024,2.6868135,2.6868135,CALLABLE,80000000,USD,US,7/13/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.66,4/29/2024,2.6835085,2.6835085,CALLABLE,60000000,USD,US,4/21/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.48,12/19/2024,2.7850566,2.7850566,CALLABLE,160000000,USD,US,12/12/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.625,7/16/2024,2.6249082,2.62194107,CALLABLE,75000000,USD,US,7/10/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.25,6/18/2027,3.3028154,3.3028154,CALLABLE,185000000,USD,US,5/30/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,3/25/2027,3.0050647,3.0050647,CALLABLE,75000000,USD,US,3/13/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.22,4/8/2030,3.2507306,3.2507306,CALLABLE,52000000,USD,US,4/1/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,8/20/2030,3.0532637,3.0532637,CALLABLE,50000000,USD,US,7/27/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,4,10/24/2029,2.8419371,2.8419371,AT MATURITY,75000000,USD,US,10/18/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.98,8/21/2026,3.049594,3.049594,CALLABLE,78000000,USD,US,8/14/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,11/21/2025,3.0442129,3.0442129,CALLABLE,100000000,USD,US,4/23/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.06,1/20/2026,2.9776462,-0.19229434,CALLABLE,70000000,USD,US,1/6/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5,9/28/2029,2.957994,2.957994,AT MATURITY,150000000,USD,US,9/25/2009,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.43,12/23/2030,3.4341035,3.4341035,CALLABLE,43000000,USD,US,12/3/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,9/27/2027,2.9997573,2.96907216,CALLABLE,120000000,USD,US,9/5/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.365,9/9/2024,2.4562714,2.4562714,AT MATURITY,207000000,USD,US,9/1/2004,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.69,12/15/2025,2.511859,2.511859,AT MATURITY,10000000,USD,US,12/8/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.6,4/25/2029,3.5139857,2.8479045,CALLABLE,50000000,USD,US,4/9/2014,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.23,12/21/2026,3.2016061,1.33350419,CALLABLE,75000000,USD,US,12/14/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.5,12/20/2023,2.1119272,2.1119272,AT MATURITY,715000000,USD,US,12/6/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.8,12/28/2023,2.7820668,1.98868375,CALLABLE,50000000,USD,US,12/22/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.98,10/4/2027,2.9848501,2.9848501,CALLABLE,45000000,USD,US,9/27/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.2,4/24/2030,3.266044,3.266044,CALLABLE,45000000,USD,US,4/17/2013,FIXED,AA+,Aaa
MassMutual Global Funding II,MASSMU,3.6,4/9/2024,3.0647302,3.0647302,AT MATURITY,250000000,USD,US,4/2/2014,FIXED,AA+,Aa2
Federal Home Loan Banks,FHLB,2.88,2/26/2025,2.9684737,2.9684737,CALLABLE,20000000,USD,US,2/9/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.6,11/1/2024,2.6158087,2.6158087,CALLABLE,80000000,USD,US,10/25/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.48,11/21/2024,2.6448507,2.6448507,CALLABLE,160000000,USD,US,11/15/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.7,10/16/2024,2.7193098,2.7193098,CALLABLE,50000000,USD,US,7/10/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.375,8/15/2024,2.26153,2.26153,AT MATURITY,380000000,USD,US,8/18/2004,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,12/5/2025,2.9790706,1.08386398,CALLABLE,50000000,USD,US,5/9/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.85,4/1/2025,2.8590829,2.8590829,CALLABLE,50000000,USD,US,3/23/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.03,10/6/2025,3.0296866,3.00070314,CALLABLE,50000000,USD,US,9/28/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.15,2/14/2028,3.1535412,3.1535412,CALLABLE,80000000,USD,US,1/30/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.93,11/19/2024,2.9335603,2.9335603,CALLABLE,20000000,USD,US,2/12/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.9,12/20/2027,3.0512435,3.0512435,CALLABLE,80000000,USD,US,12/6/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.72,4/22/2024,2.7196903,2.699603,CALLABLE,90000000,USD,US,10/15/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.15,6/14/2027,3.1523806,3.1523806,CALLABLE,100000000,USD,US,6/6/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.49,1/4/2023,2.4503576,2.2136516,CALLABLE,16000000,USD,US,12/23/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.9,10/7/2024,2.8212807,2.0054422,CALLABLE,100000000,USD,US,9/24/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.5,12/27/2024,2.716239916,2.716239916,CALLABLE,200000000,USD,US,8/29/2012,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,6.75,9/15/2029,2.5246262,2.5246262,AT MATURITY,3000000000,USD,US,11/18/1999,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,7.25,5/15/2030,2.6593672,2.6593672,AT MATURITY,4500000000,USD,US,5/3/2000,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.875,4/24/2029,3.663522,2.0517593,CALLABLE,25000000,USD,US,4/15/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.18,9/20/2030,3.1873599,3.1873599,CALLABLE,40000000,USD,US,8/24/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.74,10/1/2025,2.846931,2.846931,CALLABLE,150000000,USD,US,9/20/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.3,3/25/2024,2.0945805,2.0945805,AT MATURITY,47000000,USD,US,3/19/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,11/8/2027,2.999718,2.97914598,CALLABLE,90000000,USD,US,10/18/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.27,12/15/2027,3.2697386,3.25609917,CALLABLE,25000000,USD,US,12/8/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.9,11/26/2027,2.7922337,-60.68439717,CALLABLE,101000000,USD,US,11/15/2012,FIXED,AA+,#N/A N/A
Federal National Mortgage Association,FNMA,2.93,2/12/2031,2.8580275,2.4798858,CALLABLE,70000000,USD,US,1/21/2016,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,2.8,9/13/2024,2.7997747,2.77005265,CALLABLE,50000000,USD,US,5/18/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.99,8/26/2024,2.905568,1.8568876,CALLABLE,50000000,USD,US,8/19/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.75,12/13/2024,2.3029867,2.3029867,AT MATURITY,273200000,USD,US,11/4/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.25,6/21/2027,3.246267,1.26490069,CALLABLE,165000000,USD,US,6/5/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,1/21/2025,3.0480162,3.0480162,CALLABLE,50000000,USD,US,1/7/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,3/1/2028,3.0202281,3.0202281,CALLABLE,250000000,USD,US,2/4/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.81,2/12/2031,2.7534552,2.5692005,CALLABLE,70000000,USD,US,1/21/2016,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,3.08,9/7/2027,3.1367453,3.1367453,CALLABLE,40000000,USD,US,8/15/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3,11/19/2025,2.999681,2.98186035,CALLABLE,95000000,USD,US,11/12/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.95,10/18/2027,2.9991451,2.9991451,CALLABLE,135000000,USD,US,10/11/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.1,2/1/2023,2.1251885,2.1251885,CALLABLE,50000000,USD,US,1/17/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.66,3/12/2024,2.185254,2.185254,AT MATURITY,30000000,USD,US,3/2/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.7,12/29/2025,2.3798385,2.3798385,AT MATURITY,10000000,USD,US,12/8/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.84,4/22/2025,3.008394,3.008394,CALLABLE,85000000,USD,US,4/1/2015,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,3.06,6/14/2028,3.1210799,3.1210799,CALLABLE,300000000,USD,US,5/15/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.37,7/17/2023,2.4930021,2.4930021,CALLABLE,40000000,USD,US,10/5/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.02,1/12/2026,2.9889863,2.7338491,CALLABLE,74000000,USD,US,1/5/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.5,1/27/2023,2.4999672,2.49913225,CALLABLE,30000000,USD,US,1/6/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,6/26/2026,2.952942,0.21843383,CALLABLE,20000000,USD,US,6/12/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.15,2/25/2028,3.1699405,3.1699405,CALLABLE,54000000,USD,US,2/13/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.5,6/21/2029,3.5091741,3.5091741,CALLABLE,75000000,USD,US,12/14/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.98,7/10/2026,3.0023268,3.0023268,CALLABLE,106000000,USD,US,7/5/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.48,12/30/2030,3.4798105,3.4775393,CALLABLE,5000000,USD,US,12/17/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.39,3/6/2023,2.4186735,2.4186735,CALLABLE,120000000,USD,US,2/26/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.97,12/24/2027,3.0708062,3.0708062,CALLABLE,111000000,USD,US,12/17/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.9,3/18/2025,2.9311626,2.9311626,CALLABLE,72000000,USD,US,3/11/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,6/14/2027,3.0735136,3.0735136,CALLABLE,50000000,USD,US,5/16/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.48,3/27/2023,2.5158519,2.5158519,CALLABLE,75000000,USD,US,3/20/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.625,9/12/2025,2.3913243,2.3913243,AT MATURITY,114500000,USD,US,8/12/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,4,4/11/2029,3.7541499,1.8377473,CALLABLE,100000000,USD,US,3/26/2014,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.59,12/24/2029,3.5764472518,3.5764472518,CALLABLE,70000000,USD,US,12/17/2014,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,10/29/2027,3.0609274,3.0609274,CALLABLE,50000000,USD,US,10/9/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.3,5/16/2023,2.4614538,2.4614538,CALLABLE,25000000,USD,US,5/2/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.35,12/21/2029,3.1905647,1.3273135,CALLABLE,56000000,USD,US,12/8/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.3,11/20/2023,1.9495649,1.9495649,AT MATURITY,20000000,USD,US,11/12/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.125,7/26/2023,2.0519776,2.0519776,AT MATURITY,15000000,USD,US,7/19/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.65,6/24/2030,3.5915326,1.98159764,CALLABLE,63000000,USD,US,6/11/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.92,12/13/2027,3.0395008,3.0395008,CALLABLE,160000000,USD,US,12/4/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.375,3/28/2023,2.5089536,2.5089536,CALLABLE,35000000,USD,US,3/1/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.5,10/24/2025,2.7496126,2.7496126,CALLABLE,50000000,USD,US,9/27/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3,9/13/2027,3.0196225,3.0196225,CALLABLE,106000000,USD,US,9/6/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,7.125,1/15/2030,2.6781614,2.6781614,AT MATURITY,4824666000,USD,US,2/3/2000,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.5,5/8/2024,2.5537149,2.5537149,CALLABLE,50000000,USD,US,4/25/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.17,6/30/2025,3.1284096,2.34069823,CALLABLE,82000000,USD,US,6/18/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.55,6/3/2030,3.5704174,3.5704174,CALLABLE,25000000,USD,US,5/12/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.55,12/21/2029,3.5658356,3.5658356,CALLABLE,50000000,USD,US,12/14/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.04,6/9/2027,2.7210514,2.7210514,AT MATURITY,25000000,USD,US,6/2/2015,FIXED,AA+,Aaa
