Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Time Warner Inc,TWX,3.6,7/15/2025,4.0499802,4.0499802,CALLABLE,1500000000,USD,US,5/28/2015,FIXED,BBB,Baa2
Time Warner Inc,TWX,3.6,7/15/2025,4.0499802,4.0499802,CALLABLE,1500000000,USD,US,5/28/2015,FIXED,BBB,Baa2
Southern Copper Corp,SCCO,3.875,4/23/2025,5.3676114,5.3676114,AT MATURITY,500000000,USD,US,4/20/2015,FIXED,BBB,Baa2 /*-
Hess Corp,HES,3.5,7/15/2024,6.6890744,6.6890744,CALLABLE,300000000,USD,US,6/19/2014,FIXED,BBB,Baa2 /*-
Hess Corp,HES,3.5,7/15/2024,6.6890744,6.6890744,CALLABLE,300000000,USD,US,6/19/2014,FIXED,BBB,Baa2 /*-
Mondelez International Inc,MDLZ,4,2/1/2024,3.6614642,3.65266791,CALLABLE,1750000000,USD,US,1/9/2014,FIXED,BBB,Baa1
Mondelez International Inc,MDLZ,4,2/1/2024,3.6614642,3.65266791,CALLABLE,1750000000,USD,US,1/9/2014,FIXED,BBB,Baa1
KLA-Tencor Corp,KLAC,4.65,11/1/2024,4.2317061,4.22227657,CALLABLE,1250000000,USD,US,10/30/2014,FIXED,BBB,Baa2 /*+
Valero Energy Corp,VLO,3.65,3/15/2025,4.5565992,4.5565992,AT MATURITY,600000000,USD,US,3/10/2015,FIXED,BBB,Baa2
Valero Energy Corp,VLO,3.65,3/15/2025,4.5565992,4.5565992,AT MATURITY,600000000,USD,US,3/10/2015,FIXED,BBB,Baa2
Kerr-McGee Corp,APC,6.95,7/1/2024,6.4729657,6.4729657,AT MATURITY,650000000,USD,US,6/25/2004,FIXED,BBB,Baa2 /*-
CBRE Services Inc,CBG,5,3/15/2023,4.9359448,4.9149805,CALLABLE,800000000,USD,US,3/11/2013,FIXED,BBB,Baa3
Citigroup Inc,C,4.3,11/20/2026,4.3906089,4.3906089,AT MATURITY,1000000000,USD,US,11/13/2014,FIXED,BBB,Baa3
International Paper Co,IP,3.8,1/15/2026,3.9839046,3.9839046,CALLABLE,700000000,USD,US,5/14/2015,FIXED,BBB,Baa2
International Paper Co,IP,3.8,1/15/2026,3.9839046,3.9839046,CALLABLE,700000000,USD,US,5/14/2015,FIXED,BBB,Baa2
Noble Energy Inc,NBL,5.875,6/1/2024,5.8858063,5.8858063,CALLABLE,498786000,USD,US,6/29/2015,FIXED,BBB,Baa2 /*-
Baxalta Inc,BXLT,4,6/23/2025,4.0920468,4.0920468,CALLABLE,1750000000,USD,US,6/18/2015,FIXED,BBB /*-,Baa2 /*-
Mosaic Co/The,MOS,4.25,11/15/2023,4.7349787,4.7349787,CALLABLE,900000000,USD,US,11/7/2013,FIXED,BBB,Baa1
Glencore Funding LLC,GLENLN,4,4/16/2025,9.6682445,9.6682445,AT MATURITY,500000000,USD,US,4/8/2015,FIXED,BBB,Baa3
Citigroup Inc,C,3.875,3/26/2025,4.3519598,4.3519598,AT MATURITY,1000000000,USD,US,3/19/2015,FIXED,BBB,Baa3
CBS Corp,CBS,4,1/15/2026,4.1580709,4.1580709,CALLABLE,800000000,USD,US,7/7/2015,FIXED,BBB,Baa2
CBS Corp,CBS,4,1/15/2026,4.1580709,4.1580709,CALLABLE,800000000,USD,US,7/7/2015,FIXED,BBB,Baa2
FedEx Corp,FDX,3.2,2/1/2025,3.4068874,3.4068874,AT MATURITY,700000000,USD,US,1/6/2015,FIXED,BBB,Baa1
Kohl's Corp,KSS,4.75,12/15/2023,4.4860044,4.47955932,CALLABLE,300000000,USD,US,9/5/2013,FIXED,BBB,Baa1
ONEOK Partners LP,OKS,4.9,3/15/2025,7.8094634964,7.8094634964,CALLABLE,500000000,USD,US,3/17/2015,FIXED,BBB,Baa2
ONEOK Partners LP,OKS,4.9,3/15/2025,7.8094634964,7.8094634964,CALLABLE,500000000,USD,US,3/17/2015,FIXED,BBB,Baa2
Oceaneering International Inc,OII,4.65,11/15/2024,7.7965503,7.7965503,CALLABLE,500000000,USD,US,11/18/2014,FIXED,BBB,Baa2 /*-
Kohl's Corp,KSS,3.25,2/1/2023,4.2509774,4.2509774,CALLABLE,350000000,USD,US,9/18/2012,FIXED,BBB,Baa1
Black Hills Corp,BKH,4.25,11/30/2023,3.5371337,3.51775699,CALLABLE,525000000,USD,US,11/14/2013,FIXED,BBB,Baa1
Hewlett Packard Enterprise Co,HPE,4.9,10/15/2025,5.546116,5.546116,CALLABLE,2500000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Sunoco Logistics Partners Operations LP,SXL,5.95,12/1/2025,6.6489942,6.6489942,CALLABLE,400000000,USD,US,11/12/2015,FIXED,BBB,Baa3
Sunoco Logistics Partners Operations LP,SXL,5.95,12/1/2025,6.6489942,6.6489942,CALLABLE,400000000,USD,US,11/12/2015,FIXED,BBB,Baa3
American Express Co,AXP,3.625,12/5/2024,3.6415917,3.6415917,CALLABLE,600000000,USD,US,12/2/2014,FIXED,BBB,A3
Pitney Bowes Inc,PBI,4.625,3/15/2024,4.6845707,4.6845707,CALLABLE,500000000,USD,US,3/4/2014,FIXED,BBB,Baa2
Pitney Bowes Inc,PBI,4.625,3/15/2024,4.6845707,4.6845707,CALLABLE,500000000,USD,US,3/4/2014,FIXED,BBB,Baa2
Capital One Financial Corp,COF,3.2,2/5/2025,3.8435846,3.8435846,CALLABLE,1000000000,USD,US,2/2/2015,FIXED,BBB,Baa1
Capital One Financial Corp,COF,3.2,2/5/2025,3.8435846,3.8435846,CALLABLE,1000000000,USD,US,2/2/2015,FIXED,BBB,Baa1
Murphy Oil Corp,MUR,7.05,5/1/2029,10.7784722,10.7784722,AT MATURITY,250000000,USD,US,4/29/1999,FIXED,BBB,Baa3 /*-
Glencore Funding LLC,GLENLN,4,4/16/2025,9.766969,9.766969,AT MATURITY,500000000,USD,US,4/8/2015,FIXED,BBB,Baa3
JM Smucker Co/The,SJM,3.5,3/15/2025,3.2459488,3.2459488,AT MATURITY,1000000000,USD,US,8/24/2015,FIXED,BBB,Baa2
Kroger Co/The,KR,4,2/1/2024,3.2958055,3.27690129,CALLABLE,500000000,USD,US,1/23/2014,FIXED,BBB,Baa2
Fidelity National Information Services Inc,FIS,5,10/15/2025,4.5731735,4.5649403,CALLABLE,1500000000,USD,US,10/13/2015,FIXED,BBB,Baa3
National Fuel Gas Co,NFG,5.2,7/15/2025,5.5001562,5.5001562,CALLABLE,450000000,USD,US,6/22/2015,FIXED,BBB,Baa2 /*-
Glencore Funding LLC,GLENLN,4.625,4/29/2024,10.8843574,10.8843574,AT MATURITY,1000000000,USD,US,4/22/2014,FIXED,BBB,Baa3
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,3.95,1/15/2025,4.0518657,4.0518657,CALLABLE,1200000000,USD,US,12/2/2014,FIXED,BBB,Baa2
Spectra Energy Partners LP,SEP,4.75,3/15/2024,4.8427117,4.8427117,CALLABLE,1000000000,USD,US,9/16/2013,FIXED,BBB,Baa2
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,3.95,1/15/2025,4.0518657,4.0518657,CALLABLE,1200000000,USD,US,12/2/2014,FIXED,BBB,Baa2
Zimmer Biomet Holdings Inc,ZBH,3.55,4/1/2025,3.8480609,3.8480609,CALLABLE,2000000000,USD,US,3/10/2015,FIXED,BBB,Baa3
Citigroup Inc,C,4,8/5/2024,3.9769233,3.9769233,AT MATURITY,750000000,USD,US,7/29/2014,FIXED,BBB,Baa3
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,4.45,4/1/2024,3.9938045,3.98238968,CALLABLE,1250000000,USD,US,3/17/2014,FIXED,BBB,Baa2
Eastman Chemical Co,EMN,3.8,3/15/2025,4.4810657,4.4810657,CALLABLE,800000000,USD,US,11/10/2014,FIXED,BBB,Baa2
Eastman Chemical Co,EMN,3.8,3/15/2025,4.4810657,4.4810657,CALLABLE,800000000,USD,US,11/10/2014,FIXED,BBB,Baa2
Capital One Bank USA NA,COF,3.375,2/15/2023,3.6970858,3.6970858,AT MATURITY,1447040000,USD,US,1/23/2013,FIXED,BBB,Baa1
Citizens Financial Group Inc,CFG,4.3,12/3/2025,4.0018299,4.0000223,CALLABLE,750000000,USD,US,11/30/2015,FIXED,BBB,#N/A N/A
Fifth Third Bancorp,FITB,4.3,1/16/2024,3.8107103,3.80665534,CALLABLE,750000000,USD,US,11/18/2013,FIXED,BBB,Baa1
Nasdaq Inc,NDAQ,4.25,6/1/2024,4.0307164,4.02559936,CALLABLE,500000000,USD,US,5/19/2014,FIXED,BBB,Baa3
Nasdaq Inc,NDAQ,4.25,6/1/2024,4.0307164,4.02559936,CALLABLE,500000000,USD,US,5/19/2014,FIXED,BBB,Baa3
Pacific Gas & Electric Co,PCG,3.5,6/15/2025,3.0382533,3.02782962,CALLABLE,600000000,USD,US,6/9/2015,FIXED,BBB,A3
Pacific Gas & Electric Co,PCG,3.5,6/15/2025,3.0382533,3.02782962,CALLABLE,600000000,USD,US,6/9/2015,FIXED,BBB,A3
CC Holdings GS V LLC / Crown Castle GS III Corp,CCI,3.849,4/15/2023,3.8199419,3.8199419,AT MATURITY,1000000000,USD,US,5/17/2013,FIXED,BBB,Baa2
Dollar General Corp,DG,3.25,4/15/2023,3.6057493,3.6057493,CALLABLE,900000000,USD,US,4/8/2013,FIXED,BBB,Baa3
Packaging Corp of America,PKG,4.5,11/1/2023,4.2770968,4.27153882,CALLABLE,700000000,USD,US,10/15/2013,FIXED,BBB,Baa3
Janus Capital Group Inc,JNS,4.875,8/1/2025,4.308481,4.29692093,CALLABLE,300000000,USD,US,7/28/2015,FIXED,BBB,Baa3
Glencore Funding LLC,GLENLN,4.125,5/30/2023,10.4124344,10.4124344,AT MATURITY,1500000000,USD,US,5/22/2013,FIXED,BBB,Baa3
Dollar General Corp,DG,4.15,11/1/2025,3.8793687,3.87399818,CALLABLE,500000000,USD,US,10/15/2015,FIXED,BBB,Baa3
Host Hotels & Resorts LP,HST,4.5,2/1/2026,4.370126,4.36798057,CALLABLE,400000000,USD,US,10/8/2015,FIXED,BBB,Baa2
EnLink Midstream Partners LP,ENLK,4.4,4/1/2024,10.05705,10.05705,CALLABLE,550000000,USD,US,3/12/2014,FIXED,BBB,Baa3 /*-
Marathon Petroleum Corp,MPC,3.625,9/15/2024,5.1372146634,5.1372146634,CALLABLE,750000000,USD,US,9/2/2014,FIXED,BBB,Baa2
Lam Research Corp,LRCX,3.8,3/15/2025,4.3508739,4.3508739,CALLABLE,500000000,USD,US,3/5/2015,FIXED,BBB,Baa1
Reliance Steel & Aluminum Co,RS,4.5,4/15/2023,6.2629806,6.2629806,CALLABLE,500000000,USD,US,4/9/2013,FIXED,BBB,Baa3
Enbridge Energy Partners LP,EEP,5.875,10/15/2025,6.7442475,6.7442475,CALLABLE,500000000,USD,US,10/1/2015,FIXED,BBB,Baa3
Enbridge Energy Partners LP,EEP,5.875,10/15/2025,6.7442475,6.7442475,CALLABLE,500000000,USD,US,10/1/2015,FIXED,BBB,Baa3
Spectra Energy Partners LP,SEP,3.5,3/15/2025,5.2099423,5.2099423,CALLABLE,500000000,USD,US,3/9/2015,FIXED,BBB,Baa2
Time Warner Entertainment Co LP,TWC,8.375,3/15/2023,4.8029945,4.8029945,AT MATURITY,1000000000,USD,US,11/5/1993,FIXED,BBB /*-,Baa2 /*-
Delphi Corp,DLPH,4.15,3/15/2024,3.9352189,3.93001159,CALLABLE,700000000,USD,US,2/24/2014,FIXED,BBB,Baa3
Scripps Networks Interactive Inc,SNI,3.95,6/15/2025,4.3134695,4.3134695,CALLABLE,500000000,USD,US,5/18/2015,FIXED,BBB,Baa3
Hess Corp,HES,7.875,10/1/2029,8.0263758,8.0263758,AT MATURITY,700000000,USD,US,9/28/1999,FIXED,BBB,Baa2 /*-
HP Enterprise Services LLC,HPE,7.45,10/15/2029,5.6998476,5.6998476,AT MATURITY,300000000,USD,US,10/6/1999,FIXED,BBB,Baa2
Masco Corp,MAS,4.45,4/1/2025,4.4492886,4.4492886,CALLABLE,500000000,USD,US,3/17/2015,FIXED,BBB,Ba2
Welltower Inc,HCN,4,6/1/2025,3.9576645,3.95715302,CALLABLE,1250000000,USD,US,5/20/2015,FIXED,BBB,Baa2
Welltower Inc,HCN,4,6/1/2025,3.9576645,3.95715302,CALLABLE,1250000000,USD,US,5/20/2015,FIXED,BBB,Baa2
Lender Processing Services Inc / Black Knight Lending Solutions Inc,FNF,5.75,4/15/2023,4.9883668,4.5766328,CALLABLE,600000000,USD,US,9/28/2012,FIXED,BBB,Baa3
CBS Corp,CBS,3.7,8/15/2024,3.9544067,3.9544067,CALLABLE,600000000,USD,US,8/11/2014,FIXED,BBB,Baa2
Northrop Grumman Corp,NOC,3.25,8/1/2023,2.8798738,2.8798738,AT MATURITY,1050000000,USD,US,5/28/2013,FIXED,BBB,Baa2
Unum Group,UNM,3.875,11/5/2025,3.8949166,3.8949166,AT MATURITY,275000000,USD,US,11/2/2015,FIXED,BBB,Baa2
Hyatt Hotels Corp,H,3.375,7/15/2023,3.8752711,3.8752711,CALLABLE,350000000,USD,US,5/7/2013,FIXED,BBB,Baa2
MeadWestvaco Corp,WRK,7.95,2/15/2031,5.2804326,5.2804326,AT MATURITY,300000000,USD,US,2/1/2001,FIXED,BBB,Baa3
Fiserv Inc,FISV,3.85,6/1/2025,3.5836091,3.5778898,CALLABLE,900000000,USD,US,5/19/2015,FIXED,BBB,Baa2
Tyson Foods Inc,TSN,3.95,8/15/2024,3.4335691,3.42084942,CALLABLE,1250000000,USD,US,8/5/2014,FIXED,BBB,Baa3
Carpenter Technology Corp,CRS,4.45,3/1/2023,4.8471028,4.8471028,CALLABLE,300000000,USD,US,2/21/2013,FIXED,BBB,Baa3
Time Warner Cos Inc,TWX,7.57,2/1/2024,4.3221156,4.3221156,AT MATURITY,450000000,USD,US,10/2/1997,FIXED,BBB,Baa2
Time Warner Inc,TWX,3.55,6/1/2024,3.5140535,3.51351294,CALLABLE,750000000,USD,US,5/20/2014,FIXED,BBB,Baa2
FedEx Corp,FDX,4,1/15/2024,3.0965756,3.0965756,AT MATURITY,750000000,USD,US,1/6/2014,FIXED,BBB,Baa1
Phillips 66 Partners LP,PSXP,3.605,2/15/2025,4.9997448,4.9997448,CALLABLE,500000000,USD,US,2/18/2015,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,3.15,1/15/2023,3.3982529,3.3982529,CALLABLE,800000000,USD,US,8/15/2012,FIXED,BBB,Baa3
Florida Gas Transmission Co LLC,CITCOR,4.35,7/15/2025,5.3140597,5.3140597,CALLABLE,500000000,USD,US,7/7/2015,FIXED,BBB,Baa2
Capital One Financial Corp,COF,3.5,6/15/2023,3.4871235,3.4871235,AT MATURITY,838140000,USD,US,8/22/2013,FIXED,BBB,Baa1
TIAA Asset Management Finance Co LLC,TIAAGL,4.125,11/1/2024,3.8966583,3.8966583,AT MATURITY,1000000000,USD,US,10/27/2014,FIXED,BBB,Baa2
Thermo Fisher Scientific Inc,TMO,4.15,2/1/2024,3.3594974,3.33837214,CALLABLE,1000000000,USD,US,12/4/2013,FIXED,BBB,Baa3
Dow Chemical Co/The,DOW,7.375,11/1/2029,4.7015308,4.7015308,AT MATURITY,1000000000,USD,US,11/4/1999,FIXED,BBB /*,Baa2
Thermo Fisher Scientific Inc,TMO,3.65,12/15/2025,3.6469526,3.6469526,CALLABLE,350000000,USD,US,11/30/2015,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,3.65,12/15/2025,3.6469526,3.6469526,CALLABLE,350000000,USD,US,11/30/2015,FIXED,BBB,Baa3
Historic TW Inc,TWX,6.625,5/15/2029,4.917344,4.917344,AT MATURITY,1000000000,USD,US,11/18/1998,FIXED,BBB,Baa2
Plains All American Pipeline LP / PAA Finance Corp,PAA,3.6,11/1/2024,6.6369827,6.6369827,CALLABLE,750000000,USD,US,9/2/2014,FIXED,BBB,Baa2
CBS Corp,CBS,3.5,1/15/2025,3.9703914,3.9703914,CALLABLE,600000000,USD,US,1/7/2015,FIXED,BBB,Baa2
Time Warner Inc,TWX,4.05,12/15/2023,3.5655853,3.5655853,AT MATURITY,500000000,USD,US,12/11/2013,FIXED,BBB,Baa2
FMC Corp,FMC,4.1,2/1/2024,4.4286202,4.4286202,CALLABLE,400000000,USD,US,11/12/2013,FIXED,BBB,Baa2
CBS Corp,CBS,7.875,9/1/2023,3.9559108,3.9559108,AT MATURITY,325000000,USD,US,8/25/1993,FIXED,BBB,Baa2
Autodesk Inc,ADSK,4.375,6/15/2025,4.2276726,4.22490968,CALLABLE,300000000,USD,US,6/2/2015,FIXED,BBB,Baa2
Block Financial LLC,HRB,5.25,10/1/2025,4.563451,4.54995663,CALLABLE,350000000,USD,US,9/25/2015,FIXED,BBB,Baa3
Block Financial LLC,HRB,5.25,10/1/2025,4.563451,4.54995663,CALLABLE,350000000,USD,US,9/25/2015,FIXED,BBB,Baa3
Legg Mason Inc,LM,3.95,7/15/2024,3.8525807,3.8525807,AT MATURITY,250000000,USD,US,6/23/2014,FIXED,BBB,Baa1 /*-
CBRE Services Inc,CBG,5.25,3/15/2025,4.7434164,4.73290085,CALLABLE,425000000,USD,US,9/23/2014,FIXED,BBB,Baa3
Host Hotels & Resorts LP,HST,4,6/15/2025,3.925273,3.92402607,CALLABLE,500000000,USD,US,5/6/2015,FIXED,BBB,Baa2
Compass Bank,BCOMPS,3.875,4/10/2025,4.8830141,4.8830141,CALLABLE,700000000,USD,US,4/7/2015,FIXED,BBB,Baa3
Valero Energy Corp,VLO,8.75,6/15/2030,6.3295404,6.3295404,AT MATURITY,200000000,USD,US,6/23/2000,FIXED,BBB,Baa2
GATX Corp,GMT,3.25,3/30/2025,4.1082707,4.1082707,CALLABLE,300000000,USD,US,2/3/2015,FIXED,BBB,Baa2
GATX Corp,GMT,3.25,3/30/2025,4.1082707,4.1082707,CALLABLE,300000000,USD,US,2/3/2015,FIXED,BBB,Baa2
Juniper Networks Inc,JNPR,4.35,6/15/2025,4.5410534,4.5410534,CALLABLE,300000000,USD,US,2/25/2015,FIXED,BBB,Baa2
Laboratory Corp of America Holdings,LH,3.6,2/1/2025,3.6347795,3.6347795,CALLABLE,1000000000,USD,US,1/21/2015,FIXED,BBB,Baa2
Laboratory Corp of America Holdings,LH,3.6,2/1/2025,3.6347795,3.6347795,CALLABLE,1000000000,USD,US,1/21/2015,FIXED,BBB,Baa2
National Fuel Gas Co,NFG,3.75,3/1/2023,5.2202638,5.2202638,CALLABLE,500000000,USD,US,2/12/2013,FIXED,BBB,Baa2 /*-
ENSCO International Inc,ESV,7.2,11/15/2027,12.4700966,12.4700966,AT MATURITY,150000000,USD,US,11/20/1997,FIXED,BBB,Baa2 /*-
Finial Holdings Inc,BRK,7.125,10/15/2023,3.8295728,3.8295728,AT MATURITY,200000000,USD,US,10/13/1993,FIXED,BBB,Baa3
Roper Technologies Inc,ROP,3.85,12/15/2025,3.7477515,3.7459485,CALLABLE,300000000,USD,US,11/30/2015,FIXED,BBB,Baa2
Starwood Hotels & Resorts Worldwide Inc,HOT,3.75,3/15/2025,3.6825747,3.68138725,CALLABLE,350000000,USD,US,9/8/2014,FIXED,BBB,Baa2
Discover Bank/Greenwood DE,DFS,4.2,8/8/2023,3.5333416,3.5333416,AT MATURITY,1000000000,USD,US,8/5/2013,FIXED,BBB,Baa3
Capital One Financial Corp,COF,3.75,4/24/2024,3.7479631,3.7479631,CALLABLE,750000000,USD,US,4/21/2014,FIXED,BBB,Baa1
USX Corp/Consolidated,MRO,8.125,7/15/2023,7.6131588,7.6131588,AT MATURITY,250000000,USD,US,6/29/1993,FIXED,BBB,Baa1 /*-
Whirlpool Corp,WHR,3.7,5/1/2025,3.469903,3.469903,AT MATURITY,350000000,USD,US,10/30/2014,FIXED,BBB,Baa2
Gulfstream Natural Gas System LLC,GULFNG,4.6,9/15/2025,5.7716385,5.7716385,CALLABLE,550000000,USD,US,9/21/2015,FIXED,BBB,Baa2
ONEOK Partners LP,OKS,5,9/15/2023,7.9029464,7.9029464,CALLABLE,425000000,USD,US,9/9/2013,FIXED,BBB,Baa2
CBS Corp,CBS,7.875,7/30/2030,5.6314997,5.6314997,AT MATURITY,1250000000,USD,US,7/25/2000,FIXED,BBB,Baa2
Textron Inc,TXT,3.875,3/1/2025,3.9720674,3.9720674,CALLABLE,350000000,USD,US,10/23/2014,FIXED,BBB,Baa3
Apollo Investment Corp,AINV,5.25,3/3/2025,5.1098005,5.1098005,AT MATURITY,350000000,USD,US,2/24/2015,FIXED,BBB,#N/A N/A
Mattel Inc,MAT,3.15,3/15/2023,3.51675,3.51675,CALLABLE,250000000,USD,US,3/4/2013,FIXED,BBB,Baa1
Sunoco Logistics Partners Operations LP,SXL,4.25,4/1/2024,7.0339396,7.0339396,CALLABLE,500000000,USD,US,3/31/2014,FIXED,BBB,Baa3
Kohl's Corp,KSS,7.25,6/1/2029,5.5287371,5.5287371,AT MATURITY,200000000,USD,US,#N/A Field Not Applicable,FIXED,BBB,Baa1
CMS Energy Corp,CMS,3.6,11/15/2025,3.4351836,3.43190884,CALLABLE,250000000,USD,US,11/4/2015,FIXED,BBB,Baa2
CMS Energy Corp,CMS,3.6,11/15/2025,3.4351836,3.43190884,CALLABLE,250000000,USD,US,11/4/2015,FIXED,BBB,Baa2
CBRE Services Inc,CBG,4.875,3/1/2026,4.9879833,4.9879833,CALLABLE,600000000,USD,US,8/6/2015,FIXED,BBB,Baa3
MeadWestvaco Corp,WRK,8.2,1/15/2030,5.4376847,5.4376847,AT MATURITY,400000000,USD,US,1/12/2000,FIXED,BBB,Baa3
Kellogg Co,K,2.75,3/1/2023,2.8098794,2.8098794,AT MATURITY,400000000,USD,US,2/11/2013,FIXED,BBB,Baa2
Kroger Co/The,KR,8,9/15/2029,4.630566,4.630566,AT MATURITY,250000000,USD,US,9/15/1999,FIXED,BBB,Baa2
Packaging Corp of America,PKG,3.65,9/15/2024,3.9731512,3.9731512,CALLABLE,400000000,USD,US,9/2/2014,FIXED,BBB,Baa3
AutoZone Inc,AZO,3.125,7/15/2023,3.2512057,3.2512057,CALLABLE,500000000,USD,US,4/18/2013,FIXED,BBB,Baa1
Ahold Finance USA LLC,AHNA,6.875,5/1/2029,4.7185982,4.7185982,AT MATURITY,500000000,USD,US,4/23/1999,FIXED,BBB,Baa2
Weyerhaeuser Co,WY,7.125,7/15/2023,4.5023989,4.5023989,AT MATURITY,250000000,USD,US,7/15/1993,FIXED,BBB /*-,Baa2
Discover Bank/Greenwood DE,DFS,4.25,3/13/2026,4.1839711,4.1839711,AT MATURITY,400000000,USD,US,3/10/2014,FIXED,BBB,Baa3
Plains All American Pipeline LP / PAA Finance Corp,PAA,3.85,10/15/2023,6.6830134,6.6830134,CALLABLE,700000000,USD,US,8/8/2013,FIXED,BBB,Baa2
Cox Communications Inc,COXENT,3.85,2/1/2025,4.8155417,4.8155417,CALLABLE,700000000,USD,US,12/1/2014,FIXED,BBB,Baa2
FirstMerit Corp,FMER,4.35,2/4/2023,3.6801018,3.6801018,AT MATURITY,250000000,USD,US,1/28/2013,FIXED,BBB /*-,A3 /*-
CNA Financial Corp,CNAFNL,3.95,5/15/2024,3.8785867,3.87721095,CALLABLE,550000000,USD,US,2/24/2014,FIXED,BBB,Baa2
CNA Financial Corp,CNAFNL,3.95,5/15/2024,3.8785867,3.87721095,CALLABLE,550000000,USD,US,2/24/2014,FIXED,BBB,Baa2
Beam Suntory Inc,SUNTOR,3.25,6/15/2023,3.7480228,3.7480228,CALLABLE,250000000,USD,US,6/3/2013,FIXED,BBB,Baa2
