Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Praxair Inc,PX,1.25,11/7/2018,1.7329492,1.7329492,AT MATURITY,475000000,USD,US,4/29/2013,FIXED,A,A2
Chubb Corp/The,CB,5.75,5/15/2018,1.5617011,1.5617011,AT MATURITY,600000000,USD,US,5/1/2008,FIXED,A,A3
TD Ameritrade Holding Corp,AMTD,5.6,12/1/2019,2.0646988,2.0646988,AT MATURITY,500000000,USD,US,11/20/2009,FIXED,A,A3
National Rural Utilities Cooperative Finance Corp,NRUC,10.375,11/1/2018,1.7450167,1.7450167,AT MATURITY,1000000000,USD,US,10/23/2008,FIXED,A,A1
National Rural Utilities Cooperative Finance Corp,NRUC,10.375,11/1/2018,1.7450167,1.7450167,AT MATURITY,1000000000,USD,US,10/23/2008,FIXED,A,A1
PNC Bank NA,PNC,2.2,1/28/2019,1.9520619,1.94564865,CALLABLE,750000000,USD,US,1/23/2014,FIXED,A,A2
Target Corp,TGT,6,1/15/2018,1.5312262,1.5312262,AT MATURITY,1250000000,USD,US,1/14/2008,FIXED,A,A2
Medtronic Inc,MDT,1.5,3/15/2018,1.3779338,1.3779338,AT MATURITY,999800000,USD,US,8/4/2015,FIXED,A,A3
PNC Bank NA,PNC,1.8,11/5/2018,1.8572384,1.8572384,CALLABLE,1000000000,USD,US,10/29/2015,FIXED,A,A2
Bank of New York Mellon Corp/The,BK,1.3,1/25/2018,1.4612993,1.4612993,CALLABLE,500000000,USD,US,10/18/2012,FIXED,A,A1
National Oilwell Varco Inc,NOV,1.35,12/1/2017,3.2345228,3.2345228,AT MATURITY,500000000,USD,US,11/15/2012,FIXED,A,A2 /*-
Manufacturers & Traders Trust Co,MTB,2.1,2/6/2020,2.497951,2.497951,CALLABLE,750000000,USD,US,2/3/2015,FIXED,A,A2
Manufacturers & Traders Trust Co,MTB,2.1,2/6/2020,2.497951,2.497951,CALLABLE,750000000,USD,US,2/3/2015,FIXED,A,A2
Bank of America NA,BAC,1.65,3/26/2018,1.7503293,1.7503293,AT MATURITY,1750000000,USD,US,3/20/2015,FIXED,A /*+,A1
Honeywell International Inc,HON,5.3,3/1/2018,1.1896099,1.1896099,AT MATURITY,900000000,USD,US,2/26/2008,FIXED,A,A2
Branch Banking & Trust Co,BBT,1.35,10/1/2017,1.4213211,1.4213211,CALLABLE,750000000,USD,US,8/7/2014,FIXED,A,A1
PNC Bank NA,PNC,1.5,2/23/2018,1.8594437,1.8594437,CALLABLE,1000000000,USD,US,2/18/2015,FIXED,A,A2
PepsiCo Inc,PEP,7.9,11/1/2018,1.687917,1.687917,AT MATURITY,2000000000,USD,US,10/21/2008,FIXED,A,A1
PepsiCo Inc,PEP,7.9,11/1/2018,1.687917,1.687917,AT MATURITY,2000000000,USD,US,10/21/2008,FIXED,A,A1
Caterpillar Inc,CAT,7.9,12/15/2018,1.7498554,1.7498554,AT MATURITY,900000000,USD,US,12/2/2008,FIXED,A,A2
HSBC USA Inc,HSBC,1.7,3/5/2018,1.7924435,1.7924435,AT MATURITY,1250000000,USD,US,2/26/2015,FIXED,A,A2
HSBC USA Inc,HSBC,2,8/7/2018,2.0081822,2.0081822,AT MATURITY,850000000,USD,US,8/4/2015,FIXED,A,A2
MidAmerican Energy Co,BRKHEC,2.4,3/15/2019,1.7944518,1.77867075,CALLABLE,500000000,USD,US,9/12/2013,FIXED,A,Aa2
Medtronic Inc,MDT,1.375,4/1/2018,1.3964655,1.3964655,AT MATURITY,1000000000,USD,US,3/19/2013,FIXED,A,A3
Anthem Inc,ANTM,2.3,7/15/2018,1.9734019,1.9734019,AT MATURITY,650000000,USD,US,7/30/2013,FIXED,A /*-,Baa2 /*-
HSBC USA Inc,HSBC,2.375,11/13/2019,2.2797497,2.2797497,AT MATURITY,1000000000,USD,US,11/5/2014,FIXED,A,A2
Continental Airlines 2009-2 Class A Pass Through Trust,UAL,7.25,11/10/2019,3.5287932302,3.086060787,SINK/EXT,527625000,USD,US,10/27/2009,FIXED,A,A3
HSBC USA Inc,HSBC,1.5,11/13/2017,1.540295,1.540295,AT MATURITY,750000000,USD,US,11/5/2014,FIXED,A,A2
HSBC USA Inc,HSBC,2.25,6/23/2019,1.8776894,1.8776894,AT MATURITY,750000000,USD,US,6/16/2014,FIXED,A,A2
Bank of America NA,BAC,1.75,6/5/2018,1.8049438,1.8049438,AT MATURITY,1750000000,USD,US,5/29/2015,FIXED,A /*+,A1
Ralph Lauren Corp,RL,2.125,9/26/2018,1.6608888,1.64645529,CALLABLE,300000000,USD,US,9/23/2013,FIXED,A,A2
Emerson Electric Co,EMR,5.25,10/15/2018,1.5962035,1.5962035,AT MATURITY,400000000,USD,US,1/10/2008,FIXED,A,A2
PepsiCo Inc,PEP,1.25,8/13/2017,1.2366599,1.2366599,AT MATURITY,1000000000,USD,US,8/8/2012,FIXED,A,A1
Intercontinental Exchange Inc,ICE,2.5,10/15/2018,1.823235,1.823235,AT MATURITY,600000000,USD,US,10/1/2013,FIXED,A,A2
PacifiCorp,BRKHEC,5.65,7/15/2018,1.7705302,1.7705302,AT MATURITY,500000000,USD,US,7/14/2008,FIXED,A,A1
PepsiCo Inc,PEP,1,10/13/2017,1.0506442,1.0506442,AT MATURITY,450000000,USD,US,10/8/2015,FIXED,A,A1
HSBC USA Inc,HSBC,1.625,1/16/2018,2.2466573,2.2466573,AT MATURITY,1500000000,USD,US,12/13/2012,FIXED,A,A2
MidAmerican Energy Co,BRKHEC,5.3,3/15/2018,1.6256499,1.6256499,AT MATURITY,350000000,USD,US,3/19/2008,FIXED,A,Aa2
NYSE Holdings LLC,ICE,2,10/5/2017,1.4682208,1.4682208,AT MATURITY,850000000,USD,US,10/1/2012,FIXED,A,A2
Catholic Health Initiatives,CATMED,2.6,8/1/2018,1.9836896,1.9836896,AT MATURITY,275000000,USD,US,10/23/2013,FIXED,A,#N/A N/A
Dignity Health,CATHHE,2.637,11/1/2019,2.1306613,2.1306613,AT MATURITY,338000000,USD,US,10/7/2014,FIXED,A,A3
Boeing Co/The,BA,0.95,5/15/2018,1.2317282,1.2317282,AT MATURITY,350000000,USD,US,4/30/2013,FIXED,A,A2
Occidental Petroleum Corp,OXY,1.5,2/15/2018,2.1663493,2.1663493,CALLABLE,500000000,USD,US,6/19/2012,FIXED,A,A2 /*-
Consumers Energy Co,CMS,5.65,9/15/2018,1.9142569,1.9142569,AT MATURITY,250000000,USD,US,3/10/2008,FIXED,A,A1
Consumers Energy Co,CMS,5.65,9/15/2018,1.9142569,1.9142569,AT MATURITY,250000000,USD,US,3/10/2008,FIXED,A,A1
John Deere Capital Corp,DE,1.7,1/15/2020,2.0339744,2.0339744,AT MATURITY,500000000,USD,US,10/9/2012,FIXED,A,A2
Consumers Energy Co,CMS,6.7,9/15/2019,2.0778978,2.0778978,AT MATURITY,500000000,USD,US,3/2/2009,FIXED,A,A1
PNC Bank NA,PNC,2.25,7/2/2019,2.0444829,2.03976372,CALLABLE,1000000000,USD,US,6/17/2014,FIXED,A,A2
PNC Bank NA,PNC,2.25,7/2/2019,2.0444829,2.03976372,CALLABLE,1000000000,USD,US,6/17/2014,FIXED,A,A2
Southern California Edison Co,EIX,1.25,11/1/2017,1.4416338,1.4416338,AT MATURITY,100000000,USD,US,11/4/2014,FIXED,A,Aa3
Sherwin-Williams Co/The,SHW,1.35,12/15/2017,1.7274672,1.7274672,AT MATURITY,700000000,USD,US,12/4/2012,FIXED,A,A2
Gilead Sciences Inc,GILD,2.05,4/1/2019,1.7890056,1.7890056,AT MATURITY,500000000,USD,US,3/4/2014,FIXED,A,A3
National Rural Utilities Cooperative Finance Corp,NRUC,2,1/27/2020,1.8841763,1.88195846,CALLABLE,400000000,USD,US,1/20/2015,FIXED,A,A1
Danaher Corp,DHR,1.65,9/15/2018,1.3148172,1.3148172,AT MATURITY,500000000,USD,US,9/10/2015,FIXED,A,A2
Simon Property Group LP,SPG,2.2,2/1/2019,1.7489675,1.70962894,CALLABLE,600000000,USD,US,1/13/2014,FIXED,A,A2
Simon Property Group LP,SPG,2.2,2/1/2019,1.7489675,1.70962894,CALLABLE,600000000,USD,US,1/13/2014,FIXED,A,A2
Boeing Co/The,BA,6,3/15/2019,1.8357727,1.8357727,AT MATURITY,650000000,USD,US,3/10/2009,FIXED,A,A2
Halliburton Co,HAL,2,8/1/2018,2.2393484,2.2393484,CALLABLE,400000000,USD,US,7/29/2013,FIXED,A,A2 /*-
Boeing Co/The,BA,6,3/15/2019,1.8357727,1.8357727,AT MATURITY,650000000,USD,US,3/10/2009,FIXED,A,A2
MUFG Americas Holdings Corp,UNBC,2.25,2/10/2020,2.4751373,2.4751373,CALLABLE,1000000000,USD,US,2/5/2015,FIXED,A,A3
Union Pacific Corp,UNP,2.25,2/15/2019,1.7396351,1.7396351,AT MATURITY,300000000,USD,US,1/7/2014,FIXED,A,A3
Union Pacific Corp,UNP,2.25,2/15/2019,1.7396351,1.7396351,AT MATURITY,300000000,USD,US,1/7/2014,FIXED,A,A3
Honeywell International Inc,HON,5,2/15/2019,1.5553216,1.5553216,AT MATURITY,900000000,USD,US,2/17/2009,FIXED,A,A2
Honeywell International Inc,HON,5,2/15/2019,1.5553216,1.5553216,AT MATURITY,900000000,USD,US,2/17/2009,FIXED,A,A2
Gilead Sciences Inc,GILD,2.35,2/1/2020,2.05237,2.05237,AT MATURITY,500000000,USD,US,11/12/2014,FIXED,A,A3
Nevada Power Co,BRKHEC,7.125,3/15/2019,2.3730338,2.3730338,AT MATURITY,500000000,USD,US,2/25/2009,FIXED,A,A2
Amgen Inc,AMGN,5.7,2/1/2019,1.973817,1.973817,AT MATURITY,1000000000,USD,US,1/13/2009,FIXED,A,Baa1
MasterCard Inc,MA,2,4/1/2019,1.9760227,1.9760227,AT MATURITY,500000000,USD,US,3/26/2014,FIXED,A,A2
Praxair Inc,PX,4.5,8/15/2019,2.1997699,2.1997699,AT MATURITY,600000000,USD,US,8/10/2009,FIXED,A,A2
Philip Morris International Inc,PM,1.25,8/11/2017,1.1347915,1.1347915,AT MATURITY,500000000,USD,US,8/4/2015,FIXED,A,A2
CR Bard Inc,BCR,1.375,1/15/2018,1.5454651,1.5454651,AT MATURITY,500000000,USD,US,10/25/2012,FIXED,A,Baa1
Baker Hughes Inc,BHI,7.5,11/15/2018,2.5504202,2.5504202,AT MATURITY,750000000,USD,US,10/23/2008,FIXED,A,A2 /*-
Manufacturers & Traders Trust Co,MTB,2.3,1/30/2019,2.1018485,2.09663871,CALLABLE,750000000,USD,US,1/27/2014,FIXED,A,A2
Manufacturers & Traders Trust Co,MTB,2.3,1/30/2019,2.1018485,2.09663871,CALLABLE,750000000,USD,US,1/27/2014,FIXED,A,A2
Deere & Co,DE,4.375,10/16/2019,1.6926117,1.6926117,AT MATURITY,750000000,USD,US,10/13/2009,FIXED,A,A2
Halliburton Co,HAL,6.15,9/15/2019,3.0507867,3.0507867,AT MATURITY,1000000000,USD,US,3/10/2009,FIXED,A,A2 /*-
PepsiCo Inc,PEP,4.5,1/15/2020,1.9046069,1.9046069,AT MATURITY,1000000000,USD,US,1/11/2010,FIXED,A,A1
Halliburton Co,HAL,5.9,9/15/2018,2.1984501,2.1984501,AT MATURITY,400000000,USD,US,9/9/2008,FIXED,A,A2 /*-
PepsiCo Inc,PEP,1.125,7/17/2017,1.0060526,1.0060526,AT MATURITY,650000000,USD,US,7/14/2015,FIXED,A,A1
Halliburton Co,HAL,5.9,9/15/2018,2.1984501,2.1984501,AT MATURITY,400000000,USD,US,9/9/2008,FIXED,A,A2 /*-
ConocoPhillips,COP,6.65,7/15/2018,2.9280504,2.9280504,AT MATURITY,300000000,USD,US,6/30/1998,FIXED,A,A2 /*-
Kimberly-Clark Corp,KMB,7.5,11/1/2018,1.5071294,1.5071294,AT MATURITY,500000000,USD,US,10/30/2008,FIXED,A,A2
Kimberly-Clark Corp,KMB,7.5,11/1/2018,1.5071294,1.5071294,AT MATURITY,500000000,USD,US,10/30/2008,FIXED,A,A2
Charles Schwab Corp/The,SCHW,1.5,3/10/2018,1.1821487,1.16938014,CALLABLE,625000000,USD,US,3/3/2015,FIXED,A,A2
Philip Morris International Inc,PM,1.125,8/21/2017,1.051749,1.051749,AT MATURITY,750000000,USD,US,8/14/2012,FIXED,A,A2
Emerson Electric Co,EMR,4.875,10/15/2019,2.2444541,2.2444541,AT MATURITY,500000000,USD,US,1/15/2009,FIXED,A,A2
Raytheon Co,RTN,6.4,12/15/2018,1.7690294,1.7690294,AT MATURITY,539500000,USD,US,#N/A Field Not Applicable,FIXED,A,A3
Raytheon Co,RTN,6.4,12/15/2018,1.7690294,1.7690294,AT MATURITY,539500000,USD,US,#N/A Field Not Applicable,FIXED,A,A3
Amgen Inc,AMGN,6.15,6/1/2018,2.1749457,2.1749457,AT MATURITY,500000000,USD,US,5/20/2008,FIXED,A,Baa1
Simon Property Group LP,SPG,5.65,2/1/2020,2.2547836033,2.05388065,CALLABLE,1250000000,USD,US,1/19/2010,FIXED,A,A2
Anthem Inc,ANTM,7,2/15/2019,2.6336794,2.6336794,AT MATURITY,600000000,USD,US,2/2/2009,FIXED,A /*-,Baa2 /*-
State Street Corp,STT,1.35,5/15/2018,1.5203298,1.5203298,AT MATURITY,500000000,USD,US,5/8/2013,FIXED,A,A2
Branch Banking & Trust Co,BBT,2.3,10/15/2018,1.6480212,1.62814618,CALLABLE,750000000,USD,US,9/19/2013,FIXED,A,A1
Bank of New York Mellon Corp/The,BK,2.2,5/15/2019,1.9211997,1.91441711,CALLABLE,750000000,USD,US,5/2/2014,FIXED,A,A1
Bank of New York Mellon Corp/The,BK,2.2,5/15/2019,1.9211997,1.91441711,CALLABLE,750000000,USD,US,5/2/2014,FIXED,A,A1
Swiss Re Solutions Holding Corp,SRENVX,6.45,3/1/2019,1.9704907,1.9704907,AT MATURITY,400000000,USD,US,2/24/1999,FIXED,A,A2
Aetna Inc,AET,2.2,3/15/2019,1.9794177,1.97380087,CALLABLE,375000000,USD,US,3/4/2014,FIXED,A /*-,Baa1 /*-
Aetna Inc,AET,2.2,3/15/2019,1.9794177,1.97380087,CALLABLE,375000000,USD,US,3/4/2014,FIXED,A /*-,Baa1 /*-
Duke Energy Progress LLC,DUK,5.3,1/15/2019,1.7648695,1.7648695,AT MATURITY,600000000,USD,US,1/8/2009,FIXED,A,Aa3
Bank of New York Mellon Corp/The,BK,5.45,5/15/2019,1.8498756,1.8498756,AT MATURITY,500000000,USD,US,5/5/2009,FIXED,A,A1
Catholic Health Initiatives,CATMED,1.6,11/1/2017,1.5849293,1.5849293,AT MATURITY,250000000,USD,US,10/17/2012,FIXED,A,#N/A N/A
BP Capital Markets America Inc,BPLN,4.2,6/15/2018,2.4423265,2.4423265,AT MATURITY,175000000,USD,US,5/28/2003,FIXED,A,A2 /*-
Delta Air Lines 2010-2 Class A Pass Through Trust,DAL,4.95,5/23/2019,3.1701457188,2.3125631888,SINK/EXT,474072000,USD,US,11/15/2010,FIXED,A,A2
Archer-Daniels-Midland Co,ADM,5.45,3/15/2018,1.3799553,1.3799553,AT MATURITY,700000000,USD,US,2/28/2008,FIXED,A,A2
Danaher Corp,DHR,5.4,3/1/2019,1.9588474,1.9588474,AT MATURITY,750000000,USD,US,2/26/2009,FIXED,A,A2
Charles Schwab Corp/The,SCHW,2.2,7/25/2018,1.7319266,1.71634011,CALLABLE,275000000,USD,US,7/22/2013,FIXED,A,A2
Aetna Inc,AET,1.5,11/15/2017,1.6953552,1.6953552,CALLABLE,500000000,USD,US,11/2/2012,FIXED,A /*-,Baa1 /*-
Wells Fargo Bank NA,WFC,6,11/15/2017,1.7361038,1.7361038,AT MATURITY,1000000000,USD,US,11/15/2007,FIXED,A,Aa3
Union Pacific Corp,UNP,5.75,11/15/2017,1.3147086,1.3147086,AT MATURITY,500000000,USD,US,10/25/2007,FIXED,A,A3
HSBC Bank USA NA/New York NY,HSBC,6,8/9/2017,1.8248191,1.8248191,AT MATURITY,500000000,USD,US,8/2/2007,FIXED,A,A1
Simon Property Group LP,SPG,10.35,4/1/2019,2.6356968,2.07951349,CALLABLE,650000000,USD,US,3/20/2009,FIXED,A,A2
Union Pacific Corp,UNP,1.8,2/1/2020,2.0263976,2.0263976,CALLABLE,250000000,USD,US,1/26/2015,FIXED,A,A3
Reliance Standard Life Global Funding II,TOMARI,2.5,1/15/2020,2.6014494,2.6014494,AT MATURITY,550000000,USD,US,1/7/2015,FIXED,A,A2
Boeing Capital Corp,BA,2.9,8/15/2018,1.3354614,1.28454194,CALLABLE,250000000,USD,US,7/28/2011,FIXED,A,A2
Ameriprise Financial Inc,AMP,7.3,6/28/2019,2.4768523,2.4768523,AT MATURITY,300000000,USD,US,6/3/2009,FIXED,A,A3
Ameriprise Financial Inc,AMP,7.3,6/28/2019,2.4768523,2.4768523,AT MATURITY,300000000,USD,US,6/3/2009,FIXED,A,A3
Boeing Capital Corp,BA,4.7,10/27/2019,1.7791434,1.7791434,AT MATURITY,500000000,USD,US,10/22/2009,FIXED,A,A2
Duke Energy Florida LLC,DUK,5.65,6/15/2018,1.7693816,1.7693816,AT MATURITY,500000000,USD,US,6/11/2008,FIXED,A,A1
Travelers Cos Inc/The,TRV,5.8,5/15/2018,1.5941116,1.5941116,AT MATURITY,500000000,USD,US,5/8/2008,FIXED,A,A2
Manufacturers & Traders Trust Co,MTB,1.4,7/25/2017,1.481777,1.481777,CALLABLE,750000000,USD,US,7/22/2014,FIXED,A,A2
Delta Air Lines 2010-1 Class A Pass Through Trust,DAL,6.2,7/2/2018,3.1603510591,2.547823339,SINK/EXT,450000000,USD,US,6/28/2010,FIXED,A,A2
National Rural Utilities Cooperative Finance Corp,NRUC,2.3,11/15/2019,2.029552,2.02392976,CALLABLE,300000000,USD,US,11/4/2014,FIXED,A,A1
Torchmark Corp,TMK,9.25,6/15/2019,2.4179098,2.4179098,AT MATURITY,300000000,USD,US,6/25/2009,FIXED,A,Baa1
National Rural Utilities Cooperative Finance Corp,NRUC,5.45,2/1/2018,1.5507919,1.5507919,AT MATURITY,700000000,USD,US,1/15/2008,FIXED,A,A1
ACE INA Holdings Inc,CB,5.9,6/15/2019,2.0373281,2.0373281,AT MATURITY,500000000,USD,US,6/3/2009,FIXED,A,A3
ACE INA Holdings Inc,CB,5.9,6/15/2019,2.0373281,2.0373281,AT MATURITY,500000000,USD,US,6/3/2009,FIXED,A,A3
MUFG Americas Holdings Corp,UNBC,1.625,2/9/2018,1.8184797,1.8184797,CALLABLE,450000000,USD,US,2/5/2015,FIXED,A,A3
Oncor Electric Delivery Co LLC,ONCRTX,2.15,6/1/2019,2.5376049,2.5376049,CALLABLE,250000000,USD,US,11/20/2014,FIXED,A,Baa1
Florida Power & Light Co,NEE,5.55,11/1/2017,1.2995842,1.2995842,AT MATURITY,300000000,USD,US,10/3/2007,FIXED,A,Aa2
Northern States Power Co/MN,XEL,5.25,3/1/2018,1.9492115,1.9492115,AT MATURITY,500000000,USD,US,3/11/2008,FIXED,A,Aa3
Air Products & Chemicals Inc,APD,1.2,10/15/2017,1.4199133,1.4199133,AT MATURITY,400000000,USD,US,9/6/2012,FIXED,A,A2
Emerson Electric Co,EMR,5,4/15/2019,1.7683799,1.7683799,AT MATURITY,250000000,USD,US,4/14/2009,FIXED,A,A2
Emerson Electric Co,EMR,5,4/15/2019,1.7683799,1.7683799,AT MATURITY,250000000,USD,US,4/14/2009,FIXED,A,A2
BP AMI Leasing Inc,BPLN,5.523,5/8/2019,2.3963377,2.3963377,AT MATURITY,930000000,USD,US,5/1/2009,FIXED,A,A2 /*-
PNC Bank NA,PNC,2.4,10/18/2019,2.191953,2.18761892,CALLABLE,1250000000,USD,US,9/15/2014,FIXED,A,A2
Hershey Co/The,HSY,1.6,8/21/2018,1.358257,1.358257,AT MATURITY,300000000,USD,US,8/18/2015,FIXED,A,A1
Union Pacific Corp,UNP,5.7,8/15/2018,1.6724385,1.6724385,AT MATURITY,750000000,USD,US,1/31/2008,FIXED,A,A3
Duke Energy Carolinas LLC,DUK,5.25,1/15/2018,1.3896543,1.3896543,AT MATURITY,400000000,USD,US,1/7/2008,FIXED,A,Aa2
Kimberly-Clark Corp,KMB,1.9,5/22/2019,1.6381187,1.6381187,AT MATURITY,300000000,USD,US,5/19/2014,FIXED,A,A2
Philip Morris International Inc,PM,1.25,11/9/2017,1.2497211,1.2497211,AT MATURITY,500000000,USD,US,11/3/2014,FIXED,A,A2
Delta Air Lines 2009-1 Class A Pass Through Trust,DAL,7.75,12/17/2019,4.1980646208,2.7497103233,SINK/EXT,568796000,USD,US,11/18/2009,FIXED,A,A2
Manufacturers & Traders Trust Co,MTB,2.25,7/25/2019,2.2399868,2.2399868,CALLABLE,650000000,USD,US,7/22/2014,FIXED,A,A2
HSBC USA Inc,HSBC,2.625,9/24/2018,2.0458858,2.0458858,AT MATURITY,750000000,USD,US,9/17/2013,FIXED,A,A2
Raytheon Co,RTN,6.75,3/15/2018,1.9337177,1.9337177,AT MATURITY,350000000,USD,US,3/18/1998,FIXED,A,A3
Public Service Co of Colorado,XEL,5.125,6/1/2019,1.78627,1.78627,AT MATURITY,400000000,USD,US,5/28/2009,FIXED,A,A1
Cargill Inc,CARGIL,7.35,3/6/2019,2.1097921,2.1097921,AT MATURITY,450000000,USD,US,3/3/2009,FIXED,A,A2
Northwest Airlines 2007-1 Class A Pass Through Trust,DAL,7.027,11/1/2019,3.8743348276,3.5305850418,SINK/EXT,338498000,USD,US,10/2/2007,FIXED,A,A3
Emerson Electric Co,EMR,5.375,10/15/2017,1.4342449,1.4342449,AT MATURITY,250000000,USD,US,5/15/2007,FIXED,A,A2
Chubb Corp/The,CB,6.6,8/15/2018,1.7585124,1.7585124,AT MATURITY,100000000,USD,US,8/12/1998,FIXED,A,A3
National Rural Utilities Cooperative Finance Corp,NRUC,2.15,2/1/2019,1.6294099,1.61518309,CALLABLE,300000000,USD,US,1/21/2014,FIXED,A,A1
Travelers Cos Inc/The,TRV,5.9,6/2/2019,1.8377732,1.8377732,AT MATURITY,500000000,USD,US,5/28/2009,FIXED,A,A2
