Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Novartis Capital Corp,NOVNVX,3,11/20/2025,2.852047,2.84895,CALLABLE,1750000000,USD,US,11/17/2015,FIXED,AA-,Aa3
Oracle Corp,ORCL,2.5,10/15/2022,2.725015,2.725015,AT MATURITY,2500000000,USD,US,10/18/2012,FIXED,AA-,A1
Oracle Corp,ORCL,2.5,5/15/2022,2.6504116,2.6504116,CALLABLE,2500000000,USD,US,4/28/2015,FIXED,AA-,A1
International Business Machines Corp,IBM,5.7,9/14/2017,1.1901892,1.1901892,AT MATURITY,3000000000,USD,US,9/11/2007,FIXED,AA-,Aa3
Novartis Capital Corp,NOVNVX,2.4,9/21/2022,2.3219094,2.3219094,AT MATURITY,1500000000,USD,US,9/18/2012,FIXED,AA-,Aa3
Amazon.com Inc,AMZN,1.2,11/29/2017,1.3191691,1.3191691,AT MATURITY,1000000000,USD,US,11/26/2012,FIXED,AA-,Baa1
Amazon.com Inc,AMZN,2.5,11/29/2022,2.6891013,2.6891013,CALLABLE,1250000000,USD,US,11/26/2012,FIXED,AA-,Baa1
International Business Machines Corp,IBM,2.875,11/9/2022,2.6109776,2.6109776,AT MATURITY,900000000,USD,US,11/4/2015,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,2.3,2/6/2022,1.9941393,1.9941393,AT MATURITY,1000000000,USD,US,2/1/2012,FIXED,AA-,Aa3
Oracle Corp,ORCL,2.8,7/8/2021,2.3364867,2.3364867,AT MATURITY,1500000000,USD,US,6/30/2014,FIXED,AA-,A1
Oracle Corp,ORCL,2.8,7/8/2021,2.3364867,2.3364867,AT MATURITY,1500000000,USD,US,6/30/2014,FIXED,AA-,A1
Cisco Systems Inc,CSCO,4.45,1/15/2020,1.8750313,1.8750313,AT MATURITY,2500000000,USD,US,11/9/2009,FIXED,AA-,A1
Oracle Corp,ORCL,4.125,5/15/2045,4.518786,4.518786,CALLABLE,2000000000,USD,US,4/28/2015,FIXED,AA-,A1
Oracle Corp,ORCL,4.125,5/15/2045,4.518786,4.518786,CALLABLE,2000000000,USD,US,4/28/2015,FIXED,AA-,A1
Cisco Systems Inc,CSCO,2.125,3/1/2019,1.4385873,1.4385873,AT MATURITY,1750000000,USD,US,2/24/2014,FIXED,AA-,A1
Cisco Systems Inc,CSCO,2.125,3/1/2019,1.4385873,1.4385873,AT MATURITY,1750000000,USD,US,2/24/2014,FIXED,AA-,A1
Oracle Corp,ORCL,3.25,5/15/2030,3.6225716,3.6225716,CALLABLE,500000000,USD,US,4/28/2015,FIXED,AA-,A1
US Bank NA/Cincinnati OH,USB,2.125,10/28/2019,2.2410834,2.2410834,CALLABLE,1650000000,USD,US,10/23/2014,FIXED,AA-,A1
International Business Machines Corp,IBM,1.625,5/15/2020,1.9920731,1.9920731,AT MATURITY,1250000000,USD,US,5/2/2013,FIXED,AA-,Aa3
International Business Machines Corp,IBM,1.625,5/15/2020,1.9920731,1.9920731,AT MATURITY,1250000000,USD,US,5/2/2013,FIXED,AA-,Aa3
Schlumberger Holdings Corp,SLB,3,12/21/2020,3.4879904,3.4879904,CALLABLE,1600000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
Oracle Corp,ORCL,1.2,10/15/2017,1.0388758,1.0388758,AT MATURITY,2500000000,USD,US,10/18/2012,FIXED,AA-,A1
Oracle Corp,ORCL,2.25,10/8/2019,1.6634717,1.6634717,AT MATURITY,2000000000,USD,US,6/30/2014,FIXED,AA-,A1
Oracle Corp,ORCL,2.375,1/15/2019,1.3983143,1.3983143,AT MATURITY,1500000000,USD,US,7/9/2013,FIXED,AA-,A1
Oracle Corp,ORCL,2.375,1/15/2019,1.3983143,1.3983143,AT MATURITY,1500000000,USD,US,7/9/2013,FIXED,AA-,A1
International Business Machines Corp,IBM,1.125,2/6/2018,1.2105383,1.2105383,AT MATURITY,1500000000,USD,US,2/3/2015,FIXED,AA-,Aa3
BlackRock Inc,BLK,5,12/10/2019,1.7734913,1.7734913,AT MATURITY,1000000000,USD,US,12/7/2009,FIXED,AA-,A1
Amazon.com Inc,AMZN,4.95,12/5/2044,4.5853982,4.5823953,CALLABLE,1500000000,USD,US,12/2/2014,FIXED,AA-,Baa1
International Business Machines Corp,IBM,1.25,2/8/2018,1.4758673,1.4758673,AT MATURITY,1000000000,USD,US,2/5/2013,FIXED,AA-,Aa3
US Bank NA/Cincinnati OH,USB,1.35,1/26/2018,1.4374384,1.4374384,CALLABLE,800000000,USD,US,1/22/2015,FIXED,AA-,A1
International Business Machines Corp,IBM,3.375,8/1/2023,3.1038336,3.1038336,AT MATURITY,1500000000,USD,US,7/29/2013,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,1.9,11/1/2019,1.3085685,1.3085685,AT MATURITY,550000000,USD,US,10/27/2014,FIXED,AA-,Aa3
BlackRock Inc,BLK,3.5,3/18/2024,2.9138405,2.9138405,AT MATURITY,1000000000,USD,US,3/13/2014,FIXED,AA-,A1
BlackRock Inc,BLK,3.5,3/18/2024,2.9138405,2.9138405,AT MATURITY,1000000000,USD,US,3/13/2014,FIXED,AA-,A1
Amazon.com Inc,AMZN,4.8,12/5/2034,4.3821688,4.3750344,CALLABLE,1250000000,USD,US,12/2/2014,FIXED,AA-,Baa1
BlackRock Inc,BLK,4.25,5/24/2021,2.3830507,2.3830507,AT MATURITY,750000000,USD,US,5/19/2011,FIXED,AA-,A1
BlackRock Inc,BLK,4.25,5/24/2021,2.3830507,2.3830507,AT MATURITY,750000000,USD,US,5/19/2011,FIXED,AA-,A1
Schlumberger Holdings Corp,SLB,3.625,12/21/2022,3.9551395,3.9551395,CALLABLE,850000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
WW Grainger Inc,GWW,4.6,6/15/2045,4.2548461,4.2519315,CALLABLE,1000000000,USD,US,6/4/2015,FIXED,AA-,A2
International Business Machines Corp,IBM,1.95,2/12/2019,1.4446549,1.4446549,AT MATURITY,750000000,USD,US,2/6/2014,FIXED,AA-,Aa3
International Business Machines Corp,IBM,1.95,2/12/2019,1.4446549,1.4446549,AT MATURITY,750000000,USD,US,2/6/2014,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,2.7,2/2/2026,2.6756737,2.6756737,AT MATURITY,600000000,USD,US,1/28/2016,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,2.7,2/2/2026,2.6756737,2.6756737,AT MATURITY,600000000,USD,US,1/28/2016,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,1.85,2/2/2021,1.7810615,1.7810615,AT MATURITY,600000000,USD,US,1/28/2016,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,1.85,2/2/2021,1.7810615,1.7810615,AT MATURITY,600000000,USD,US,1/28/2016,FIXED,AA-,Aa3
Eli Lilly & Co,LLY,2.75,6/1/2025,2.6540441504,2.65194397,CALLABLE,800000000,USD,US,2/24/2015,FIXED,AA-,A2
US Bank NA/Cincinnati OH,USB,1.1,1/30/2017,1.0530862,1.04901326,CALLABLE,1300000000,USD,US,1/27/2014,FIXED,AA-,A1
Eli Lilly & Co,LLY,2.75,6/1/2025,2.6540441504,2.65194397,CALLABLE,800000000,USD,US,2/24/2015,FIXED,AA-,A2
Schlumberger Holdings Corp,SLB,2.35,12/21/2018,2.6393728,2.6393728,AT MATURITY,1300000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
Oracle Corp,ORCL,3.9,5/15/2035,4.1976686,4.1976686,CALLABLE,1250000000,USD,US,4/28/2015,FIXED,AA-,A1
Franklin Resources Inc,BEN,2.85,3/30/2025,3.2679891,3.2679891,AT MATURITY,400000000,USD,US,3/25/2015,FIXED,AA-,A1
NIKE Inc,NKE,3.875,11/1/2045,3.8294355,3.8290165,CALLABLE,1000000000,USD,US,10/26/2015,FIXED,AA-,A1
Novartis Capital Corp,NOVNVX,4,11/20/2045,3.9306159,3.9299926,CALLABLE,1250000000,USD,US,11/17/2015,FIXED,AA-,Aa3
International Business Machines Corp,IBM,7.625,10/15/2018,1.8366801,1.8366801,AT MATURITY,1600000000,USD,US,10/9/2008,FIXED,AA-,Aa3
BlackRock Inc,BLK,3.375,6/1/2022,2.3895096,2.3895096,AT MATURITY,750000000,USD,US,5/22/2012,FIXED,AA-,A1
NIKE Inc,NKE,2.25,5/1/2023,2.1765686,2.17435201,CALLABLE,500000000,USD,US,4/23/2013,FIXED,AA-,A1
Cisco Systems Inc,CSCO,1.65,6/15/2018,1.3071401,1.3071401,AT MATURITY,1600000000,USD,US,6/10/2015,FIXED,AA-,A1
Oracle Corp,ORCL,3.625,7/15/2023,2.817702,2.817702,AT MATURITY,1000000000,USD,US,7/9/2013,FIXED,AA-,A1
Cisco Systems Inc,CSCO,3.5,6/15/2025,2.9097724,2.9097724,AT MATURITY,500000000,USD,US,6/10/2015,FIXED,AA-,A1
Cisco Systems Inc,CSCO,2.45,6/15/2020,1.9601591,1.9601591,AT MATURITY,1500000000,USD,US,6/10/2015,FIXED,AA-,A1
Cisco Systems Inc,CSCO,2.45,6/15/2020,1.9601591,1.9601591,AT MATURITY,1500000000,USD,US,6/10/2015,FIXED,AA-,A1
Schlumberger Holdings Corp,SLB,3,12/21/2020,3.3990416,3.3990416,CALLABLE,1600000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
Oracle Corp,ORCL,5,7/8/2019,1.7102021,1.7102021,AT MATURITY,1750000000,USD,US,6/30/2009,FIXED,AA-,A1
Cisco Systems Inc,CSCO,3.625,3/4/2024,2.7187629,2.7187629,AT MATURITY,1000000000,USD,US,2/24/2014,FIXED,AA-,A1
Cisco Systems Inc,CSCO,3.625,3/4/2024,2.7187629,2.7187629,AT MATURITY,1000000000,USD,US,2/24/2014,FIXED,AA-,A1
Eli Lilly & Co,LLY,3.7,3/1/2045,3.8753653,3.8753653,CALLABLE,800000000,USD,US,2/24/2015,FIXED,AA-,A2
Procter & Gamble Co/The,PG,4.7,2/15/2019,1.2048985,1.2048985,AT MATURITY,1250000000,USD,US,2/3/2009,FIXED,AA-,Aa3
Eli Lilly & Co,LLY,3.7,3/1/2045,3.8753653,3.8753653,CALLABLE,800000000,USD,US,2/24/2015,FIXED,AA-,A2
International Business Machines Corp,IBM,1.95,7/22/2016,0.7090195232,0.7090195232,AT MATURITY,2000000000,USD,US,7/19/2011,FIXED,AA-,Aa3
Cisco Systems Inc,CSCO,4.95,2/15/2019,1.6202392,1.6202392,AT MATURITY,2000000000,USD,US,2/9/2009,FIXED,AA-,A1
Oracle Corp,ORCL,5.75,4/15/2018,1.4647546,1.4647546,AT MATURITY,2500000000,USD,US,4/2/2008,FIXED,AA-,A1
International Business Machines Corp,IBM,2.9,11/1/2021,2.3994016,2.3994016,AT MATURITY,500000000,USD,US,10/27/2011,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,1.6,11/15/2018,1.1436065,1.1436065,AT MATURITY,1000000000,USD,US,10/30/2013,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,1.6,11/15/2018,1.1436065,1.1436065,AT MATURITY,1000000000,USD,US,10/30/2013,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,6.45,1/15/2026,2.9232535,2.9232535,AT MATURITY,300000000,USD,US,1/4/1996,FIXED,AA-,Aa3
Cisco Systems Inc,CSCO,1.1,3/3/2017,0.8036974,0.8036974,AT MATURITY,2400000000,USD,US,2/24/2014,FIXED,AA-,A1
US Bank NA/Cincinnati OH,USB,2.8,1/27/2025,2.8530447,2.8530447,CALLABLE,1000000000,USD,US,1/22/2015,FIXED,AA-,A1
US Bank NA/Cincinnati OH,USB,2.8,1/27/2025,2.8530447,2.8530447,CALLABLE,1000000000,USD,US,1/22/2015,FIXED,AA-,A1
International Business Machines Corp,IBM,6.22,8/1/2027,3.537386,3.537386,PUTABLE,500000000,USD,US,7/30/1997,FIXED,AA-,Aa3
Teachers Insurance & Annuity Association of America,TIAAGL,4.9,9/15/2044,4.6500262,4.6500262,AT MATURITY,1650000000,USD,US,9/15/2014,FIXED,AA-,Aa3
Memorial Sloan-Kettering Cancer Center,MSKCC,4.2,7/1/2055,4.2880001,4.2880001,AT MATURITY,550000000,USD,US,2/4/2015,FIXED,AA-,Aa3
Novartis Capital Corp,NOVNVX,3.4,5/6/2024,2.7160343,2.7160343,AT MATURITY,2150000000,USD,US,2/18/2014,FIXED,AA-,Aa3
Oracle Corp,ORCL,4.3,7/8/2034,4.2112454,4.2096098,CALLABLE,1750000000,USD,US,6/30/2014,FIXED,AA-,A1
International Business Machines Corp,IBM,1.875,5/15/2019,1.7688056539,1.7688056539,AT MATURITY,600000000,USD,US,5/8/2012,FIXED,AA-,Aa3
Oracle Corp,ORCL,6.5,4/15/2038,4.9121619,4.9121619,AT MATURITY,1250000000,USD,US,4/2/2008,FIXED,AA-,A1
Oracle Corp,ORCL,5.375,7/15/2040,4.6558831,4.6558831,AT MATURITY,2239435000,USD,US,10/27/2011,FIXED,AA-,A1
Eli Lilly & Co,LLY,1.25,3/1/2018,1.1740544,1.1740544,AT MATURITY,600000000,USD,US,2/24/2015,FIXED,AA-,A2
Metropolitan Life Global Funding I,MET,2.3,4/10/2019,2.1095455,2.1095455,AT MATURITY,1625000000,USD,US,4/7/2014,FIXED,AA-,Aa3 /*-
International Business Machines Corp,IBM,1.875,8/1/2022,2.6648419,2.6648419,AT MATURITY,1000000000,USD,US,7/25/2012,FIXED,AA-,Aa3
Oracle Corp,ORCL,3.875,7/15/2020,1.9597557,1.9597557,AT MATURITY,993775000,USD,US,10/27/2011,FIXED,AA-,A1
John Sevier Combined Cycle Generation LLC,JSCCGL,4.626,1/15/2042,4.0312855601,3.825286764,SINKABLE,900000000,USD,US,1/10/2012,FIXED,AA-,Aaa
Cisco Systems Inc,CSCO,5.5,1/15/2040,4.3752949,4.3752949,AT MATURITY,2000000000,USD,US,11/9/2009,FIXED,AA-,A1
Cisco Systems Inc,CSCO,5.5,1/15/2040,4.3752949,4.3752949,AT MATURITY,2000000000,USD,US,11/9/2009,FIXED,AA-,A1
Schlumberger Holdings Corp,SLB,4,12/21/2025,4.2802927,4.2802927,CALLABLE,1750000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
International Business Machines Corp,IBM,1.25,2/6/2017,0.8346835,0.8346835,AT MATURITY,1000000000,USD,US,2/1/2012,FIXED,AA-,Aa3
Metropolitan Life Global Funding I,MET,1.3,4/10/2017,1.194626,1.194626,AT MATURITY,1250000000,USD,US,4/7/2014,FIXED,AA-,Aa3 /*-
Toll Road Investors Partnership II LP,TOLLRD,7.125,2/15/2035,#N/A N/A,#N/A N/A,AT MATURITY,35000000,USD,US,4/23/1999,FIXED,AA-,A3
Oracle Corp,ORCL,6.125,7/8/2039,4.8348206,4.8348206,AT MATURITY,1250000000,USD,US,6/30/2009,FIXED,AA-,A1
CME Group Inc/IL,CME,3,9/15/2022,2.5459694,2.5459694,AT MATURITY,750000000,USD,US,9/5/2012,FIXED,AA-,Aa3
Baylor Scott & White Holdings,BSWHLD,4.185,11/15/2045,4.2042735,4.2042735,CALLABLE,450000000,USD,US,4/15/2015,FIXED,AA-,Aa3
Teachers Insurance & Annuity Association of America,TIAAGL,6.85,12/16/2039,5.0467831,5.0467831,AT MATURITY,2000000000,USD,US,12/11/2009,FIXED,AA-,Aa3
Eli Lilly & Co,LLY,1.95,3/15/2019,1.5001299,1.5001299,AT MATURITY,600000000,USD,US,2/20/2014,FIXED,AA-,A2
Eli Lilly & Co,LLY,1.95,3/15/2019,1.5001299,1.5001299,AT MATURITY,600000000,USD,US,2/20/2014,FIXED,AA-,A2
CME Group Inc/IL,CME,5.3,9/15/2043,4.3918284,4.3839396,CALLABLE,750000000,USD,US,9/4/2013,FIXED,AA-,Aa3
CME Group Inc/IL,CME,5.3,9/15/2043,4.3918284,4.3839396,CALLABLE,750000000,USD,US,9/4/2013,FIXED,AA-,Aa3
BlackRock Inc,BLK,6.25,9/15/2017,1.2441999,1.2441999,AT MATURITY,700000000,USD,US,9/12/2007,FIXED,AA-,A1
Cisco Systems Inc,CSCO,3.15,3/14/2017,0.9876117,0.9876117,AT MATURITY,750000000,USD,US,3/9/2011,FIXED,AA-,A1
Schlumberger Holdings Corp,SLB,2.35,12/21/2018,2.6317198,2.6317198,AT MATURITY,1300000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
Metropolitan Life Global Funding I,MET,3,1/10/2023,3.0010794,3.0010794,AT MATURITY,750000000,USD,US,1/3/2013,FIXED,AA-,Aa3 /*-
Novartis Capital Corp,NOVNVX,4.4,5/6/2044,3.9549728,3.9549728,AT MATURITY,1850000000,USD,US,2/18/2014,FIXED,AA-,Aa3
Oracle Corp,ORCL,4.5,7/8/2044,4.5175199,4.5175199,CALLABLE,1000000000,USD,US,6/30/2014,FIXED,AA-,A1
Schlumberger Holdings Corp,SLB,1.9,12/21/2017,2.0302456,2.0302456,AT MATURITY,500000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
Cisco Systems Inc,CSCO,3,6/15/2022,2.3677531,2.3677531,AT MATURITY,500000000,USD,US,6/10/2015,FIXED,AA-,A1
International Business Machines Corp,IBM,5.875,11/29/2032,4.256717,4.256717,AT MATURITY,600000000,USD,US,11/20/2002,FIXED,AA-,Aa3
Metropolitan Life Global Funding I,MET,2,4/14/2020,2.4666132,2.4666132,AT MATURITY,750000000,USD,US,4/7/2015,FIXED,AA-,Aa3 /*-
3M Co,MMM,1.375,9/29/2016,0.6687656,0.6687656,AT MATURITY,1000000000,USD,US,9/26/2011,FIXED,AA-,Aa3
International Business Machines Corp,IBM,0.45,5/6/2016,0.4847278162,0.4847278162,AT MATURITY,1000000000,USD,US,5/2/2013,FIXED,AA-,Aa3
Metropolitan Life Global Funding I,MET,1.5,1/10/2018,1.7396203,1.7396203,AT MATURITY,1250000000,USD,US,1/3/2013,FIXED,AA-,Aa3 /*-
Procter & Gamble - Esop,PG,9.36,1/1/2021,5.0547955487,2.5381155638,SINKABLE,1000000000,USD,US,11/27/1990,FIXED,AA-,Aa3
Franklin Resources Inc,BEN,2.8,9/15/2022,2.8010477,2.8010477,AT MATURITY,300000000,USD,US,9/19/2012,FIXED,AA-,A1
Schlumberger Holdings Corp,SLB,3.625,12/21/2022,3.6354377,3.6354377,CALLABLE,850000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
International Business Machines Corp,IBM,6.5,1/15/2028,3.7530489,3.7530489,AT MATURITY,700000000,USD,US,1/6/1998,FIXED,AA-,Aa3
Massachusetts Mutual Life Insurance Co,MASSMU,4.5,4/15/2065,4.8760615,4.8760615,AT MATURITY,500000000,USD,US,4/8/2015,FIXED,AA-,A1
Procter & Gamble Co/The,PG,5.55,3/5/2037,3.7738797,3.7738797,AT MATURITY,1400000000,USD,US,2/28/2007,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,5.55,3/5/2037,3.7738797,3.7738797,AT MATURITY,1400000000,USD,US,2/28/2007,FIXED,AA-,Aa3
Qwest Corp,CTL,6.875,9/15/2033,6.8270385,6.792002,CALLABLE,162975000,USD,US,#N/A Field Not Applicable,FIXED,AA-,A3
Memorial Sloan-Kettering Cancer Center,MSKCC,5,7/1/2042,4.1698562,4.1698562,AT MATURITY,400000000,USD,US,12/1/2011,FIXED,AA-,Aa3
Novartis Capital Corp,NOVNVX,4.4,4/24/2020,1.7969812,1.7969812,AT MATURITY,1000000000,USD,US,3/9/2010,FIXED,AA-,Aa3
City National Corp/CA,RY,5.25,9/15/2020,2.5954427,2.5954427,AT MATURITY,300000000,USD,US,9/8/2010,FIXED,AA-,A3
Eli Lilly & Co,LLY,5.2,3/15/2017,0.9656405,0.9656405,AT MATURITY,1000000000,USD,US,3/7/2007,FIXED,AA-,A2
CME Group Inc/IL,CME,3,3/15/2025,2.9267931,2.92526582,CALLABLE,750000000,USD,US,3/4/2015,FIXED,AA-,Aa3
CME Group Inc/IL,CME,3,3/15/2025,2.9267931,2.92526582,CALLABLE,750000000,USD,US,3/4/2015,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,5.5,2/1/2034,3.9213302,3.9213302,AT MATURITY,500000000,USD,US,1/22/2004,FIXED,AA-,Aa3
New Valley Generation V,TVA,4.929,1/15/2021,2.7900759501,1.8313077686,SINKABLE,281053000,USD,US,9/24/2003,FIXED,AA-,Aaa
Oracle Corp,ORCL,4.375,5/15/2055,4.9549772,4.9549772,CALLABLE,1250000000,USD,US,4/28/2015,FIXED,AA-,A1
Cisco Systems Inc,CSCO,5.9,2/15/2039,4.4129022,4.4129022,AT MATURITY,2000000000,USD,US,2/9/2009,FIXED,AA-,A1
Sutter Health,SUTHEA,1.09,8/15/2053,1.1227223959,3.0035446909,PUTABLE,100000000,USD,US,4/10/2013,FIXED,AA-,Aa3
Eli Lilly & Co,LLY,5.5,3/15/2027,3.3315679,3.3315679,AT MATURITY,700000000,USD,US,3/7/2007,FIXED,AA-,A2
Procter & Gamble Co/The,PG,1.45,8/15/2016,0.304064,0.304064,AT MATURITY,1000000000,USD,US,8/10/2011,FIXED,AA-,Aa3
Guardian Life Insurance Co of America/The,GUARDN,4.875,6/19/2064,5.1209789,5.1209789,AT MATURITY,450000000,USD,US,6/16/2014,FIXED,AA-,A1
Procter & Gamble Co/The,PG,8,9/1/2024,3.171833,3.171833,PUTABLE,200000000,USD,US,8/26/1994,FIXED,AA-,Aa3
Toyota Motor Credit Corp,TOYOTA,0.8,5/17/2016,0.9000801095,0.9000801095,AT MATURITY,750000000,USD,US,5/14/2013,FIXED,AA-,Aa3
PetroLogistics LP / PetroLogistics Finance Corp,PDH,6.25,4/1/2020,5.2187061,1.86356302,CALLABLE,365000000,USD,US,1/2/2014,FIXED,AA-,A3
Cleveland Clinic Foundation/The,CLECLI,4.858,1/1/2114,4.7019758,4.7019758,AT MATURITY,400000000,USD,US,9/3/2014,FIXED,AA-,Aa2
International Business Machines Corp,IBM,5.6,11/30/2039,4.7569596,4.7569596,AT MATURITY,1545095000,USD,US,11/6/2009,FIXED,AA-,Aa3
Cisco Systems Inc,CSCO,2.9,3/4/2021,1.9660664,1.9660664,AT MATURITY,500000000,USD,US,2/24/2014,FIXED,AA-,A1
Verizon California Inc,VZ,6.75,5/15/2027,4.5842597,4.5842597,AT MATURITY,94150000,USD,US,#N/A Field Not Applicable,FIXED,AA-,WR
Atlantic Marine Corps Communities LLC,ATLMAR,5.383,2/15/2048,5.5070271611,5.5454765156,SINKABLE,157500000,USD,US,8/4/2005,FIXED,AA-,A3
Schlumberger Holdings Corp,SLB,1.9,12/21/2017,1.9153267,1.9153267,AT MATURITY,500000000,USD,US,12/10/2015,FIXED,AA-,A2 /*-
Swiss Re Treasury US Corp,SRENVX,2.875,12/6/2022,3.0704829,3.0704829,AT MATURITY,250000000,USD,US,11/29/2012,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,0.75,11/4/2016,1.3371188,1.3371188,AT MATURITY,500000000,USD,US,10/30/2013,FIXED,AA-,Aa3
NIKE Inc,NKE,3.625,5/1/2043,3.8570721,3.8570721,CALLABLE,500000000,USD,US,4/23/2013,FIXED,AA-,A1
Ohana Military Communities LLC,OHANA,5.558,10/1/2036,4.843920442,4.7324523954,SINKABLE,82460000,USD,US,11/9/2006,FIXED,AA-,A2
Providence Health & Services Obligated Group,PRVHSS,4.379,10/1/2023,3.2383585,3.2383585,AT MATURITY,252285000,USD,US,9/12/2013,FIXED,AA-,Aa3
Memorial Sloan-Kettering Cancer Center,MSKCC,4.125,7/1/2052,4.2120058,4.2120058,AT MATURITY,400000000,USD,US,11/28/2012,FIXED,AA-,Aa3
US Bank NA/Cincinnati OH,USB,1.375,9/11/2017,1.3317423,1.32960338,CALLABLE,1100000000,USD,US,9/8/2014,FIXED,AA-,A1
California Institute of Technology,CALTEC,4.7,11/1/2111,4.7000087,4.7000087,AT MATURITY,350000000,USD,US,11/29/2011,FIXED,AA-,Aa2
Massachusetts Mutual Life Insurance Co,MASSMU,5.375,12/1/2041,4.7169224,4.7169224,AT MATURITY,400000000,USD,US,1/11/2012,FIXED,AA-,A1
Procter & Gamble Co/The,PG,5.8,8/15/2034,3.9224237,3.9224237,AT MATURITY,600000000,USD,US,8/3/2004,FIXED,AA-,Aa3
Procter & Gamble Co/The,PG,8,10/26/2029,3.8341741,3.8341741,PUTABLE,100000000,USD,US,10/19/1989,FIXED,AA-,Aa3
California Institute of Technology,CALTEC,4.321,8/1/2045,4.0377968,4.0377968,AT MATURITY,400000000,USD,US,5/14/2015,FIXED,AA-,Aa2
3M Co,MMM,6.375,2/15/2028,3.3314114,3.3314114,AT MATURITY,330000000,USD,US,2/11/1998,FIXED,AA-,Aa3
Verizon Florida LLC,VZ,6.86,2/1/2028,4.5043305,4.5043305,AT MATURITY,300000000,USD,US,2/3/1998,FIXED,AA-,WR
Metropolitan Life Global Funding I,MET,3.875,4/11/2022,2.9263742,2.9263742,AT MATURITY,500000000,USD,US,4/4/2012,FIXED,AA-,Aa3 /*-
Mid-Atlantic Military Family Communities LLC,MIDATL,5.3,8/1/2050,5.5783908834,5.6572980028,SINKABLE,229490000,USD,US,7/28/2005,FIXED,AA-,A3
Novartis Capital Corp,NOVNVX,3.7,9/21/2042,4.0018832,4.0018832,AT MATURITY,500000000,USD,US,9/18/2012,FIXED,AA-,Aa3
