Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Consolidated Edison Co of New York Inc,ED,4.5,12/1/2045,4.2391281,4.2369594,CALLABLE,650000000,USD,US,11/12/2015,FIXED,A-,A2
Consolidated Edison Co of New York Inc,ED,4.5,12/1/2045,4.2391281,4.2369594,CALLABLE,650000000,USD,US,11/12/2015,FIXED,A-,A2
JPMorgan Chase & Co,JPM,6.4,5/15/2038,4.7532774,4.7532774,AT MATURITY,2500000000,USD,US,5/16/2008,FIXED,A-,A3
American International Group Inc,AIG,6.25,5/1/2036,5.2421218,5.2421218,AT MATURITY,987225000,USD,US,7/19/2006,FIXED,A-,Baa1
Georgia Power Co,SO,4.3,3/15/2042,4.463992,4.463992,AT MATURITY,1100000000,USD,US,2/29/2012,FIXED,A-,A3
Applied Materials Inc,AMAT,5.1,10/1/2035,4.8149029,4.810504,CALLABLE,500000000,USD,US,9/21/2015,FIXED,A-,A3
Anheuser-Busch InBev Finance Inc,ABIBB,4,1/17/2043,4.5850704,4.5850704,AT MATURITY,750000000,USD,US,1/14/2013,FIXED,A-,A2 /*-
Harley-Davidson Inc,HOG,4.625,7/28/2045,4.6011463,4.6009509,CALLABLE,300000000,USD,US,7/23/2015,FIXED,A-,A3
Commonwealth Edison Co,EXC,4.35,11/15/2045,4.1526511,4.150969,CALLABLE,450000000,USD,US,11/12/2015,FIXED,A-,A2
Protective Life Corp,PL,8.45,10/15/2039,5.8578921,5.8578921,AT MATURITY,300000000,USD,US,10/6/2009,FIXED,A-,Baa1
Eaton Corp,ETN,4.15,11/2/2042,4.4230455,4.4230455,AT MATURITY,999500000,USD,US,10/10/2013,FIXED,A-,Baa1
Nationwide Mutual Insurance Co,NATMUT,8.25,12/1/2031,5.1725222,5.1725222,AT MATURITY,400000000,USD,US,11/27/2001,FIXED,A-,A3
Comcast Corp,CMCSA,4.25,1/15/2033,4.3459894,4.3459894,AT MATURITY,1700000000,USD,US,1/8/2013,FIXED,A-,A3
EI du Pont de Nemours & Co,DD,4.15,2/15/2043,5.191406,5.191406,AT MATURITY,750000000,USD,US,2/12/2013,FIXED,A- /*-,A3
EI du Pont de Nemours & Co,DD,4.15,2/15/2043,5.191406,5.191406,AT MATURITY,750000000,USD,US,2/12/2013,FIXED,A- /*-,A3
American International Group Inc,AIG,3.875,1/15/2035,5.1767108,5.1767108,CALLABLE,1200000000,USD,US,1/12/2015,FIXED,A-,Baa1
NBCUniversal Media LLC,CMCSA,4.45,1/15/2043,4.5202839,4.5202839,AT MATURITY,1000000000,USD,US,9/28/2012,FIXED,A-,A3
Anheuser-Busch Cos LLC,ABIBB,5.75,4/1/2036,4.7310415,4.7310415,AT MATURITY,300000000,USD,US,3/7/2006,FIXED,A-,A2 /*-
Georgia Power Co,SO,5.95,2/1/2039,4.6843003,4.6843003,AT MATURITY,500000000,USD,US,2/4/2009,FIXED,A-,A3
Brown-Forman Corp,BFB,4.5,7/15/2045,4.3065378,4.3048987,CALLABLE,500000000,USD,US,6/24/2015,FIXED,A-,A1
St Jude Medical Inc,STJ,4.75,4/15/2043,4.9260218,4.9260218,CALLABLE,700000000,USD,US,3/21/2013,FIXED,A-,Baa2
Allstate Corp/The,ALL,4.5,6/15/2043,4.165962,4.165962,AT MATURITY,500000000,USD,US,6/4/2013,FIXED,A-,A3
Allstate Corp/The,ALL,4.5,6/15/2043,4.165962,4.165962,AT MATURITY,500000000,USD,US,6/4/2013,FIXED,A-,A3
Daimler Finance North America LLC,DAIGR,8.5,1/18/2031,4.2085471,4.2085471,AT MATURITY,1500000000,USD,US,1/11/2001,FIXED,A-,A3
Dominion Gas Holdings LLC,D,4.6,12/15/2044,4.7944507,4.7944507,CALLABLE,500000000,USD,US,12/3/2014,FIXED,A-,A2
United Technologies Corp,UTX,5.7,4/15/2040,4.469999,4.469999,AT MATURITY,1000000000,USD,US,2/23/2010,FIXED,A-,A3
Wachovia Corp,WFC,5.5,8/1/2035,4.6815702,4.6815702,AT MATURITY,800000000,USD,US,7/27/2005,FIXED,A-,A3
SABMiller Holdings Inc,SABLN,4.95,1/15/2042,4.7927627,4.7927627,AT MATURITY,1500000000,USD,US,1/10/2012,FIXED,A-,A3 /*
Entergy Arkansas Inc,ETR,4.95,12/15/2044,4.8635866,4.7639104,CALLABLE,250000000,USD,US,12/3/2014,FIXED,A-,A3
Nucor Corp,NUE,5.2,8/1/2043,5.8920319,5.8920319,CALLABLE,500000000,USD,US,7/24/2013,FIXED,A-,Baa1
Nucor Corp,NUE,5.2,8/1/2043,5.8920319,5.8920319,CALLABLE,500000000,USD,US,7/24/2013,FIXED,A-,Baa1
Entergy Arkansas Inc,ETR,4.95,12/15/2044,4.8635866,4.7639104,CALLABLE,250000000,USD,US,12/3/2014,FIXED,A-,A3
Wisconsin Electric Power Co,WEC,4.3,12/15/2045,4.0570375,4.0549537,CALLABLE,250000000,USD,US,11/13/2015,FIXED,A-,A1
Wisconsin Electric Power Co,WEC,4.3,12/15/2045,4.0570375,4.0549537,CALLABLE,250000000,USD,US,11/13/2015,FIXED,A-,A1
MetLife Inc,MET,4.125,8/13/2042,4.6720817,4.6720817,AT MATURITY,750000000,USD,US,8/8/2012,FIXED,A-,A3 /*-
Wells Fargo & Co,WFC,5.375,11/2/2043,4.8253312,4.8253312,AT MATURITY,2000000000,USD,US,10/21/2013,FIXED,A-,A3
Comcast Corp,CMCSA,7.05,3/15/2033,4.6523686,4.6523686,AT MATURITY,750000000,USD,US,3/12/2003,FIXED,A-,A3
JPMorgan Chase & Co,JPM,5.4,1/6/2042,4.6395419,4.6395419,AT MATURITY,1250000000,USD,US,12/15/2011,FIXED,A-,A3
Comcast Corp,CMCSA,6.4,3/1/2040,4.6019877066,4.6019877066,AT MATURITY,1000000000,USD,US,2/24/2010,FIXED,A-,A3
United Technologies Corp,UTX,5.4,5/1/2035,4.3548083,4.3548083,AT MATURITY,600000000,USD,US,4/26/2005,FIXED,A-,A3
Comcast Corp,CMCSA,4.4,8/15/2035,4.3193796,4.3180311,CALLABLE,800000000,USD,US,5/19/2015,FIXED,A-,A3
American International Group Inc,AIG,4.7,7/10/2035,5.1020256,5.1020256,CALLABLE,500000000,USD,US,7/7/2015,FIXED,A-,Baa1
Virginia Electric & Power Co,D,4.2,5/15/2045,4.1038807,4.1030196,CALLABLE,350000000,USD,US,5/11/2015,FIXED,A-,A2
MetLife Inc,MET,4.875,11/13/2043,4.7430013,4.7430013,AT MATURITY,1000000000,USD,US,11/7/2013,FIXED,A-,A3 /*-
Starbucks Corp,SBUX,4.3,6/15/2045,3.9787963,3.9759469,CALLABLE,350000000,USD,US,6/1/2015,FIXED,A-,A2
JPMorgan Chase & Co,JPM,5.6,7/15/2041,4.6420014,4.6420014,AT MATURITY,1750000000,USD,US,7/14/2011,FIXED,A-,A3
Diageo Investment Corp,DGELN,4.25,5/11/2042,4.2539704,4.2539704,AT MATURITY,500000000,USD,US,5/8/2012,FIXED,A-,A3
AmerisourceBergen Corp,ABC,4.25,3/1/2045,4.6420144,4.6420144,CALLABLE,500000000,USD,US,2/17/2015,FIXED,A-,Baa2
EI du Pont de Nemours & Co,DD,5.6,12/15/2036,5.1478197,5.1478197,AT MATURITY,400000000,USD,US,12/12/2006,FIXED,A- /*-,A3
Aflac Inc,AFL,6.45,8/15/2040,4.8809702,4.8809702,AT MATURITY,450000000,USD,US,8/4/2010,FIXED,A-,A3
Aflac Inc,AFL,6.45,8/15/2040,4.8809702,4.8809702,AT MATURITY,450000000,USD,US,8/4/2010,FIXED,A-,A3
Rockwell Collins Inc,COL,4.8,12/15/2043,4.2737122,4.268945,CALLABLE,400000000,USD,US,12/11/2013,FIXED,A-,A3
Alabama Power Co,SO,4.15,8/15/2044,4.2370128,4.2370128,CALLABLE,400000000,USD,US,8/20/2014,FIXED,A-,A1
Lowe's Cos Inc,LOW,4.65,4/15/2042,4.2708165,4.2669341,CALLABLE,750000000,USD,US,4/16/2012,FIXED,A-,A3
Georgia Power Co,SO,4.3,3/15/2043,4.3787595,4.3787595,AT MATURITY,400000000,USD,US,3/12/2013,FIXED,A-,A3
Comcast Corp,CMCSA,6.95,8/15/2037,4.7497462,4.7497462,AT MATURITY,2000000000,USD,US,8/20/2007,FIXED,A-,A3
EI du Pont de Nemours & Co,DD,4.9,1/15/2041,4.9777012,4.9777012,AT MATURITY,500000000,USD,US,9/20/2010,FIXED,A- /*-,A3
Wells Fargo & Co,WFC,5.606,1/15/2044,4.942012,4.942012,AT MATURITY,2399634000,USD,US,1/6/2014,FIXED,A-,A3
Comcast Corp,CMCSA,4.65,7/15/2042,4.5549611,4.5549611,AT MATURITY,1250000000,USD,US,6/26/2012,FIXED,A-,A3
Comcast Corp,CMCSA,4.2,8/15/2034,4.3859902,4.3859902,CALLABLE,1000000000,USD,US,8/5/2014,FIXED,A-,A3
Pacific Life Insurance Co,PACLIF,9.25,6/15/2039,5.6869967,5.6869967,AT MATURITY,1000000000,USD,US,6/16/2009,FIXED,A-,A3
Anheuser-Busch Cos LLC,ABIBB,6.8,8/20/2032,4.4275914428,4.4275914428,AT MATURITY,300000000,USD,US,6/19/2001,FIXED,A-,A2 /*-
JPMorgan Chase & Co,JPM,5.5,10/15/2040,4.7168992,4.7168992,AT MATURITY,1250000000,USD,US,10/14/2010,FIXED,A-,A3
Comcast Corp,CMCSA,4.75,3/1/2044,4.5979857,4.5979857,AT MATURITY,1000000000,USD,US,2/19/2014,FIXED,A-,A3
Lincoln National Corp,LNC,7,6/15/2040,5.0185123,5.0185123,AT MATURITY,500000000,USD,US,6/15/2010,FIXED,A-,Baa1
Lincoln National Corp,LNC,7,6/15/2040,5.0185123,5.0185123,AT MATURITY,500000000,USD,US,6/15/2010,FIXED,A-,Baa1
MetLife Inc,MET,5.7,6/15/2035,4.5457928,4.5457928,AT MATURITY,1000000000,USD,US,6/20/2005,FIXED,A-,A3 /*-
MetLife Inc,MET,4.721,12/15/2044,4.701970915,4.701970915,AT MATURITY,499924000,USD,US,9/30/2014,FIXED,A-,A3 /*-
NBCUniversal Media LLC,CMCSA,6.4,4/30/2040,4.6947342,4.6947342,AT MATURITY,999500000,USD,US,7/22/2011,FIXED,A-,A3
Lowe's Cos Inc,LOW,4.25,9/15/2044,4.1786321,4.1779731,CALLABLE,350000000,USD,US,9/3/2014,FIXED,A-,A3
Carlyle Holdings II Finance LLC,CG,5.625,3/30/2043,5.1789849,5.1789849,AT MATURITY,600000000,USD,US,3/25/2013,FIXED,A-,#N/A N/A
Georgia Power Co,SO,4.75,9/1/2040,4.5000035,4.5000035,AT MATURITY,500000000,USD,US,8/26/2010,FIXED,A-,A3
Comcast Corp,CMCSA,5.65,6/15/2035,4.4967138,4.4967138,AT MATURITY,750000000,USD,US,6/6/2005,FIXED,A-,A3
Waste Management Inc,WM,3.9,3/1/2035,4.0398479,4.0398479,CALLABLE,450000000,USD,US,2/18/2015,FIXED,A-,Baa2
Precision Castparts Corp,PCP,4.375,6/15/2045,4.0974335,4.0950078,CALLABLE,325000000,USD,US,6/1/2015,FIXED,A- /*+,A2
Anheuser-Busch Cos LLC,ABIBB,5.95,1/15/2033,4.3055999,4.3055999,AT MATURITY,300000000,USD,US,10/28/2002,FIXED,A-,A2 /*-
Comcast Corp,CMCSA,6.45,3/15/2037,4.6820244,4.6820244,AT MATURITY,1850000000,USD,US,2/27/2006,FIXED,A-,A3
MetLife Inc,MET,6.5,12/15/2032,4.2371742,4.2371742,AT MATURITY,600000000,USD,US,12/3/2002,FIXED,A-,A3 /*-
Cardinal Health Inc,CAH,4.9,9/15/2045,4.7680339,4.7670053,CALLABLE,450000000,USD,US,6/16/2015,FIXED,A-,Baa2
Comcast Corp,CMCSA,4.5,1/15/2043,4.4979806,4.4979806,AT MATURITY,500000000,USD,US,1/8/2013,FIXED,A-,A3
Cardinal Health Inc,CAH,4.9,9/15/2045,4.7680339,4.7670053,CALLABLE,450000000,USD,US,6/16/2015,FIXED,A-,Baa2
Nucor Corp,NUE,6.4,12/1/2037,6.0912994,6.0912994,AT MATURITY,650000000,USD,US,11/28/2007,FIXED,A-,Baa1
Waste Management Inc,WM,4.1,3/1/2045,4.2750216,4.2750216,CALLABLE,750000000,USD,US,2/18/2015,FIXED,A-,Baa2
Duke Energy Carolinas LLC,DUK,6.45,10/15/2032,4.6007224,4.6007224,AT MATURITY,350000000,USD,US,10/3/2002,FIXED,A-,A1
Consolidated Edison Co of New York Inc,ED,4.45,3/15/2044,4.0748872,4.0713775,CALLABLE,850000000,USD,US,3/3/2014,FIXED,A-,A2
Alabama Power Co,SO,6,3/1/2039,4.4557417,4.4557417,AT MATURITY,500000000,USD,US,2/26/2009,FIXED,A-,A1
MetLife Inc,MET,5.875,2/6/2041,4.804894,4.804894,AT MATURITY,750000000,USD,US,8/3/2010,FIXED,A-,A3 /*-
Arizona Public Service Co,PNW,4.35,11/15/2045,4.2010372,4.199771,CALLABLE,250000000,USD,US,11/3/2015,FIXED,A-,A2
Arizona Public Service Co,PNW,4.35,11/15/2045,4.2010372,4.199771,CALLABLE,250000000,USD,US,11/3/2015,FIXED,A-,A2
Arch Capital Group US Inc,ACGL,5.144,11/1/2043,5.0199926,5.0199926,AT MATURITY,500000000,USD,US,12/10/2013,FIXED,A-,A3
Virginia Electric & Power Co,D,4.45,2/15/2044,4.1339371,4.1309735,CALLABLE,600000000,USD,US,2/4/2014,FIXED,A-,A2
Eaton Corp,ETN,4,11/2/2032,4.2892068,4.2892068,AT MATURITY,700000000,USD,US,10/10/2013,FIXED,A-,Baa1
PECO Energy Co,EXC,4.15,10/1/2044,4.0846028,4.0839908,CALLABLE,300000000,USD,US,9/8/2014,FIXED,A-,Aa3
ERP Operating LP,EQR,4.5,7/1/2044,4.358263,4.3569868,CALLABLE,750000000,USD,US,6/16/2014,FIXED,A-,Baa1
ERP Operating LP,EQR,4.5,7/1/2044,4.358263,4.3569868,CALLABLE,750000000,USD,US,6/16/2014,FIXED,A-,Baa1
Entergy Texas Inc,ETR,5.15,6/1/2045,4.8809494,4.5949301,CALLABLE,250000000,USD,US,5/18/2015,FIXED,A-,Baa1
Entergy Louisiana LLC,ETR,4.95,1/15/2045,4.7801042,4.5857646,CALLABLE,250000000,USD,US,11/18/2014,FIXED,A-,A2
Dominion Gas Holdings LLC,D,4.8,11/1/2043,4.9890524,4.9890524,CALLABLE,400000000,USD,US,6/25/2014,FIXED,A-,A2
PPG Industries Inc,PPG,5.5,11/15/2040,4.6860506,4.6860506,AT MATURITY,250000000,USD,US,11/8/2010,FIXED,A-,Baa1
Anheuser-Busch Cos LLC,ABIBB,6.5,5/1/2042,4.9106601,4.9106601,AT MATURITY,250000000,USD,US,4/29/2002,FIXED,A-,A2 /*-
Nationwide Mutual Insurance Co,NATMUT,9.375,8/15/2039,5.70432,5.70432,AT MATURITY,700000000,USD,US,8/5/2009,FIXED,A-,A3
Lowe's Cos Inc,LOW,5.8,4/15/2040,4.4341211,4.4198536,CALLABLE,500000000,USD,US,4/12/2010,FIXED,A-,A3
Duke Energy Carolinas LLC,DUK,6.1,6/1/2037,4.4844457,4.4844457,AT MATURITY,500000000,USD,US,5/31/2007,FIXED,A-,A1
Voya Holdings Inc,INTNED,6.97,8/15/2036,5.2008639,5.2008639,PUTABLE,300000000,USD,US,8/14/1996,FIXED,A-,Baa1
Lincoln National Corp,LNC,6.15,4/7/2036,4.9824163,4.9824163,AT MATURITY,500000000,USD,US,4/3/2006,FIXED,A-,Baa1
MetLife Inc,MET,6.375,6/15/2034,4.6713813,4.6713813,AT MATURITY,750000000,USD,US,5/26/2004,FIXED,A-,A3 /*-
Puget Sound Energy Inc,PSD,4.3,5/20/2045,4.0174848,4.0149736,CALLABLE,425000000,USD,US,5/11/2015,FIXED,A-,A2
United Technologies Corp,UTX,6.125,7/15/2038,4.4826778,4.4826778,AT MATURITY,1000000000,USD,US,5/13/2008,FIXED,A-,A3
Wisconsin Electric Power Co,WEC,4.25,6/1/2044,4.0032683,4.0009297,CALLABLE,250000000,USD,US,5/12/2014,FIXED,A-,A1
Massachusetts Electric Co,NGGLN,5.9,11/15/2039,4.657645,4.657645,AT MATURITY,800000000,USD,US,11/10/2009,FIXED,A-,A3
ERP Operating LP,EQR,4.5,6/1/2045,4.3780325,4.3769956,CALLABLE,300000000,USD,US,5/11/2015,FIXED,A-,Baa1
Commonwealth Edison Co,EXC,3.7,3/1/2045,4.1361304,4.1361304,CALLABLE,400000000,USD,US,2/23/2015,FIXED,A-,A2
Lowe's Cos Inc,LOW,5.125,11/15/2041,4.3595172,4.3518663,CALLABLE,500000000,USD,US,11/16/2011,FIXED,A-,A3
Anheuser-Busch Cos LLC,ABIBB,6.5,2/1/2043,4.9917842,4.9917842,AT MATURITY,300000000,USD,US,6/24/2002,FIXED,A-,A2 /*-
Consolidated Edison Co of New York Inc,ED,4.625,12/1/2054,4.5584661,4.5581486,CALLABLE,750000000,USD,US,11/19/2014,FIXED,A-,A2
NBCUniversal Media LLC,CMCSA,5.95,4/1/2041,4.6299475,4.6299475,AT MATURITY,1200000000,USD,US,7/22/2011,FIXED,A-,A3
KeySpan Corp,NGGLN,5.803,4/1/2035,4.9079529,4.9079529,AT MATURITY,307200000,USD,US,3/29/2005,FIXED,A-,Baa1
Lowe's Cos Inc,LOW,5,9/15/2043,4.3775796,4.3720006,CALLABLE,500000000,USD,US,9/4/2013,FIXED,A-,A3
Wisconsin Public Service Corp,WEC,4.752,11/1/2044,4.1293434,4.1239344,CALLABLE,450000000,USD,US,11/14/2013,FIXED,A-,A1
Anheuser-Busch InBev Worldwide Inc,ABIBB,8,11/15/2039,4.99073,4.99073,AT MATURITY,450000000,USD,US,2/9/2011,FIXED,A-,A2 /*-
Georgia Power Co,SO,5.4,6/1/2040,4.6201191,4.6201191,AT MATURITY,600000000,USD,US,5/24/2010,FIXED,A-,A3
Anheuser-Busch InBev Worldwide Inc,ABIBB,6.375,1/15/2040,4.9228992,4.9228992,AT MATURITY,500000000,USD,US,1/6/2010,FIXED,A-,A2 /*-
Consolidated Edison Co of New York Inc,ED,5.25,7/1/2035,4.6109889,4.6109889,AT MATURITY,125000000,USD,US,6/20/2005,FIXED,A-,A2
Duke Energy Indiana LLC,DUK,6.12,10/15/2035,5.011617,5.011617,AT MATURITY,350000000,USD,US,10/18/2005,FIXED,A-,A2
Consolidated Edison Co of New York Inc,ED,6.75,4/1/2038,4.5137145,4.5137145,AT MATURITY,600000000,USD,US,4/1/2008,FIXED,A-,A2
Wisconsin Electric Power Co,WEC,3.65,12/15/2042,3.9210147,3.9210147,CALLABLE,250000000,USD,US,12/5/2012,FIXED,A-,A1
Lowe's Cos Inc,LOW,5.8,10/15/2036,4.3269547,4.3269547,AT MATURITY,450000000,USD,US,10/3/2006,FIXED,A-,A3
Intel Corp,INTC,2.95,12/15/2035,1.5982116639,1.5982116639,CONVERTIBLE,1600000000,USD,US,12/14/2005,FIXED,A-,#N/A N/A
Virginia Electric & Power Co,D,4,1/15/2043,4.1349918,4.1349918,CALLABLE,500000000,USD,US,1/3/2013,FIXED,A-,A2
CenterPoint Energy Resources Corp,CNP,5.85,1/15/2041,4.8988271,4.8896568,CALLABLE,300000000,USD,US,8/15/2011,FIXED,A-,Baa2
Entergy Louisiana LLC,ETR,5,7/15/2044,4.7736374,4.497032,CALLABLE,170000000,USD,US,6/17/2014,FIXED,A-,A2
Lincoln National Corp,LNC,6.3,10/9/2037,5.000547,5.000547,AT MATURITY,375000000,USD,US,10/3/2007,FIXED,A-,Baa1
HSBC USA Inc,HSBC,7.2,7/15/2097,5.8319383,5.8319383,AT MATURITY,250000000,USD,US,7/17/1997,FIXED,A-,A3
Oklahoma Gas & Electric Co,OGE,4,12/15/2044,4.3489305,4.3489305,CALLABLE,250000000,USD,US,12/8/2014,FIXED,A-,A1
Sysco Corp,SYY,5.375,9/21/2035,4.3599402,4.3599402,AT MATURITY,500000000,USD,US,9/19/2005,FIXED,A-,A2
Lowe's Cos Inc,LOW,6.65,9/15/2037,4.5376887,4.5376887,AT MATURITY,500000000,USD,US,9/6/2007,FIXED,A-,A3
Nationwide Mutual Insurance Co,NATMUT,4.95,4/22/2044,5.1280625,5.1280625,AT MATURITY,400000000,USD,US,4/16/2014,FIXED,A-,A3
Comcast Corp,CMCSA,6.55,7/1/2039,4.6717623,4.6717623,AT MATURITY,800000000,USD,US,6/15/2009,FIXED,A-,A3
Comcast Corp,CMCSA,6.4,5/15/2038,4.6649461,4.6649461,AT MATURITY,1000000000,USD,US,5/2/2008,FIXED,A-,A3
Applied Materials Inc,AMAT,5.85,6/15/2041,5.3189375,5.3189375,AT MATURITY,600000000,USD,US,6/1/2011,FIXED,A-,A3
Virginia Electric & Power Co,D,6,1/15/2036,4.14979,4.14979,AT MATURITY,550000000,USD,US,1/10/2006,FIXED,A-,A2
Wisconsin Electric Power Co,WEC,5.625,5/15/2033,4.0528257,4.0528257,AT MATURITY,335000000,USD,US,5/1/2003,FIXED,A-,A1
CenterPoint Energy Resources Corp,CNP,6.25,2/1/2037,5.5004508,5.5004508,AT MATURITY,150000000,USD,US,2/1/2007,FIXED,A-,Baa2
Commonwealth Edison Co,EXC,4.7,1/15/2044,4.1252237,4.1199484,CALLABLE,350000000,USD,US,1/6/2014,FIXED,A-,A2
Virginia Electric & Power Co,D,4.65,8/15/2043,4.1081369,4.103001,CALLABLE,585000000,USD,US,8/12/2013,FIXED,A-,A2
Sysco Corp,SYY,6.625,3/17/2039,4.7017708,4.7017708,AT MATURITY,250000000,USD,US,3/12/2009,FIXED,A-,A2
Commonwealth Edison Co,EXC,5.9,3/15/2036,4.2266081,4.2266081,AT MATURITY,625000000,USD,US,2/27/2006,FIXED,A-,A2
