Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Coca-Cola Co/The,KO,1.875,10/27/2020,1.6910349,1.6910349,AT MATURITY,1500000000,USD,US,10/22/2015,FIXED,AA,Aa3
Wal-Mart Stores Inc,WMT,6.5,8/15/2037,4.2404452,4.2404452,AT MATURITY,3000000000,USD,US,8/17/2007,FIXED,AA,Aa2
Berkshire Hathaway Inc,BRK,1.55,2/9/2018,1.4478263,1.4478263,AT MATURITY,800000000,USD,US,1/29/2013,FIXED,AA /*-,Aa2
Chevron Corp,CVX,1.344,11/9/2017,1.4359072,1.4359072,AT MATURITY,1000000000,USD,US,11/9/2015,FIXED,AA,Aa1
Chevron Corp,CVX,1.365,3/2/2018,1.6218171421,1.6218171421,AT MATURITY,1750000000,USD,US,2/24/2015,FIXED,AA,Aa1
Coca-Cola Co/The,KO,1.15,4/1/2018,1.0601006,1.0601006,AT MATURITY,1250000000,USD,US,2/28/2013,FIXED,AA,Aa3
Coca-Cola Co/The,KO,1.8,9/1/2016,0.4642695,0.4642695,AT MATURITY,1646001000,USD,US,11/10/2011,FIXED,AA,Aa3
Chevron Corp,CVX,1.345,11/15/2017,1.43714,1.43714,AT MATURITY,1100000000,USD,US,11/10/2014,FIXED,AA,Aa1
Chevron Corp,CVX,2.427,6/24/2020,2.5283883,2.5283883,CALLABLE,1000000000,USD,US,6/17/2013,FIXED,AA,Aa1
Berkshire Hathaway Inc,BRK,3,2/11/2023,2.2359121,2.2359121,AT MATURITY,500000000,USD,US,1/29/2013,FIXED,AA /*-,Aa2
Pfizer Inc,PFE,4.4,5/15/2044,4.1990155,4.1990155,AT MATURITY,500000000,USD,US,5/12/2014,FIXED,AA /*-,A1
Pfizer Inc,PFE,4.4,5/15/2044,4.1990155,4.1990155,AT MATURITY,500000000,USD,US,5/12/2014,FIXED,AA /*-,A1
Chevron Corp,CVX,2.193,11/15/2019,1.7134779,1.70328945,CALLABLE,750000000,USD,US,11/10/2014,FIXED,AA,Aa1
Berkshire Hathaway Finance Corp,BRK,2.9,10/15/2020,1.8170845,1.8170845,AT MATURITY,550000000,USD,US,10/8/2013,FIXED,AA /*-,Aa2
Merck & Co Inc,MRK,3.875,1/15/2021,2.1571347,2.0747478,CALLABLE,1150000000,USD,US,12/7/2010,FIXED,AA,A1
Wal-Mart Stores Inc,WMT,3.625,7/8/2020,1.6984752,1.6984752,AT MATURITY,1500000000,USD,US,6/30/2010,FIXED,AA,Aa2
Wal-Mart Stores Inc,WMT,3.625,7/8/2020,1.6984752,1.6984752,AT MATURITY,1500000000,USD,US,6/30/2010,FIXED,AA,Aa2
Merck Sharp & Dohme Corp/Old,MRK,5,6/30/2019,1.5066338,1.5066338,AT MATURITY,1250000000,USD,US,6/22/2009,FIXED,AA,A1
Merck Sharp & Dohme Corp/Old,MRK,5,6/30/2019,1.5066338,1.5066338,AT MATURITY,1250000000,USD,US,6/22/2009,FIXED,AA,A1
Wal-Mart Stores Inc,WMT,1.125,4/11/2018,1.1234359,1.1234359,AT MATURITY,1250000000,USD,US,4/4/2013,FIXED,AA,Aa2
Chevron Corp,CVX,4.95,3/3/2019,1.9068811,1.9068811,AT MATURITY,1500000000,USD,US,2/26/2009,FIXED,AA,Aa1
Pfizer Inc,PFE,0.9,1/15/2017,0.8786524,0.8786524,AT MATURITY,750000000,USD,US,5/28/2013,FIXED,AA /*-,A1
Coca-Cola Co/The,KO,3.3,9/1/2021,2.0954067,2.0954067,AT MATURITY,1324080000,USD,US,11/10/2011,FIXED,AA,Aa3
Automatic Data Processing Inc,ADP,2.25,9/15/2020,1.9194353,1.91382421,CALLABLE,1000000000,USD,US,9/8/2015,FIXED,AA,Aa3
Automatic Data Processing Inc,ADP,3.375,9/15/2025,2.8600029,2.84860408,CALLABLE,1000000000,USD,US,9/8/2015,FIXED,AA,Aa3
Merck & Co Inc,MRK,2.4,9/15/2022,2.3838546,2.38352917,CALLABLE,1000000000,USD,US,9/10/2012,FIXED,AA,A1
Berkshire Hathaway Finance Corp,BRK,2,8/15/2018,1.2668521,1.2668521,AT MATURITY,500000000,USD,US,8/6/2013,FIXED,AA /*-,Aa2
Berkshire Hathaway Finance Corp,BRK,2,8/15/2018,1.2668521,1.2668521,AT MATURITY,500000000,USD,US,8/6/2013,FIXED,AA /*-,Aa2
Wal-Mart Stores Inc,WMT,7.55,2/15/2030,3.6999693,3.6999693,AT MATURITY,1000000000,USD,US,2/9/2000,FIXED,AA,Aa2
American Airlines 2015-2 Class AA Pass Through Trust,AAL,3.6,9/22/2027,3.4421276412,3.3929328328,SINK/EXT,583226000,USD,US,9/10/2015,FIXED,AA,Aa3
Wal-Mart Stores Inc,WMT,1.95,12/15/2018,1.0507293,1.0507293,AT MATURITY,1000000000,USD,US,9/25/2013,FIXED,AA,Aa2
Wal-Mart Stores Inc,WMT,1.95,12/15/2018,1.0507293,1.0507293,AT MATURITY,1000000000,USD,US,9/25/2013,FIXED,AA,Aa2
Merck & Co Inc,MRK,1.3,5/18/2018,1.1732354,1.1732354,AT MATURITY,1000000000,USD,US,5/15/2013,FIXED,AA,A1
Berkshire Hathaway Finance Corp,BRK,5.4,5/15/2018,1.2841685,1.2841685,AT MATURITY,1249079000,USD,US,10/22/2008,FIXED,AA /*-,Aa2
Pfizer Inc,PFE,7.2,3/15/2039,4.5335772,4.5335772,AT MATURITY,2500000000,USD,US,3/17/2009,FIXED,AA /*-,A1
Merck & Co Inc,MRK,2.8,5/18/2023,2.6399009,2.6399009,AT MATURITY,1750000000,USD,US,5/15/2013,FIXED,AA,A1
Coca-Cola Co/The,KO,0.875,10/27/2017,0.9881842,0.9881842,AT MATURITY,750000000,USD,US,10/22/2015,FIXED,AA,Aa3
Berkshire Hathaway Inc,BRK,3.75,8/15/2021,2.2279639,2.2279639,AT MATURITY,500000000,USD,US,8/10/2011,FIXED,AA /*-,Aa2
Berkshire Hathaway Inc,BRK,3.75,8/15/2021,2.2279639,2.2279639,AT MATURITY,500000000,USD,US,8/10/2011,FIXED,AA /*-,Aa2
Merck & Co Inc,MRK,1.1,1/31/2018,1.0210588,1.0210588,AT MATURITY,1000000000,USD,US,9/10/2012,FIXED,AA,A1
Coca-Cola Co/The,KO,2.5,4/1/2023,2.3499121,2.3499121,AT MATURITY,750000000,USD,US,2/28/2013,FIXED,AA,Aa3
Chevron Corp,CVX,0.889,6/24/2016,0.8185418848,0.8185418848,AT MATURITY,750000000,USD,US,6/17/2013,FIXED,AA,Aa1
Wal-Mart Stores Inc,WMT,5.375,4/5/2017,0.9513364,0.9513364,AT MATURITY,1000000000,USD,US,3/29/2007,FIXED,AA,Aa2
Pfizer Inc,PFE,1.5,6/15/2018,1.2719216,1.2719216,AT MATURITY,1000000000,USD,US,5/28/2013,FIXED,AA /*-,A1
Wal-Mart Stores Inc,WMT,5.8,2/15/2018,1.0834027,1.0834027,AT MATURITY,1250000000,USD,US,8/17/2007,FIXED,AA,Aa2
Toledo Hospital/The,TOLHOS,4.982,11/15/2045,4.4984928,4.4947342,CALLABLE,273000000,USD,US,9/23/2015,FIXED,AA,#N/A N/A
Jackson National Life Global Funding,JACLIF,2.6,12/9/2020,2.555923,2.555923,AT MATURITY,350000000,USD,US,12/2/2015,FIXED,AA,A1
Pfizer Inc,PFE,1.1,5/15/2017,0.9666317,0.9666317,AT MATURITY,1000000000,USD,US,5/12/2014,FIXED,AA /*-,A1
Wal-Mart Stores Inc,WMT,5.875,4/5/2027,3.2282105,3.2282105,AT MATURITY,750000000,USD,US,3/29/2007,FIXED,AA,Aa2
Coca-Cola Co/The,KO,1.65,3/14/2018,1.2118978,1.2118978,AT MATURITY,750000000,USD,US,3/9/2012,FIXED,AA,Aa3
Berkshire Hathaway Inc,BRK,2.2,8/15/2016,0.8575043,0.8575043,AT MATURITY,750000000,USD,US,8/10/2011,FIXED,AA /*-,Aa2
Berkshire Hathaway Inc,BRK,3.4,1/31/2022,2.228808,2.228808,AT MATURITY,600000000,USD,US,1/24/2012,FIXED,AA /*-,Aa2
Wal-Mart Stores Inc,WMT,4,4/11/2043,4.0267354,4.0267354,CALLABLE,1000000000,USD,US,4/4/2013,FIXED,AA,Aa2
Berkshire Hathaway Inc,BRK,4.5,2/11/2043,4.3801297,4.3801297,AT MATURITY,1000000000,USD,US,1/29/2013,FIXED,AA /*-,Aa2
Berkshire Hathaway Inc,BRK,4.5,2/11/2043,4.3801297,4.3801297,AT MATURITY,1000000000,USD,US,1/29/2013,FIXED,AA /*-,Aa2
Wyeth LLC,PFE,5.45,4/1/2017,1.3032334,1.3032334,AT MATURITY,500000000,USD,US,3/22/2007,FIXED,AA /*-,A1
Wal-Mart Stores Inc,WMT,4.125,2/1/2019,1.3880868,1.3880868,AT MATURITY,500000000,USD,US,1/15/2009,FIXED,AA,Aa2
Baptist Health South Florida Inc,BAPTST,4.59,8/15/2021,2.3383507,2.3383507,AT MATURITY,250000000,USD,US,5/10/2011,FIXED,AA,Aa2
Wal-Mart Stores Inc,WMT,6.2,4/15/2038,4.2929055,4.2929055,AT MATURITY,2000000000,USD,US,4/8/2008,FIXED,AA,Aa2
Wal-Mart Stores Inc,WMT,4.75,10/2/2043,4.2356985,4.2309455,CALLABLE,750000000,USD,US,9/25/2013,FIXED,AA,Aa2
Wyeth LLC,PFE,5.5,2/15/2016,1.4038312871,1.4038312871,AT MATURITY,1000000000,USD,US,1/5/2006,FIXED,AA /*-,A1
Berkshire Hathaway Finance Corp,BRK,4.3,5/15/2043,4.4880191,4.4880191,AT MATURITY,500000000,USD,US,5/8/2013,FIXED,AA /*-,Aa2
Berkshire Hathaway Finance Corp,BRK,3,5/15/2022,2.3870793,2.3870793,AT MATURITY,775000000,USD,US,5/8/2012,FIXED,AA /*-,Aa2
Delta Air Lines 2015-1 Class AA Pass Through Trust,DAL,3.625,7/30/2027,3.4130655113,3.3507429526,SINKABLE,312524000,USD,US,8/10/2015,FIXED,AA,Aa3
Merck Sharp & Dohme Corp/Old,MRK,6.4,3/1/2028,3.5060857,3.5060857,AT MATURITY,500000000,USD,US,2/25/1998,FIXED,AA,A1
Pfizer Inc,PFE,5.2,8/12/2020,2.0824162,2.0824162,AT MATURITY,329737000,USD,US,9/25/2015,FIXED,AA /*-,A1
Pfizer Inc,PFE,5.2,8/12/2020,2.0824162,2.0824162,AT MATURITY,329737000,USD,US,9/25/2015,FIXED,AA /*-,A1
Roche Holdings Inc,ROSW,2.25,9/30/2019,1.853236,1.84455592,CALLABLE,1500000000,USD,US,9/22/2014,FIXED,AA,A1
Berkshire Hathaway Finance Corp,BRK,1.6,5/15/2017,1.044714,1.044714,AT MATURITY,1350000000,USD,US,5/8/2012,FIXED,AA /*-,Aa2
Roche Holdings Inc,ROSW,3.35,9/30/2024,2.7538379,2.73881515,CALLABLE,1650000000,USD,US,9/22/2014,FIXED,AA,A1
Pfizer Inc,PFE,6.05,3/30/2017,0.8871422,0.8871422,AT MATURITY,502754000,USD,US,9/25/2015,FIXED,AA /*-,A1
Merck & Co Inc,MRK,0.7,5/18/2016,0.6193269426,0.6193269426,AT MATURITY,1000000000,USD,US,5/15/2013,FIXED,AA,A1
Merck & Co Inc,MRK,4.15,5/18/2043,4.0509842,4.0509842,AT MATURITY,1250000000,USD,US,5/15/2013,FIXED,AA,A1
United Airlines 2015-1 Class AA Pass Through Trust,UAL,3.45,12/1/2027,3.3926565206,3.3746315682,SINKABLE,333652000,USD,US,11/2/2015,FIXED,AA,Aa3
Wal-Mart Stores Inc,WMT,1,4/21/2017,0.5298226,0.5298226,AT MATURITY,500000000,USD,US,4/15/2014,FIXED,AA,Aa2
Coca-Cola Co/The,KO,0.75,11/1/2016,0.8785105,0.8785105,AT MATURITY,500000000,USD,US,10/29/2013,FIXED,AA,Aa3
Merck Sharp & Dohme Corp/Old,MRK,5.95,12/1/2028,3.4553534,3.4553534,AT MATURITY,500000000,USD,US,11/23/1998,FIXED,AA,A1
Berkshire Hathaway Finance Corp,BRK,0.95,8/15/2016,0.8533418,0.8533418,AT MATURITY,1000000000,USD,US,8/6/2013,FIXED,AA /*-,Aa2
Berkshire Hathaway Inc,BRK,2.1,8/14/2019,1.4489442,1.4489442,AT MATURITY,750000000,USD,US,8/7/2014,FIXED,AA /*-,Aa2
Wal-Mart Stores Inc,WMT,5.625,4/15/2041,4.2301483,4.2301483,AT MATURITY,2000000000,USD,US,4/11/2011,FIXED,AA,Aa2
Wal-Mart Stores Inc,WMT,2.8,4/15/2016,0.4665789069,0.4665789069,AT MATURITY,1000000000,USD,US,4/11/2011,FIXED,AA,Aa2
Wyeth LLC,PFE,6,2/15/2036,4.46375,4.46375,AT MATURITY,500000000,USD,US,1/5/2006,FIXED,AA /*-,A1
Pharmacia Corp,PFE,6.5,12/1/2018,1.7522561803,1.7522561803,AT MATURITY,500000000,USD,US,#N/A Field Not Applicable,FIXED,AA /*-,A1
Wyeth LLC,PFE,5.95,4/1/2037,4.4179055,4.4179055,AT MATURITY,2000000000,USD,US,3/22/2007,FIXED,AA /*-,A1
Wal-Mart Stores Inc,WMT,0.6,4/11/2016,0.6042411892,0.6042411892,AT MATURITY,1000000000,USD,US,4/4/2013,FIXED,AA,Aa2
Wal-Mart Stores Inc,WMT,5.625,4/1/2040,4.2001286,4.2001286,AT MATURITY,1250000000,USD,US,3/24/2010,FIXED,AA,Aa2
Berkshire Hathaway Finance Corp,BRK,5.75,1/15/2040,4.6120871,4.6120871,AT MATURITY,750000000,USD,US,1/6/2010,FIXED,AA /*-,Aa2
Berkshire Hathaway Finance Corp,BRK,4.4,5/15/2042,4.4130031,4.4130031,AT MATURITY,725000000,USD,US,5/8/2012,FIXED,AA /*-,Aa2
Pfizer Inc,PFE,4.65,3/1/2018,1.2654738,1.2654738,AT MATURITY,300000000,USD,US,2/13/2003,FIXED,AA /*-,A1
Wal-Mart Stores Inc,WMT,4.875,7/8/2040,4.0080284,4.0080284,AT MATURITY,750000000,USD,US,6/30/2010,FIXED,AA,Aa2
Wyeth LLC,PFE,6.45,2/1/2024,2.8799857,2.8799857,AT MATURITY,500000000,USD,US,12/11/2003,FIXED,AA /*-,A1
Pfizer Inc,PFE,4.3,6/15/2043,4.021179,4.021179,AT MATURITY,750000000,USD,US,5/28/2013,FIXED,AA /*-,A1
Lubrizol Corp,BRK,8.875,2/1/2019,2.2636028,2.2636028,AT MATURITY,500000000,USD,US,1/22/2009,FIXED,AA /*-,Aa2
Roche Holdings Inc,ROSW,6,3/1/2019,1.4297054,1.4297054,AT MATURITY,4500000000,USD,US,2/18/2009,FIXED,AA,A1
Johns Hopkins University,JHUNIV,5.25,7/1/2019,1.6305079,1.6305079,AT MATURITY,400000000,USD,US,3/19/2009,FIXED,AA,Aa2
Army Hawaii Family Housing Trust Certificates,ARMYHW,5.524,6/15/2050,5.0012706632,4.8603009659,SINKABLE,895000000,USD,US,4/13/2005,FIXED,AA,Aa3
Aurora Military Housing LLC,AURMIL,5.625,12/15/2035,#N/A N/A,#N/A N/A,SINKABLE,31695000,USD,US,12/8/2005,FIXED,AA,Aa3
Genzyme Corp,SANFP,5,6/15/2020,2.0205536,2.0205536,AT MATURITY,499200000,USD,US,9/22/2010,FIXED,AA,A1
Emory University,EMORYU,5.625,9/1/2019,1.6631743,1.6631743,AT MATURITY,250000000,USD,US,3/24/2009,FIXED,AA,Aa2
Wyeth LLC,PFE,6.5,2/1/2034,4.2407253,4.2407253,AT MATURITY,750000000,USD,US,12/11/2003,FIXED,AA /*-,A1
Roche Holdings Inc,ROSW,6,3/1/2019,1.5813114,1.5813114,AT MATURITY,4500000000,USD,US,2/18/2009,FIXED,AA,A1
Jackson National Life Global Funding,JACLIF,1.875,10/15/2018,1.8467377,1.8467377,AT MATURITY,500000000,USD,US,10/7/2015,FIXED,AA,A1
Berkshire Hathaway Finance Corp,BRK,1.3,5/15/2018,1.2008108,1.2008108,AT MATURITY,500000000,USD,US,5/8/2013,FIXED,AA /*-,Aa2
University of Chicago,UNICHI,3.372,10/1/2025,3.0208342,3.0208342,AT MATURITY,8505000,USD,US,8/19/2015,FIXED,AA,#N/A N/A
Roche Holdings Inc,ROSW,2.875,9/29/2021,2.3356264,2.32084871,CALLABLE,1300000000,USD,US,9/22/2014,FIXED,AA,A1
Wal-Mart Stores Inc,WMT,5,10/25/2040,4.2609288,4.2609288,AT MATURITY,1250000000,USD,US,10/18/2010,FIXED,AA,Aa2
Union Pacific Railroad Co 2014-1 Pass Through Trust,UNP,3.227,5/14/2026,3.1122128684,3.087011605,SINKABLE,500288000,USD,US,5/6/2014,FIXED,AA,Aa2
Roche Holdings Inc,ROSW,2.875,9/29/2021,2.3603071,2.34622298,CALLABLE,1300000000,USD,US,9/22/2014,FIXED,AA,A1
Pfizer Inc,PFE,5.6,9/15/2040,4.4129255,4.4129255,AT MATURITY,494769000,USD,US,9/25/2015,FIXED,AA /*-,A1
GEICO Corp,BRK,7.35,7/15/2023,3.0353456,3.0353456,AT MATURITY,150000000,USD,US,7/7/1993,FIXED,AA /*-,Aa3
Roche Holdings Inc,ROSW,3,11/10/2025,3.1127297,3.1127297,CALLABLE,1000000000,USD,US,11/2/2015,FIXED,AA,A1
Coca-Cola Refreshments USA Inc,KO,6.7,10/15/2036,4.2206392,4.2206392,PUTABLE,300000000,USD,US,10/3/1996,FIXED,AA,WR
Coca-Cola Refreshments USA Inc,KO,6.75,9/15/2023,3.1077313,3.1077313,AT MATURITY,250000000,USD,US,9/8/1993,FIXED,AA,WR
Roche Holdings Inc,ROSW,4,11/28/2044,3.7777411,3.7756122,CALLABLE,650000000,USD,US,11/13/2014,FIXED,AA,A1
Wal-Mart Stores Inc,WMT,6.75,10/15/2023,3.0008945,3.0008945,AT MATURITY,250000000,USD,US,10/6/1993,FIXED,AA,Aa2
Berkshire Hathaway Inc,BRK,0.8,2/11/2016,0.7456971802,0.7456971802,AT MATURITY,300000000,USD,US,1/29/2013,FIXED,AA /*-,Aa2
Union Pacific Railroad Co 2015-1 Pass Through Trust,UNP,2.695,5/12/2027,3.2946628755,3.4399915855,SINKABLE,398719000,USD,US,4/28/2015,FIXED,AA,Aa2
Merck & Co Inc,MRK,3.6,9/15/2042,4.0280349,4.0280349,CALLABLE,500000000,USD,US,9/10/2012,FIXED,AA,A1
Vanderbilt University/The,VANDER,5.25,4/1/2019,2.0454363,2.0454363,AT MATURITY,250000000,USD,US,2/24/2009,FIXED,AA,Aa2
Texas Health Resources,TXHLTH,4.33,11/15/2055,4.4379527656,4.4390180254,SINKABLE,300000000,USD,US,4/17/2015,FIXED,AA,#N/A N/A
Merck Sharp & Dohme Corp/Old,MRK,5.85,6/30/2039,4.0741404,4.0741404,AT MATURITY,750000000,USD,US,6/22/2009,FIXED,AA,A1
Coca-Cola Refreshments USA Inc,KO,8,9/15/2022,2.9416779,2.9416779,AT MATURITY,250000000,USD,US,9/8/1992,FIXED,AA,WR
University of Chicago,UNICHI,3.622,10/1/2027,3.3673897,3.3673897,AT MATURITY,9125000,USD,US,8/19/2015,FIXED,AA,#N/A N/A
Pharmacia Corp,PFE,6.6,12/1/2028,3.4331055347,3.4331055347,AT MATURITY,699000000,USD,US,2/14/2000,FIXED,AA /*-,A1
University of Chicago,UNICHI,4.86,10/1/2024,2.7999925,2.7999925,AT MATURITY,38265000,USD,US,5/12/2010,FIXED,AA,Aa2
Union Pacific Railroad Co 2004 Pass Through Trust,UNP,5.404,7/2/2025,4.2342856194,2.6983305666,SINKABLE,188815000,USD,US,7/22/2004,FIXED,AA,Aa2
Roche Holdings Inc,ROSW,1.35,9/29/2017,1.0847144,1.0847144,AT MATURITY,850000000,USD,US,9/22/2014,FIXED,AA,A1
Pharmacia Corp,PFE,6.75,12/15/2027,3.6396432,3.6396432,AT MATURITY,200000000,USD,US,12/16/1997,FIXED,AA /*-,A1
Children's Hospital Medical Center/Cincinnati OH,CHIHOS,4.268,5/15/2044,4.1779837,4.1779837,AT MATURITY,300000000,USD,US,10/30/2014,FIXED,AA,Aa2
Texaco Capital Inc,CVX,8.625,11/15/2031,4.5012445,4.5012445,AT MATURITY,200000000,USD,US,11/12/1991,FIXED,AA,Aa1
Roche Holdings Inc,ROSW,3.35,9/30/2024,2.69415,2.67758553,CALLABLE,1650000000,USD,US,9/22/2014,FIXED,AA,A1
