Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
American Airlines 2013-2 Class A Pass Through Trust,AAL,4.95,1/15/2023,4.033915913,3.5452845282,SINKABLE,1408113000,USD,US,6/19/2014,FIXED,A,#N/A N/A
Reliance Standard Life Global Funding II,TOMARI,3.05,1/20/2021,2.8187328,2.8187328,AT MATURITY,300000000,USD,US,1/12/2016,FIXED,A,A2
Gilead Sciences Inc,GILD,2.55,9/1/2020,2.256095,2.256095,AT MATURITY,2000000000,USD,US,9/9/2015,FIXED,A,A3
Gilead Sciences Inc,GILD,2.55,9/1/2020,2.256095,2.256095,AT MATURITY,2000000000,USD,US,9/9/2015,FIXED,A,A3
Amgen Inc,AMGN,2.7,5/1/2022,2.5995744,2.59733918,CALLABLE,500000000,USD,US,4/28/2015,FIXED,A,Baa1
Home Depot Inc/The,HD,2.625,6/1/2022,2.403455,2.40089671,CALLABLE,1250000000,USD,US,5/28/2015,FIXED,A,A2
PepsiCo Inc,PEP,2.15,10/14/2020,2.018025,2.01591388,CALLABLE,1100000000,USD,US,10/8/2015,FIXED,A,A1
PepsiCo Inc,PEP,2.15,10/14/2020,2.018025,2.01591388,CALLABLE,1100000000,USD,US,10/8/2015,FIXED,A,A1
AbbVie Inc,ABBV,2.9,11/6/2022,3.2260655,3.2260655,AT MATURITY,3070500000,USD,US,7/8/2013,FIXED,A,Baa1
HSBC USA Inc,HSBC,2.75,8/7/2020,2.8170082,2.8170082,AT MATURITY,1600000000,USD,US,8/4/2015,FIXED,A,A2
Target Corp,TGT,2.9,1/15/2022,2.3607419,2.3607419,AT MATURITY,1000000000,USD,US,1/9/2012,FIXED,A,A2
Target Corp,TGT,2.9,1/15/2022,2.3607419,2.3607419,AT MATURITY,1000000000,USD,US,1/9/2012,FIXED,A,A2
National Oilwell Varco Inc,NOV,2.6,12/1/2022,4.574647,4.574647,CALLABLE,1400000000,USD,US,11/15/2012,FIXED,A,A2 /*-
AbbVie Inc,ABBV,3.2,11/6/2022,2.9176497,2.91160027,CALLABLE,1000000000,USD,US,5/5/2015,FIXED,A,Baa1
Gilead Sciences Inc,GILD,3.25,9/1/2022,2.9133415,2.90585018,CALLABLE,1000000000,USD,US,9/9/2015,FIXED,A,A3
Caterpillar Inc,CAT,3.9,5/27/2021,2.5364428,2.5364428,AT MATURITY,1250000000,USD,US,5/24/2011,FIXED,A,A2
Caterpillar Inc,CAT,3.9,5/27/2021,2.5364428,2.5364428,AT MATURITY,1250000000,USD,US,5/24/2011,FIXED,A,A2
ACE INA Holdings Inc,CB,2.3,11/3/2020,2.2142084,2.21293728,CALLABLE,1300000000,USD,US,10/27/2015,FIXED,A,A3
ACE INA Holdings Inc,CB,2.3,11/3/2020,2.2142084,2.21293728,CALLABLE,1300000000,USD,US,10/27/2015,FIXED,A,A3
Halliburton Co,HAL,3.375,11/15/2022,3.5524842,3.5524842,CALLABLE,1250000000,USD,US,11/5/2015,FIXED,A,A2 /*-
Medtronic Inc,MDT,2.5,3/15/2020,2.1008737,2.1008737,AT MATURITY,2368955000,USD,US,8/4/2015,FIXED,A,A3
Medtronic Inc,MDT,2.5,3/15/2020,2.1008737,2.1008737,AT MATURITY,2368955000,USD,US,8/4/2015,FIXED,A,A3
State Street Corp,STT,2.55,8/18/2020,2.0397117,2.0397117,AT MATURITY,1200000000,USD,US,8/13/2015,FIXED,A,A2
State Street Corp,STT,2.55,8/18/2020,2.0397117,2.0397117,AT MATURITY,1200000000,USD,US,8/13/2015,FIXED,A,A2
Intercontinental Exchange Inc,ICE,2.75,12/1/2020,2.3638181,2.35769575,CALLABLE,1250000000,USD,US,11/19/2015,FIXED,A,A2
Philip Morris International Inc,PM,2.5,8/22/2022,2.3279456,2.3279456,AT MATURITY,750000000,USD,US,8/14/2012,FIXED,A,A2
Amgen Inc,AMGN,3.875,11/15/2021,2.8358803,2.79449923,CALLABLE,1750000000,USD,US,11/7/2011,FIXED,A,Baa1
Amgen Inc,AMGN,3.875,11/15/2021,2.8358803,2.79449923,CALLABLE,1750000000,USD,US,11/7/2011,FIXED,A,Baa1
PNC Bank NA,PNC,2.45,11/5/2020,2.0908939,2.0852326,CALLABLE,750000000,USD,US,10/29/2015,FIXED,A,A2
PNC Bank NA,PNC,2.45,11/5/2020,2.0908939,2.0852326,CALLABLE,750000000,USD,US,10/29/2015,FIXED,A,A2
Occidental Petroleum Corp,OXY,4.1,2/1/2021,3.1572771,3.1132333,CALLABLE,1300000000,USD,US,12/13/2010,FIXED,A,A2 /*-
Occidental Petroleum Corp,OXY,4.1,2/1/2021,3.1572771,3.1132333,CALLABLE,1300000000,USD,US,12/13/2010,FIXED,A,A2 /*-
ABB Finance USA Inc,ABBNVX,2.875,5/8/2022,2.7819199,2.7819199,AT MATURITY,1250000000,USD,US,5/3/2012,FIXED,A,A2
Ralph Lauren Corp,RL,2.625,8/18/2020,2.3344249,2.32953302,CALLABLE,300000000,USD,US,8/13/2015,FIXED,A,A2
PepsiCo Inc,PEP,2.75,3/5/2022,2.1019682,2.1019682,AT MATURITY,1250000000,USD,US,2/29/2012,FIXED,A,A1
Deere & Co,DE,2.6,6/8/2022,2.8982241,2.8982241,CALLABLE,1000000000,USD,US,6/5/2012,FIXED,A,A2
Comerica Bank,CMA,2.5,6/2/2020,2.4809446,2.4809446,AT MATURITY,675000000,USD,US,5/28/2015,FIXED,A,A3
Comerica Bank,CMA,2.5,6/2/2020,2.4809446,2.4809446,AT MATURITY,675000000,USD,US,5/28/2015,FIXED,A,A3
Anthem Inc,ANTM,3.125,5/15/2022,3.3134835,3.3134835,AT MATURITY,850000000,USD,US,5/2/2012,FIXED,A /*-,Baa2 /*-
PepsiCo Inc,PEP,3.1,7/17/2022,2.3415645,2.32367987,CALLABLE,800000000,USD,US,7/14/2015,FIXED,A,A1
Emerson Electric Co,EMR,2.625,12/1/2021,2.2951863,2.29092455,CALLABLE,500000000,USD,US,5/18/2015,FIXED,A,A2
Emerson Electric Co,EMR,2.625,12/1/2021,2.2951863,2.29092455,CALLABLE,500000000,USD,US,5/18/2015,FIXED,A,A2
Home Depot Inc/The,HD,3.95,9/15/2020,1.7958484,1.68399125,CALLABLE,500000000,USD,US,9/7/2010,FIXED,A,A2
Amgen Inc,AMGN,2.125,5/1/2020,2.3420246,2.3420246,CALLABLE,750000000,USD,US,4/28/2015,FIXED,A,Baa1
Union Pacific Corp,UNP,4,2/1/2021,2.3127425,2.23294662,CALLABLE,500000000,USD,US,7/28/2010,FIXED,A,A3
Union Pacific Corp,UNP,4,2/1/2021,2.3127425,2.23294662,CALLABLE,500000000,USD,US,7/28/2010,FIXED,A,A3
Stanley Black & Decker Inc,SWK,2.9,11/1/2022,3.0150728,3.0150728,AT MATURITY,800000000,USD,US,11/1/2012,FIXED,A,Baa1
Boeing Co/The,BA,1.65,10/30/2020,1.8221201,1.8221201,CALLABLE,350000000,USD,US,10/27/2015,FIXED,A,A2
Boeing Co/The,BA,1.65,10/30/2020,1.8221201,1.8221201,CALLABLE,350000000,USD,US,10/27/2015,FIXED,A,A2
Medtronic Inc,MDT,3.15,3/15/2022,2.5550685,2.5550685,AT MATURITY,2494335000,USD,US,8/4/2015,FIXED,A,A3
Home Depot Inc/The,HD,4.4,4/1/2021,2.1331095,2.03081117,CALLABLE,1000000000,USD,US,3/28/2011,FIXED,A,A2
Home Depot Inc/The,HD,4.4,4/1/2021,2.1331095,2.03081117,CALLABLE,1000000000,USD,US,3/28/2011,FIXED,A,A2
Gilead Sciences Inc,GILD,4.4,12/1/2021,2.6445628,2.57598794,CALLABLE,1250000000,USD,US,12/6/2011,FIXED,A,A3
HSBC USA Inc,HSBC,2.35,3/5/2020,2.5072081,2.5072081,AT MATURITY,1750000000,USD,US,2/26/2015,FIXED,A,A2
Simon Property Group LP,SPG,2.5,9/1/2020,2.1210393,2.10072949,CALLABLE,500000000,USD,US,8/10/2015,FIXED,A,A2
Halliburton Co,HAL,3.25,11/15/2021,3.1015519,3.09596771,CALLABLE,500000000,USD,US,11/8/2011,FIXED,A,A2 /*-
Manufacturers & Traders Trust Co,MTB,2.1,2/6/2020,2.497951,2.497951,CALLABLE,750000000,USD,US,2/3/2015,FIXED,A,A2
Manufacturers & Traders Trust Co,MTB,2.1,2/6/2020,2.497951,2.497951,CALLABLE,750000000,USD,US,2/3/2015,FIXED,A,A2
Amgen Inc,AMGN,3.45,10/1/2020,2.70538,2.70538,AT MATURITY,900000000,USD,US,9/13/2010,FIXED,A,Baa1
ACE INA Holdings Inc,CB,2.875,11/3/2022,2.7489509,2.74635949,CALLABLE,1000000000,USD,US,10/27/2015,FIXED,A,A3
TD Ameritrade Holding Corp,AMTD,2.95,4/1/2022,2.7018519,2.69589202,CALLABLE,750000000,USD,US,3/4/2015,FIXED,A,A3
Catholic Health Initiatives,CATMED,2.95,11/1/2022,2.9808692,2.9808692,AT MATURITY,500000000,USD,US,10/25/2012,FIXED,A,#N/A N/A
Baker Hughes Inc,BHI,3.2,8/15/2021,3.3732032,3.3732032,CALLABLE,750000000,USD,US,4/6/2012,FIXED,A,A2 /*-
Raytheon Co,RTN,3.125,10/15/2020,2.0903927,2.0903927,AT MATURITY,1000000000,USD,US,10/13/2010,FIXED,A,A3
Raytheon Co,RTN,3.125,10/15/2020,2.0903927,2.0903927,AT MATURITY,1000000000,USD,US,10/13/2010,FIXED,A,A3
Branch Banking & Trust Co,BBT,2.85,4/1/2021,2.4554086,2.44961677,CALLABLE,700000000,USD,US,2/27/2014,FIXED,A,A1
Occidental Petroleum Corp,OXY,2.7,2/15/2023,3.8395337,3.8395337,CALLABLE,1250000000,USD,US,6/19/2012,FIXED,A,A2 /*-
Simon Property Group LP,SPG,4.375,3/1/2021,2.3824801,2.29089004,CALLABLE,900000000,USD,US,8/9/2010,FIXED,A,A2
Charles Schwab Corp/The,SCHW,4.45,7/22/2020,2.1645129,2.1645129,AT MATURITY,700000000,USD,US,7/19/2010,FIXED,A,A2
Charles Schwab Corp/The,SCHW,4.45,7/22/2020,2.1645129,2.1645129,AT MATURITY,700000000,USD,US,7/19/2010,FIXED,A,A2
Walt Disney Co/The,DIS,2.75,8/16/2021,1.8138597,1.8138597,AT MATURITY,750000000,USD,US,8/17/2011,FIXED,A,A2
Occidental Petroleum Corp,OXY,3.125,2/15/2022,3.424655,3.424655,CALLABLE,900000000,USD,US,8/15/2011,FIXED,A,A2 /*-
PepsiCo Inc,PEP,1.85,4/30/2020,1.80274,1.8019631,CALLABLE,750000000,USD,US,4/27/2015,FIXED,A,A1
Target Corp,TGT,3.875,7/15/2020,1.8520502,1.8520502,AT MATURITY,1000000000,USD,US,7/13/2010,FIXED,A,A2
Travelers Cos Inc/The,TRV,3.9,11/1/2020,2.3111814,2.3111814,AT MATURITY,500000000,USD,US,10/27/2010,FIXED,A,A2
PepsiCo Inc,PEP,3.125,11/1/2020,2.0612233,2.0612233,AT MATURITY,1000000000,USD,US,10/19/2010,FIXED,A,A1
Union Pacific Corp,UNP,4.163,7/15/2022,2.5343509,2.47742297,CALLABLE,750000000,USD,US,9/28/2011,FIXED,A,A3
Anthem Inc,ANTM,3.3,1/15/2023,3.2806624,3.2806624,AT MATURITY,1000000000,USD,US,9/5/2012,FIXED,A /*-,Baa2 /*-
HSBC Bank USA NA,HSBC,4.875,8/24/2020,2.8799513,2.8799513,AT MATURITY,1250000000,USD,US,8/17/2010,FIXED,A,A1
Philip Morris International Inc,PM,2.9,11/15/2021,2.2661635,2.2661635,AT MATURITY,750000000,USD,US,11/8/2011,FIXED,A,A2
Boeing Co/The,BA,4.875,2/15/2020,1.5326615,1.5326615,AT MATURITY,750000000,USD,US,7/23/2009,FIXED,A,A2
Delta Air Lines 2007-1 Class A Pass Through Trust,DAL,6.821,8/10/2022,4.148163887,3.2986585537,SINK/EXT,924408000,USD,US,3/12/2008,FIXED,A,A3
Bank of New York Mellon Corp/The,BK,3.55,9/23/2021,2.4438516,2.4291004,CALLABLE,1500000000,USD,US,9/16/2011,FIXED,A,A1
Honeywell International Inc,HON,4.25,3/1/2021,1.869953,1.869953,AT MATURITY,800000000,USD,US,2/14/2011,FIXED,A,A2
Honeywell International Inc,HON,4.25,3/1/2021,1.869953,1.869953,AT MATURITY,800000000,USD,US,2/14/2011,FIXED,A,A2
Ameriprise Financial Inc,AMP,5.3,3/15/2020,2.5457898,2.5457898,AT MATURITY,750000000,USD,US,3/8/2010,FIXED,A,A3
Ameriprise Financial Inc,AMP,5.3,3/15/2020,2.5457898,2.5457898,AT MATURITY,750000000,USD,US,3/8/2010,FIXED,A,A3
Atlantic Richfield Co,BPLN,8.25,2/1/2022,4.7663239,4.7663239,AT MATURITY,250000000,USD,US,1/21/1992,FIXED,A /*-,A2 /*-
Philip Morris International Inc,PM,4.5,3/26/2020,1.9088077,1.9088077,AT MATURITY,1000000000,USD,US,3/23/2010,FIXED,A,A2
Philip Morris International Inc,PM,4.5,3/26/2020,1.9088077,1.9088077,AT MATURITY,1000000000,USD,US,3/23/2010,FIXED,A,A2
Aetna Inc,AET,2.75,11/15/2022,2.9900584,2.9900584,CALLABLE,1000000000,USD,US,11/2/2012,FIXED,A /*-,Baa1 /*-
Caterpillar Inc,CAT,2.6,6/26/2022,2.6134269,2.6134269,CALLABLE,500000000,USD,US,6/21/2012,FIXED,A,A2
Continental Airlines 2010-1 Class A Pass Through Trust,UAL,4.75,1/12/2021,3.605592798,3.2348292266,SINK/EXT,362659000,USD,US,11/17/2010,FIXED,A,A3
Cigna Corp,CI,4,2/15/2022,3.010843,2.97354486,CALLABLE,750000000,USD,US,11/3/2011,FIXED,A /*-,Baa1 /*-
Boeing Co/The,BA,2.35,10/30/2021,2.0310627,2.0310627,AT MATURITY,300000000,USD,US,10/28/2014,FIXED,A,A2
Gilead Sciences Inc,GILD,4.5,4/1/2021,2.4388161,2.34615917,CALLABLE,1000000000,USD,US,3/23/2011,FIXED,A,A3
Reliance Standard Life Global Funding II,TOMARI,2.375,5/4/2020,2.7271091,2.7271091,AT MATURITY,400000000,USD,US,4/27/2015,FIXED,A,A2
Boeing Co/The,BA,2.2,10/30/2022,2.3450614,2.3450614,CALLABLE,250000000,USD,US,10/27/2015,FIXED,A,A2
John Deere Capital Corp,DE,1.7,1/15/2020,2.0339744,2.0339744,AT MATURITY,500000000,USD,US,10/9/2012,FIXED,A,A2
National Rural Utilities Cooperative Finance Corp,NRUC,2,1/27/2020,1.8841763,1.88195846,CALLABLE,400000000,USD,US,1/20/2015,FIXED,A,A1
Praxair Inc,PX,2.25,9/24/2020,2.0919711,2.0919711,AT MATURITY,300000000,USD,US,9/21/2015,FIXED,A,A2
MUFG Americas Holdings Corp,UNBC,2.25,2/10/2020,2.4751373,2.4751373,CALLABLE,1000000000,USD,US,2/5/2015,FIXED,A,A3
Emerson Electric Co,EMR,2.625,2/15/2023,2.628057,2.628057,CALLABLE,500000000,USD,US,2/14/2013,FIXED,A,A2
Archer-Daniels-Midland Co,ADM,4.479,3/1/2021,2.2999245204,2.2999245204,AT MATURITY,750000000,USD,US,3/30/2011,FIXED,A,A2
Gilead Sciences Inc,GILD,2.35,2/1/2020,2.05237,2.05237,AT MATURITY,500000000,USD,US,11/12/2014,FIXED,A,A3
Archer-Daniels-Midland Co,ADM,4.479,3/1/2021,2.2999245204,2.2999245204,AT MATURITY,750000000,USD,US,3/30/2011,FIXED,A,A2
Danaher Corp,DHR,2.4,9/15/2020,1.8956757,1.88707322,CALLABLE,500000000,USD,US,9/10/2015,FIXED,A,A2
EMD Finance LLC,MRKGR,2.95,3/19/2022,3.2022348,3.2022348,CALLABLE,1000000000,USD,US,3/16/2015,FIXED,A,Baa1
National Rural Utilities Cooperative Finance Corp,NRUC,2.3,11/1/2020,2.2428453,2.24205995,CALLABLE,350000000,USD,US,10/20/2015,FIXED,A,A1
National Rural Utilities Cooperative Finance Corp,NRUC,2.3,11/1/2020,2.2428453,2.24205995,CALLABLE,350000000,USD,US,10/20/2015,FIXED,A,A1
Cargill Inc,CARGIL,4.307,5/14/2021,2.6532798,2.6532798,AT MATURITY,1199134000,USD,US,4/27/2011,FIXED,A,A2
PepsiCo Inc,PEP,3,8/25/2021,2.0736271,2.0736271,AT MATURITY,750000000,USD,US,8/22/2011,FIXED,A,A1
Amgen Inc,AMGN,4.1,6/15/2021,2.3404371,2.26404927,CALLABLE,1000000000,USD,US,6/27/2011,FIXED,A,Baa1
PepsiCo Inc,PEP,4.5,1/15/2020,1.9046069,1.9046069,AT MATURITY,1000000000,USD,US,1/11/2010,FIXED,A,A1
America West Airlines 2000-1 Pass Through Trust,AAL,8.057,7/2/2020,5.2303071958,4.442714719,SINK/EXT,232898000,USD,US,9/12/2000,FIXED,A,Baa2
Simon Property Group LP,SPG,3.375,3/15/2022,2.5180518,2.48554671,CALLABLE,600000000,USD,US,3/8/2012,FIXED,A,A2
Amgen Inc,AMGN,3.625,5/15/2022,2.9604503,2.93639109,CALLABLE,750000000,USD,US,5/10/2012,FIXED,A,Baa1
CR Bard Inc,BCR,4.4,1/15/2021,2.8904185,2.81924588,CALLABLE,500000000,USD,US,12/15/2010,FIXED,A,Baa1
Anthem Inc,ANTM,3.7,8/15/2021,2.8243135,2.78749046,CALLABLE,700000000,USD,US,8/10/2011,FIXED,A /*-,Baa2 /*-
Simon Property Group LP,SPG,2.75,2/1/2023,2.8460131,2.8460131,CALLABLE,500000000,USD,US,12/10/2012,FIXED,A,A2
EMD Finance LLC,MRKGR,2.95,3/19/2022,3.0958129,3.0958129,CALLABLE,1000000000,USD,US,3/16/2015,FIXED,A,Baa1
Union Pacific Corp,UNP,2.25,6/19/2020,1.8864051,1.8798532,CALLABLE,400000000,USD,US,6/16/2015,FIXED,A,A3
Medtronic Inc,MDT,3.125,3/15/2022,2.6103718,2.5908456,CALLABLE,675000000,USD,US,3/14/2012,FIXED,A,A3
Simon Property Group LP,SPG,5.65,2/1/2020,2.2547836033,2.05388065,CALLABLE,1250000000,USD,US,1/19/2010,FIXED,A,A2
Praxair Inc,PX,2.2,8/15/2022,2.6110932,2.6110932,CALLABLE,500000000,USD,US,7/30/2012,FIXED,A,A2
Praxair Inc,PX,3,9/1/2021,2.340327,2.340327,AT MATURITY,500000000,USD,US,8/31/2011,FIXED,A,A2
Air Products & Chemicals Inc,APD,2.75,2/3/2023,2.8451648,2.8451648,AT MATURITY,400000000,USD,US,1/30/2013,FIXED,A,A2
Charles Schwab Corp/The,SCHW,3.225,9/1/2022,2.6796859,2.6796859,AT MATURITY,256380000,USD,US,12/11/2012,FIXED,A,A2
Kimberly-Clark Corp,KMB,1.85,3/1/2020,1.8178992,1.8178992,AT MATURITY,250000000,USD,US,2/24/2015,FIXED,A,A2
American Airlines 2011-1 Class A Pass Through Trust,AAL,5.25,1/31/2021,3.7935480529,3.2694752414,SINK/EXT,503206000,USD,US,1/20/2011,FIXED,A,A3
Raytheon Co,RTN,2.5,12/15/2022,2.3838441,2.38007625,CALLABLE,1100000000,USD,US,11/27/2012,FIXED,A,A3
Simon Property Group LP,SPG,4.125,12/1/2021,2.4391426,2.37270696,CALLABLE,700000000,USD,US,11/10/2011,FIXED,A,A2
Northern States Power Co/MN,XEL,2.2,8/15/2020,2.0244438,2.021481,CALLABLE,300000000,USD,US,8/4/2015,FIXED,A,Aa3
Delta Air Lines 2012-1 Class A Pass Through Trust,DAL,4.75,5/7/2020,3.2906056956,2.7003455676,SINK/EXT,353689000,USD,US,6/27/2012,FIXED,A,A3
KKR Group Finance Co LLC,KKR,6.375,9/29/2020,2.5900861,2.5900861,AT MATURITY,500000000,USD,US,9/22/2010,FIXED,A,#N/A N/A
Aetna Inc,AET,3.95,9/1/2020,2.4522534,2.4522534,AT MATURITY,750000000,USD,US,8/24/2010,FIXED,A /*-,Baa1 /*-
Aetna Inc,AET,3.95,9/1/2020,2.4522534,2.4522534,AT MATURITY,750000000,USD,US,8/24/2010,FIXED,A /*-,Baa1 /*-
Medtronic Inc,MDT,4.45,3/15/2020,2.1675359,2.1675359,AT MATURITY,1250000000,USD,US,3/11/2010,FIXED,A,A3
Raytheon Co,RTN,4.4,2/15/2020,1.8658252,1.8658252,AT MATURITY,500000000,USD,US,11/12/2009,FIXED,A,A3
Oncor Electric Delivery Co LLC,ONCRTX,7,9/1/2022,3.3336228,3.3336228,AT MATURITY,800000000,USD,US,2/25/2003,FIXED,A,Baa1
Duke Energy Florida LLC,DUK,3.1,8/15/2021,2.4075625,2.37791116,CALLABLE,300000000,USD,US,8/15/2011,FIXED,A,A1
Union Pacific Corp,UNP,1.8,2/1/2020,2.0263976,2.0263976,CALLABLE,250000000,USD,US,1/26/2015,FIXED,A,A3
Reliance Standard Life Global Funding II,TOMARI,2.5,1/15/2020,2.6014494,2.6014494,AT MATURITY,550000000,USD,US,1/7/2015,FIXED,A,A2
Philip Morris International Inc,PM,4.125,5/17/2021,2.1891371,2.1891371,AT MATURITY,350000000,USD,US,5/10/2011,FIXED,A,A2
Praxair Inc,PX,4.05,3/15/2021,2.3728462,2.3728462,AT MATURITY,500000000,USD,US,3/1/2011,FIXED,A,A2
Praxair Inc,PX,4.05,3/15/2021,2.3728462,2.3728462,AT MATURITY,500000000,USD,US,3/1/2011,FIXED,A,A2
Air Products & Chemicals Inc,APD,3,11/3/2021,2.6496304,2.6496304,AT MATURITY,400000000,USD,US,10/31/2011,FIXED,A,A2
Praxair Inc,PX,2.45,2/15/2022,2.7620433,2.7620433,CALLABLE,600000000,USD,US,2/1/2012,FIXED,A,A2
PacifiCorp,BRKHEC,2.95,2/1/2022,2.5925002,2.57864293,CALLABLE,450000000,USD,US,1/3/2012,FIXED,A,A1
Cargill Inc,CARGIL,3.3,3/1/2022,3.0785284,3.07043098,CALLABLE,350000000,USD,US,2/21/2012,FIXED,A,A2
Kentucky Utilities Co,PPL,3.25,11/1/2020,2.0704708,2.01024161,CALLABLE,500000000,USD,US,6/2/2011,FIXED,A,A1
John Deere Capital Corp,DE,2.8,1/27/2023,2.6790581,2.6790581,AT MATURITY,500000000,USD,US,6/26/2012,FIXED,A,A2
Torchmark Corp,TMK,3.8,9/15/2022,3.4823924,3.4823924,AT MATURITY,300000000,USD,US,9/17/2012,FIXED,A,Baa1
Duke Energy Progress LLC,DUK,3,9/15/2021,2.338447,2.31051135,CALLABLE,500000000,USD,US,9/12/2011,FIXED,A,Aa3
Kimberly-Clark Corp,KMB,2.15,8/15/2020,1.7862539,1.7862539,AT MATURITY,250000000,USD,US,8/3/2015,FIXED,A,A2
Emerson Electric Co,EMR,4.25,11/15/2020,2.660011,2.660011,AT MATURITY,300000000,USD,US,11/10/2009,FIXED,A,A2
Kimberly-Clark Corp,KMB,2.4,3/1/2022,2.2067917,2.2067917,AT MATURITY,300000000,USD,US,2/6/2012,FIXED,A,A2
Southern California Edison Co,EIX,3.875,6/1/2021,2.328585,2.26050663,CALLABLE,500000000,USD,US,5/12/2011,FIXED,A,Aa3
Southern California Edison Co,EIX,3.875,6/1/2021,2.328585,2.26050663,CALLABLE,500000000,USD,US,5/12/2011,FIXED,A,Aa3
Duke Energy Carolinas LLC,DUK,4.3,6/15/2020,2.1047824,2.1047824,AT MATURITY,450000000,USD,US,6/2/2010,FIXED,A,Aa2
Anthem Inc,ANTM,4.35,8/15/2020,2.3199542,2.3199542,AT MATURITY,700000000,USD,US,8/9/2010,FIXED,A /*-,Baa2 /*-
Reliance Standard Life Global Funding II,TOMARI,3.05,1/20/2021,2.7675921,2.7675921,AT MATURITY,300000000,USD,US,1/12/2016,FIXED,A,A2
Southwest Airlines Co 2007-1 Pass Through Trust,LUV,6.15,8/1/2022,4.287086585,3.3504955418,SINK/EXT,412100000,USD,US,9/19/2007,FIXED,A,A2
Stanley Black & Decker Inc,SWK,3.4,12/1/2021,2.9931827,2.97719353,CALLABLE,400000000,USD,US,11/17/2011,FIXED,A,Baa1
Kimberly-Clark Corp,KMB,3.625,8/1/2020,2.0320661,2.0320661,AT MATURITY,250000000,USD,US,7/26/2010,FIXED,A,A2
Kimberly-Clark Corp,KMB,3.625,8/1/2020,2.0320661,2.0320661,AT MATURITY,250000000,USD,US,7/26/2010,FIXED,A,A2
Duke Energy Progress LLC,DUK,2.8,5/15/2022,2.5846265,2.57680008,CALLABLE,500000000,USD,US,5/15/2012,FIXED,A,Aa3
PPL Electric Utilities Corp,PPL,2.5,9/1/2022,2.4842523122,2.48396265,CALLABLE,250000000,USD,US,8/21/2012,FIXED,A,A1
Dignity Health,CATHHE,3.125,11/1/2022,3.1706157,3.1706157,AT MATURITY,300000000,USD,US,10/11/2012,FIXED,A,A3
Western Massachusetts Electric Co,ES,3.5,9/15/2021,2.5060761,2.46460754,CALLABLE,250000000,USD,US,9/13/2011,FIXED,A,A3
Cargill Inc,CARGIL,3.25,11/15/2021,2.7881951,2.7881951,AT MATURITY,500000000,USD,US,11/3/2011,FIXED,A,A2
State Street Corp,STT,4.375,3/7/2021,2.2309098,2.2309098,AT MATURITY,750000000,USD,US,3/2/2011,FIXED,A,A2
VF Corp,VFC,3.5,9/1/2021,2.4386174,2.39393741,CALLABLE,500000000,USD,US,8/17/2011,FIXED,A,A3
Dover Corp,DOV,4.3,3/1/2021,2.3783828,2.28989193,CALLABLE,450000000,USD,US,2/16/2011,FIXED,A,A2
CenterPoint Energy Houston Electric LLC,CNP,2.25,8/1/2022,2.5441377,2.5441377,CALLABLE,300000000,USD,US,8/7/2012,FIXED,A,A1
