Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
American Tower Corp,AMT,3.3,2/15/2021,3.2357125,3.23506229,CALLABLE,750000000,USD,US,1/8/2016,FIXED,BBB-,Baa3
Continental Resources Inc/OK,CLR,3.8,6/1/2024,10.3427377,10.3427377,CALLABLE,1000000000,USD,US,8/1/2014,FIXED,BBB-,Baa3 /*-
Freeport-McMoran Oil & Gas LLC / FCX Oil & Gas Inc,FCX,6.5,11/15/2020,24.6832145,24.6832145,CALLABLE,1500000000,USD,US,10/23/2012,FIXED,BBB-,B1
Continental Resources Inc/OK,CLR,4.5,4/15/2023,10.9317668,10.9317668,CALLABLE,1500000000,USD,US,6/11/2013,FIXED,BBB-,Baa3 /*-
American Tower Corp,AMT,4.4,2/15/2026,4.2475809,4.24494986,CALLABLE,500000000,USD,US,1/8/2016,FIXED,BBB-,Baa3
Freeport-McMoran Oil & Gas LLC / FCX Oil & Gas Inc,FCX,6.875,2/15/2023,21.8046107,21.8046107,CALLABLE,1500000000,USD,US,10/23/2012,FIXED,BBB-,B1
Freeport-McMoRan Inc,FCX,5.4,11/14/2034,15.328127,15.328127,CALLABLE,800000000,USD,US,11/10/2014,FIXED,BBB-,B1
Southwestern Energy Co,SWN,4.95,1/23/2025,11.7577548,11.7577548,CALLABLE,1000000000,USD,US,1/20/2015,FIXED,BBB-,Baa3 /*-
Crown Castle International Corp,CCI,5.25,1/15/2023,4.202854,4.202854,AT MATURITY,1649870000,USD,US,1/30/2013,FIXED,BBB-,Ba1
SESI LLC,SPN,7.125,12/15/2021,14.6593548,14.6593548,CALLABLE,798250000,USD,US,7/19/2012,FIXED,BBB-,Baa3 /*-
Williams Partners LP,WPZ,4,9/15/2025,8.6920856,8.6920856,CALLABLE,750000000,USD,US,2/26/2015,FIXED,BBB- /*-,Baa3
Southwestern Energy Co,SWN,4.05,1/23/2020,15.5087005,15.5087005,CALLABLE,850000000,USD,US,1/20/2015,FIXED,BBB-,Baa3 /*-
Williams Partners LP / ACMP Finance Corp,WPZ,6.125,7/15/2022,9.9879074,9.9879074,CALLABLE,750000000,USD,US,3/15/2012,FIXED,BBB- /*-,Baa3
Icahn Enterprises LP / Icahn Enterprises Finance Corp,IEP,5.875,2/1/2022,8.2607538,8.2607538,CALLABLE,1349830000,USD,US,4/24/2014,FIXED,BBB-,Ba3
Alcoa Inc,AA,6.15,8/15/2020,7.1995357,7.1995357,AT MATURITY,1000000000,USD,US,7/26/2010,FIXED,BBB-,Ba1 /*-
Williams Partners LP,WPZ,5.1,9/15/2045,8.3050794,8.3050794,CALLABLE,1000000000,USD,US,2/26/2015,FIXED,BBB- /*-,Baa3
Freeport-McMoran Oil & Gas LLC / FCX Oil & Gas Inc,FCX,6.75,2/1/2022,22.9880427,22.9880427,CALLABLE,1000000000,USD,US,11/16/2011,FIXED,BBB-,B1
SESI LLC,SPN,6.375,5/1/2019,17.7795785,17.7795785,CALLABLE,500000000,USD,US,11/8/2011,FIXED,BBB-,Baa3 /*-
General Motors Financial Co Inc,GM,3.1,1/15/2019,3.390315,3.390315,AT MATURITY,1500000000,USD,US,10/7/2015,FIXED,BBB-,Ba1
Williams Partners LP,WPZ,5.25,3/15/2020,10.4150873,10.4150873,AT MATURITY,1500000000,USD,US,6/1/2010,FIXED,BBB- /*-,Baa3
Southwestern Energy Co,SWN,4.1,3/15/2022,13.2146874,13.2146874,CALLABLE,999500000,USD,US,11/29/2012,FIXED,BBB-,Baa3 /*-
Goldman Sachs Group Inc/The,GS,4.25,10/21/2025,4.2792497,4.2792497,AT MATURITY,2000000000,USD,US,10/16/2015,FIXED,BBB-,Baa2
Freeport-McMoran Oil & Gas LLC / FCX Oil & Gas Inc,FCX,6.125,6/15/2019,28.4927422,28.4927422,CALLABLE,750000000,USD,US,4/24/2012,FIXED,BBB-,B1
Icahn Enterprises LP / Icahn Enterprises Finance Corp,IEP,6,8/1/2020,7.9031828,7.9031828,CALLABLE,1697870000,USD,US,12/17/2013,FIXED,BBB-,Ba3
Rowan Cos Inc,RDC,4.875,6/1/2022,12.9556945,12.9556945,CALLABLE,700000000,USD,US,5/16/2012,FIXED,BBB-,Baa3 /*-
CCO Safari II LLC,CHTRIG,4.908,7/23/2025,4.9770366,4.9770366,CALLABLE,4500000000,USD,US,7/9/2015,FIXED,BBB- /*+,Ba1
Alcoa Inc,AA,5.95,2/1/2037,8.9761409,8.9761409,AT MATURITY,625000000,USD,US,1/22/2007,FIXED,BBB-,Ba1 /*-
Alcoa Inc,AA,5.95,2/1/2037,8.9761409,8.9761409,AT MATURITY,625000000,USD,US,1/22/2007,FIXED,BBB-,Ba1 /*-
Cimarex Energy Co,XEC,5.875,5/1/2022,7.485807,7.485807,CALLABLE,750000000,USD,US,3/22/2012,FIXED,BBB-,Baa3 /*-
Continental Resources Inc/OK,CLR,4.9,6/1/2044,9.0709039,9.0709039,CALLABLE,700000000,USD,US,8/1/2014,FIXED,BBB-,Baa3 /*-
Continental Resources Inc/OK,CLR,7.125,4/1/2021,14.2682533,14.2682533,CALLABLE,400000000,USD,US,1/24/2011,FIXED,BBB-,Baa3 /*-
Jefferies Group LLC,JEF,5.125,1/20/2023,5.1740466,5.1740466,AT MATURITY,600000000,USD,US,1/15/2013,FIXED,BBB-,Baa3
Coach Inc,COH,4.25,4/1/2025,4.6664022,4.6664022,CALLABLE,600000000,USD,US,2/23/2015,FIXED,BBB-,Baa2
Xerox Corp,XRX,4.5,5/15/2021,5.0990826,5.0990826,AT MATURITY,1062353000,USD,US,5/13/2011,FIXED,BBB- /*-,Baa2 /*-
Xerox Corp,XRX,4.5,5/15/2021,5.0990826,5.0990826,AT MATURITY,1062353000,USD,US,5/13/2011,FIXED,BBB- /*-,Baa2 /*-
MPLX LP,MPLX,4.875,6/1/2025,8.3311542,8.3311542,CALLABLE,1189038000,USD,US,11/19/2015,FIXED,BBB-,Baa3
Braskem America Finance Co,BRASKM,7.125,7/22/2041,9.3210451,9.3210451,CALLABLE,750000000,USD,US,7/19/2011,FIXED,BBB-,Baa3 /*-
Gerdau Holdings Inc,GGBRBZ,7,1/20/2020,9.958987,9.958987,AT MATURITY,1250000000,USD,US,11/18/2009,FIXED,BBB-,#N/A N/A
MPLX LP,MPLX,4.875,12/1/2024,8.4616619,8.4616619,CALLABLE,1148955000,USD,US,11/19/2015,FIXED,BBB-,Baa3
Leucadia National Corp,LUK,5.5,10/18/2023,6.2546208,6.2546208,CALLABLE,750000000,USD,US,10/15/2013,FIXED,BBB-,Ba2
MPLX LP,MPLX,5.5,2/15/2023,8.5330853,8.5330853,CALLABLE,709848000,USD,US,11/19/2015,FIXED,BBB-,Baa3
Rowan Cos Inc,RDC,5,9/1/2017,12.0068171,12.0068171,AT MATURITY,400000000,USD,US,8/19/2010,FIXED,BBB-,Baa3 /*-
Williams Partners LP,WPZ,3.6,3/15/2022,9.6599616,9.6599616,CALLABLE,1250000000,USD,US,2/26/2015,FIXED,BBB- /*-,Baa3
Icahn Enterprises LP / Icahn Enterprises Finance Corp,IEP,4.875,3/15/2019,7.3610038,7.3610038,CALLABLE,1274755000,USD,US,4/24/2014,FIXED,BBB-,Ba3
Newfield Exploration Co,NFX,5.75,1/30/2022,8.6885558,8.6885558,AT MATURITY,750000000,USD,US,9/27/2011,FIXED,BBB-,Ba1 /*-
Capital One Financial Corp,COF,4.2,10/29/2025,4.1840581,4.1840581,CALLABLE,1500000000,USD,US,10/26/2015,FIXED,BBB-,Baa1
Cimarex Energy Co,XEC,4.375,6/1/2024,6.2921376,6.2921376,CALLABLE,750000000,USD,US,5/20/2014,FIXED,BBB-,Baa3 /*-
Barrick North America Finance LLC,ABXCN,4.4,5/30/2021,6.7125693,6.7125693,AT MATURITY,1329203000,USD,US,8/3/2011,FIXED,BBB-,Baa3 /*-
Barrick North America Finance LLC,ABXCN,4.4,5/30/2021,6.7125693,6.7125693,AT MATURITY,1329203000,USD,US,8/3/2011,FIXED,BBB-,Baa3 /*-
Whole Foods Market Inc,WFM,5.2,12/3/2025,5.1189044,5.11794838,CALLABLE,1000000000,USD,US,11/30/2015,FIXED,BBB-,Baa3
Staples Inc,SPLS,4.375,1/12/2023,4.7186093,4.7186093,CALLABLE,500000000,USD,US,1/7/2013,FIXED,BBB- /*-,Baa2 /*-
Southwestern Energy Co,SWN,3.3,1/23/2018,15.9924886,15.9924886,AT MATURITY,350000000,USD,US,1/20/2015,FIXED,BBB-,Baa3 /*-
Continental Resources Inc/OK,CLR,7.375,10/1/2020,14.7869474,14.7869474,CALLABLE,200000000,USD,US,11/2/2010,FIXED,BBB-,Baa3 /*-
Nabors Industries Inc,NBR,5,9/15/2020,10.7479361,10.7479361,AT MATURITY,698000000,USD,US,1/20/2011,FIXED,BBB-,Baa2 /*-
Nabors Industries Inc,NBR,5,9/15/2020,10.7479361,10.7479361,AT MATURITY,698000000,USD,US,1/20/2011,FIXED,BBB-,Baa2 /*-
Crown Castle International Corp,CCI,4.875,4/15/2022,3.9785846,3.9785846,AT MATURITY,850000000,USD,US,4/1/2014,FIXED,BBB-,Ba1
Rowan Cos Inc,RDC,7.875,8/1/2019,15.0859785,15.0859785,AT MATURITY,500000000,USD,US,7/15/2009,FIXED,BBB-,Baa3 /*-
Energy Transfer Partners LP,ETP,4.15,10/1/2020,7.017974,7.017974,CALLABLE,1050000000,USD,US,9/12/2013,FIXED,BBB-,Baa3
Energy Transfer Partners LP,ETP,4.15,10/1/2020,7.017974,7.017974,CALLABLE,1050000000,USD,US,9/12/2013,FIXED,BBB-,Baa3
Williams Partners LP,WPZ,3.35,8/15/2022,9.3585801,9.3585801,CALLABLE,750000000,USD,US,8/9/2012,FIXED,BBB- /*-,Baa3
Goldman Sachs Group Inc/The,GS,5.625,1/15/2017,1.6579313,1.6579313,AT MATURITY,2250000000,USD,US,1/3/2007,FIXED,BBB-,Baa2
Xerox Corp,XRX,3.8,5/15/2024,5.4603452,5.4603452,AT MATURITY,300000000,USD,US,5/6/2014,FIXED,BBB- /*-,Baa2 /*-
Xerox Corp,XRX,3.8,5/15/2024,5.4603452,5.4603452,AT MATURITY,300000000,USD,US,5/6/2014,FIXED,BBB- /*-,Baa2 /*-
Kraft Heinz Foods Co,KHC,3.95,7/15/2025,3.5954582,3.58788195,CALLABLE,2000000000,USD,US,6/23/2015,FIXED,BBB-,Baa3
Freeport-McMoran Oil & Gas LLC / FCX Oil & Gas Inc,FCX,6.625,5/1/2021,23.7961787,23.7961787,CALLABLE,600000000,USD,US,3/24/2011,FIXED,BBB-,B1
Kinder Morgan Inc/DE,KMI,5.55,6/1/2045,7.3909941,7.3909941,CALLABLE,1750000000,USD,US,11/24/2014,FIXED,BBB-,Baa3
General Motors Financial Co Inc,GM,3.7,11/24/2020,3.7653664,3.7653664,CALLABLE,1000000000,USD,US,11/19/2015,FIXED,BBB-,Ba1
Newfield Exploration Co,NFX,5.625,7/1/2024,8.3052946,8.3052946,AT MATURITY,1000000000,USD,US,6/19/2012,FIXED,BBB-,Ba1 /*-
Williams Partners LP / Williams Partners Finance Corp,WPZ,7.25,2/1/2017,6.9899729,6.9899729,AT MATURITY,600000000,USD,US,4/3/2007,FIXED,BBB- /*-,Baa3
General Motors Financial Co Inc,GM,4.3,7/13/2025,4.6658829,4.6658829,CALLABLE,800000000,USD,US,7/8/2015,FIXED,BBB-,Ba1
Williams Partners LP,WPZ,4.3,3/4/2024,8.8642987,8.8642987,CALLABLE,1000000000,USD,US,2/27/2014,FIXED,BBB- /*-,Baa3
Pioneer Natural Resources Co,PXD,4.45,1/15/2026,5.6112347,5.6112347,CALLABLE,500000000,USD,US,11/30/2015,FIXED,BBB-,Baa3 /*-
Pioneer Natural Resources Co,PXD,4.45,1/15/2026,5.6112347,5.6112347,CALLABLE,500000000,USD,US,11/30/2015,FIXED,BBB-,Baa3 /*-
Viacom Inc,VIA,4.25,9/1/2023,5.0885049,5.0885049,CALLABLE,1250000000,USD,US,8/12/2013,FIXED,BBB-,Baa2
Xerox Corp,XRX,2.75,9/1/2020,4.5690921,4.5690921,AT MATURITY,400000000,USD,US,2/26/2015,FIXED,BBB- /*-,Baa2 /*-
Kinder Morgan Inc/DE,KMI,3.05,12/1/2019,5.3500102,5.3500102,CALLABLE,1500000000,USD,US,11/24/2014,FIXED,BBB-,Baa3
Qwest Corp,CTL,6.75,12/1/2021,5.6170799,5.6170799,AT MATURITY,950000000,USD,US,9/27/2011,FIXED,BBB-,Baa3
Ford Motor Co,F,4.75,1/15/2043,5.3489115,5.3489115,AT MATURITY,2000000000,USD,US,1/3/2013,FIXED,BBB-,Baa3
Ford Motor Co,F,4.75,1/15/2043,5.3489115,5.3489115,AT MATURITY,2000000000,USD,US,1/3/2013,FIXED,BBB-,Baa3
Transcontinental Gas Pipe Line Co LLC,WPZ,4.45,8/1/2042,7.2361612,7.2361612,CALLABLE,400000000,USD,US,11/20/2012,FIXED,BBB- /*-,Baa2
Williams Partners LP / ACMP Finance Corp,WPZ,4.875,3/15/2024,9.1351161,9.1351161,CALLABLE,750000000,USD,US,3/4/2014,FIXED,BBB- /*-,Baa3
Kinder Morgan Inc/DE,KMI,5.05,2/15/2046,7.1754696,7.1754696,CALLABLE,800000000,USD,US,2/23/2015,FIXED,BBB-,Baa3
Williams Partners LP,WPZ,6.3,4/15/2040,9.2659534,9.2659534,AT MATURITY,1250000000,USD,US,6/1/2010,FIXED,BBB- /*-,Baa3
HCA Inc,HCA,6.5,2/15/2020,3.8639914,3.8639914,AT MATURITY,3000000000,USD,US,7/26/2011,FIXED,BBB-,Ba1
Newfield Exploration Co,NFX,5.375,1/1/2026,8.2133889,8.2133889,CALLABLE,700000000,USD,US,3/5/2015,FIXED,BBB-,Ba1 /*-
Leidos Holdings Inc,LDOS,4.45,12/1/2020,4.932113,4.932113,CALLABLE,450000000,USD,US,10/7/2011,FIXED,BBB- /*-,Ba1
Kinder Morgan Energy Partners LP,KMI,3.95,9/1/2022,6.2701943,6.2701943,CALLABLE,1000000000,USD,US,3/7/2012,FIXED,BBB-,Baa3
Expedia Inc,EXPE,5,2/15/2026,5.3322521,5.3322521,CALLABLE,750000000,USD,US,12/1/2015,FIXED,BBB-,Ba1
MPLX LP,MPLX,4.5,7/15/2023,8.4475116,8.4475116,CALLABLE,988533000,USD,US,11/19/2015,FIXED,BBB-,Baa3
Williams Partners LP,WPZ,4,11/15/2021,9.7609608,9.7609608,CALLABLE,500000000,USD,US,11/14/2011,FIXED,BBB- /*-,Baa3
Ford Motor Credit Co LLC,F,3.2,1/15/2021,3.3009342,3.3009342,AT MATURITY,1300000000,USD,US,11/4/2015,FIXED,BBB-,Baa3
Williams Partners LP,WPZ,4.125,11/15/2020,10.292961,10.292961,CALLABLE,600000000,USD,US,11/2/2010,FIXED,BBB- /*-,Baa3
Ford Motor Credit Co LLC,F,3.2,1/15/2021,3.3009342,3.3009342,AT MATURITY,1300000000,USD,US,11/4/2015,FIXED,BBB-,Baa3
General Motors Co,GM,5.2,4/1/2045,5.8910897,5.8910897,AT MATURITY,1250000000,USD,US,11/4/2014,FIXED,BBB-,Ba1
Viacom Inc,VIA,6.875,4/30/2036,7.087988,7.087988,AT MATURITY,1750000000,USD,US,9/20/2006,FIXED,BBB-,Baa2
E*TRADE Financial Corp,ETFC,5.375,11/15/2022,4.8167421,4.6220837,CALLABLE,540000000,USD,US,11/12/2014,FIXED,BBB-,Baa3
Alcoa Inc,AA,6.75,7/15/2018,4.8889629,4.8889629,AT MATURITY,750000000,USD,US,7/10/2008,FIXED,BBB-,Ba1 /*-
Enable Midstream Partners LP,ENBL,3.9,5/15/2024,9.810507941,9.810507941,CALLABLE,599627000,USD,US,11/23/2015,FIXED,BBB-,Baa3
American Tower Corp,AMT,4,6/1/2025,4.1296938,4.1296938,CALLABLE,750000000,USD,US,5/4/2015,FIXED,BBB-,Baa3
Kinder Morgan Inc/DE,KMI,7,6/15/2017,3.7476099,3.7476099,AT MATURITY,900000000,USD,US,6/13/2007,FIXED,BBB-,Baa3
Alcoa Inc,AA,5.72,2/23/2019,5.7910166,5.7910166,AT MATURITY,749500000,USD,US,4/2/2007,FIXED,BBB-,Ba1 /*-
Alcoa Inc,AA,5.72,2/23/2019,5.7910166,5.7910166,AT MATURITY,749500000,USD,US,4/2/2007,FIXED,BBB-,Ba1 /*-
Viacom Inc,VIA,2.75,12/15/2019,2.8446645,2.8446645,CALLABLE,400000000,USD,US,12/3/2014,FIXED,BBB-,Baa2
Midcontinent Express Pipeline LLC,MCEXPP,6.7,9/15/2019,17.2263093,17.2263093,AT MATURITY,450000000,USD,US,9/9/2009,FIXED,BBB- /*-,Ba1
Xerox Corp,XRX,4.8,3/1/2035,6.1456908,6.1456908,AT MATURITY,250000000,USD,US,2/26/2015,FIXED,BBB- /*-,Baa2 /*-
Viacom Inc,VIA,3.875,4/1/2024,4.8493429,4.8493429,CALLABLE,550000000,USD,US,3/4/2014,FIXED,BBB-,Baa2
Viacom Inc,VIA,3.875,4/1/2024,4.8493429,4.8493429,CALLABLE,550000000,USD,US,3/4/2014,FIXED,BBB-,Baa2
PBF Holding Co LLC / PBF Finance Corp,PBFENE,8.25,2/15/2020,7.4464095,6.7754935,CALLABLE,675500000,USD,US,2/14/2013,FIXED,BBB-,B1
Kinder Morgan Energy Partners LP,KMI,5.95,2/15/2018,4.8778388,4.8778388,AT MATURITY,975000000,USD,US,2/5/2008,FIXED,BBB-,Baa3
Expedia Inc,EXPE,5.95,8/15/2020,3.7125623,3.7125623,AT MATURITY,749845000,USD,US,11/10/2010,FIXED,BBB-,Ba1
Kraft Heinz Foods Co,KHC,4.875,2/15/2025,3.9342463,3.5394747,CALLABLE,2000000000,USD,US,1/26/2015,FIXED,BBB-,Baa2
Motorola Solutions Inc,MSI,3.75,5/15/2022,4.906112,4.906112,AT MATURITY,750000000,USD,US,5/8/2012,FIXED,BBB-,Baa3
Goldman Sachs Group Inc/The,GS,5.15,5/22/2045,5.3120384,5.3120384,AT MATURITY,2000000000,USD,US,5/19/2015,FIXED,BBB-,Baa2
Joy Global Inc,JOY,6.625,11/15/2036,11.2672199,11.2672199,AT MATURITY,150000000,USD,US,1/8/2007,FIXED,BBB-,Ba3
Kraft Heinz Foods Co,KHC,5.2,7/15/2045,4.8873382,4.8849732,CALLABLE,2000000000,USD,US,6/23/2015,FIXED,BBB-,Baa3
Expedia Inc,EXPE,4.5,8/15/2024,5.0339674,5.0339674,CALLABLE,500000000,USD,US,8/13/2014,FIXED,BBB-,Ba1
Alcoa Inc,AA,5.9,2/1/2027,8.0596758,8.0596758,AT MATURITY,625000000,USD,US,1/22/2007,FIXED,BBB-,Ba1 /*-
Trinity Industries Inc,TRN,4.55,10/1/2024,5.9426819,5.9426819,CALLABLE,400000000,USD,US,9/22/2014,FIXED,BBB-,Ba1
Goldman Sachs Group Inc/The,GS,6.75,10/1/2037,5.4450197,5.4450197,AT MATURITY,5545000000,USD,US,9/26/2007,FIXED,BBB-,Baa2
Energy Transfer Partners LP,ETP,4.75,1/15/2026,6.8944331,6.8944331,CALLABLE,1000000000,USD,US,6/18/2015,FIXED,BBB-,Baa3
Alcoa Inc,AA,5.55,2/1/2017,2.3703558,2.3703558,AT MATURITY,750000000,USD,US,1/22/2007,FIXED,BBB-,Ba1 /*-
Qwest Corp,CTL,6.875,9/15/2033,7.3406922,7.3406922,CALLABLE,1000000000,USD,US,9/21/1993,FIXED,BBB-,Baa3
CCO Safari II LLC,CHTRIG,6.484,10/23/2045,6.4283513,6.4280294,CALLABLE,3500000000,USD,US,7/9/2015,FIXED,BBB- /*+,Ba1
Icahn Enterprises LP / Icahn Enterprises Finance Corp,IEP,3.5,3/15/2017,3.9418968,3.9418968,CALLABLE,1174800000,USD,US,4/24/2014,FIXED,BBB-,Ba3
Energy Transfer Partners LP,ETP,4.05,3/15/2025,6.9979409,6.9979409,CALLABLE,1000000000,USD,US,3/5/2015,FIXED,BBB-,Baa3
Energy Transfer Partners LP,ETP,4.05,3/15/2025,6.9979409,6.9979409,CALLABLE,1000000000,USD,US,3/5/2015,FIXED,BBB-,Baa3
General Motors Co,GM,3.5,10/2/2018,3.2615484,3.2615484,AT MATURITY,1492843000,USD,US,6/20/2014,FIXED,BBB-,Ba1
Ford Motor Co,F,7.5,8/1/2026,4.9876407,4.9876407,AT MATURITY,250000000,USD,US,8/6/1996,FIXED,BBB-,Baa3
General Motors Financial Co Inc,GM,3.2,7/13/2020,3.6563898,3.6563898,CALLABLE,1500000000,USD,US,7/8/2015,FIXED,BBB-,Ba1
Xerox Corp,XRX,2.75,3/15/2019,3.9109324,3.9109324,AT MATURITY,500000000,USD,US,12/3/2013,FIXED,BBB- /*-,Baa2 /*-
Xerox Corp,XRX,2.75,3/15/2019,3.9109324,3.9109324,AT MATURITY,500000000,USD,US,12/3/2013,FIXED,BBB- /*-,Baa2 /*-
Williams Partners LP,WPZ,5.4,3/4/2044,8.6621106,8.6621106,CALLABLE,500000000,USD,US,2/27/2014,FIXED,BBB- /*-,Baa3
HCA Inc,HCA,5.25,4/15/2025,4.9388713,4.9388713,AT MATURITY,1400000000,USD,US,10/7/2014,FIXED,BBB-,Ba1
Motorola Solutions Inc,MSI,4,9/1/2024,6.1669608,6.1669608,AT MATURITY,600000000,USD,US,8/12/2014,FIXED,BBB-,Baa3
Reynolds American Inc,RAI,4.45,6/12/2025,3.6904477,3.67399993,CALLABLE,2500000000,USD,US,6/9/2015,FIXED,BBB-,Baa3
Reynolds American Inc,RAI,4.45,6/12/2025,3.6904477,3.67399993,CALLABLE,2500000000,USD,US,6/9/2015,FIXED,BBB-,Baa3
Motorola Solutions Inc,MSI,5.5,9/1/2044,7.5603255,7.5603255,AT MATURITY,400000000,USD,US,8/12/2014,FIXED,BBB-,Baa3
Alcoa Inc,AA,5.87,2/23/2022,7.7466302,7.7466302,AT MATURITY,627182000,USD,US,4/2/2007,FIXED,BBB-,Ba1 /*-
Nabors Industries Inc,NBR,5.1,9/15/2023,10.9229067,10.9229067,CALLABLE,349280000,USD,US,5/23/2014,FIXED,BBB-,Baa2 /*-
Ford Motor Co,F,7.45,7/16/2031,5.484467,5.484467,AT MATURITY,4800000000,USD,US,7/8/1999,FIXED,BBB-,Baa3
Nabors Industries Inc,NBR,6.15,2/15/2018,9.1890255,9.1890255,AT MATURITY,975000000,USD,US,9/10/2008,FIXED,BBB-,Baa2 /*-
Ford Motor Credit Co LLC,F,4.134,8/4/2025,4.3080196,4.3080196,AT MATURITY,1400000000,USD,US,7/30/2015,FIXED,BBB-,Baa3
HCA Inc,HCA,5,3/15/2024,4.8299726,4.8299726,AT MATURITY,2000000000,USD,US,3/3/2014,FIXED,BBB-,Ba1
Enable Midstream Partners LP,ENBL,5,5/15/2044,8.9966364155,8.9966364155,CALLABLE,550000000,USD,US,11/23/2015,FIXED,BBB-,Baa3
Omega Healthcare Investors Inc,OHI,5.25,1/15/2026,4.9552325,4.95005739,CALLABLE,599940000,USD,US,12/8/2015,FIXED,BBB-,Baa3
Kinder Morgan Energy Partners LP,KMI,3.5,9/1/2023,6.5869157,6.5869157,CALLABLE,600000000,USD,US,2/21/2013,FIXED,BBB-,Baa3
Energy Transfer Partners LP,ETP,6.125,12/15/2045,8.0409788,8.0409788,CALLABLE,1000000000,USD,US,6/18/2015,FIXED,BBB-,Baa3
Energy Transfer Partners LP,ETP,6.125,12/15/2045,8.0409788,8.0409788,CALLABLE,1000000000,USD,US,6/18/2015,FIXED,BBB-,Baa3
CF Industries Inc,CF,3.45,6/1/2023,4.917979,4.917979,AT MATURITY,750000000,USD,US,5/20/2013,FIXED,BBB- /*+,Baa2
Energy Transfer Partners LP,ETP,5.15,3/15/2045,7.9360453,7.9360453,CALLABLE,1000000000,USD,US,3/5/2015,FIXED,BBB-,Baa3
