Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Nasdaq Inc,NDAQ,5.55,1/15/2020,2.8647319,2.8647319,AT MATURITY,600000000,USD,US,1/12/2010,FIXED,BBB,Baa3
Eastman Chemical Co,EMN,2.7,1/15/2020,3.0733904,3.0733904,CALLABLE,800000000,USD,US,11/10/2014,FIXED,BBB,Baa2
Exelon Generation Co LLC,EXC,2.95,1/15/2020,3.2680454,3.2680454,CALLABLE,750000000,USD,US,1/8/2015,FIXED,BBB,Baa2
Time Warner Cable Inc,TWC,6.75,7/1/2018,2.7938917,2.7938917,AT MATURITY,2000000000,USD,US,6/16/2008,FIXED,BBB /*-,Baa2 /*-
Time Warner Cable Inc,TWC,5,2/1/2020,3.204048169,3.204048169,AT MATURITY,1500000000,USD,US,12/8/2009,FIXED,BBB /*-,Baa2 /*-
Time Warner Cable Inc,TWC,5,2/1/2020,3.204048169,3.204048169,AT MATURITY,1500000000,USD,US,12/8/2009,FIXED,BBB /*-,Baa2 /*-
ONEOK Partners LP,OKS,3.2,9/15/2018,6.2236884,6.2236884,CALLABLE,425000000,USD,US,9/9/2013,FIXED,BBB,Baa2
ONEOK Partners LP,OKS,3.2,9/15/2018,6.2236884,6.2236884,CALLABLE,425000000,USD,US,9/9/2013,FIXED,BBB,Baa2
Red Hat Inc,RHT,0.25,10/1/2019,-4.5564795697,-4.5564795697,CONVERTIBLE,805000000,USD,US,10/2/2014,FIXED,BBB,#N/A N/A
Exelon Generation Co LLC,EXC,5.2,10/1/2019,3.2203739,3.2203739,AT MATURITY,600000000,USD,US,9/16/2009,FIXED,BBB,Baa2
Anadarko Petroleum Corp,APC,6.95,6/15/2019,6.2423616,6.2423616,AT MATURITY,300000000,USD,US,6/9/2009,FIXED,BBB,Baa2 /*-
Anadarko Petroleum Corp,APC,6.95,6/15/2019,6.2423616,6.2423616,AT MATURITY,300000000,USD,US,6/9/2009,FIXED,BBB,Baa2 /*-
Plains All American Pipeline LP / PAA Finance Corp,PAA,2.6,12/15/2019,5.7850396,5.7850396,CALLABLE,500000000,USD,US,12/2/2014,FIXED,BBB,Baa2
Valero Energy Corp,VLO,9.375,3/15/2019,3.2963971,3.2963971,AT MATURITY,750000000,USD,US,3/12/2009,FIXED,BBB,Baa2
Valero Energy Corp,VLO,9.375,3/15/2019,3.2963971,3.2963971,AT MATURITY,750000000,USD,US,3/12/2009,FIXED,BBB,Baa2
Newmont Mining Corp,NEM,1.625,7/15/2017,2.0476040146,2.0476040146,CONVERTIBLE,575000000,USD,US,10/15/2007,FIXED,BBB,#N/A N/A
Mondelez International Inc,MDLZ,5.375,2/10/2020,2.2532005,2.2532005,AT MATURITY,3750000000,USD,US,2/4/2010,FIXED,BBB,Baa1
Pitney Bowes Inc,PBI,6.25,3/15/2019,2.7512967,2.7512967,AT MATURITY,300000000,USD,US,3/2/2009,FIXED,BBB,Baa2
Pitney Bowes Inc,PBI,6.25,3/15/2019,2.7512967,2.7512967,AT MATURITY,300000000,USD,US,3/2/2009,FIXED,BBB,Baa2
CBS Corp,CBS,2.3,8/15/2019,2.2232088,2.22167431,CALLABLE,600000000,USD,US,8/11/2014,FIXED,BBB,Baa2
ONEOK Partners LP,OKS,2,10/1/2017,6.3059572,6.3059572,CALLABLE,400000000,USD,US,9/10/2012,FIXED,BBB,Baa2
Newmont Mining Corp,NEM,5.125,10/1/2019,4.1929757,4.1929757,AT MATURITY,900000000,USD,US,9/15/2009,FIXED,BBB,Baa2 /*-
Lam Research Corp,LRCX,1.25,5/15/2018,-11.9116619121,-11.9116619121,CONVERTIBLE,450000000,USD,US,5/6/2011,FIXED,BBB,Baa1
Tyson Foods Inc,TSN,2.65,8/15/2019,2.4669003619,2.4629926,CALLABLE,1000000000,USD,US,8/5/2014,FIXED,BBB,Baa3
Regions Financial Corp,RF,2,5/15/2018,2.1837663,2.1837663,CALLABLE,750000000,USD,US,4/25/2013,FIXED,BBB,Baa3
Marathon Oil Corp,MRO,7.5,2/15/2019,6.9873239,6.9873239,AT MATURITY,800000000,USD,US,2/11/2009,FIXED,BBB,Baa1 /*-
Anadarko Petroleum Corp,APC,8.7,3/15/2019,6.4723998,6.4723998,AT MATURITY,600000000,USD,US,3/2/2009,FIXED,BBB,Baa2 /*-
Time Warner Inc,TWX,2.1,6/1/2019,2.3091257,2.3091257,AT MATURITY,650000000,USD,US,5/20/2014,FIXED,BBB,Baa2
Time Warner Inc,TWX,2.1,6/1/2019,2.3091257,2.3091257,AT MATURITY,650000000,USD,US,5/20/2014,FIXED,BBB,Baa2
Plains All American Pipeline LP / PAA Finance Corp,PAA,5.75,1/15/2020,6.0925557,6.0925557,AT MATURITY,500000000,USD,US,9/1/2009,FIXED,BBB,Baa2
Kroger Co/The,KR,2.3,1/15/2019,1.7076759,1.69126616,CALLABLE,500000000,USD,US,12/16/2013,FIXED,BBB,Baa2
Ares Capital Corp,ARCC,4.375,1/15/2019,4.3741861092,4.3741861092,CONVERTIBLE,300000000,USD,US,7/16/2013,FIXED,BBB,#N/A N/A
FedEx Corp,FDX,2.3,2/1/2020,2.1475757,2.1475757,AT MATURITY,400000000,USD,US,1/6/2015,FIXED,BBB,Baa1
Noble Energy Inc,NBL,8.25,3/1/2019,4.8984772,4.8984772,AT MATURITY,1000000000,USD,US,2/24/2009,FIXED,BBB,Baa2 /*-
Plains All American Pipeline LP / PAA Finance Corp,PAA,6.5,5/1/2018,4.640336,4.640336,AT MATURITY,600000000,USD,US,9/25/2008,FIXED,BBB,Baa2
Capital One Financial Corp,COF,2.45,4/24/2019,2.0399437,2.02975501,CALLABLE,750000000,USD,US,4/21/2014,FIXED,BBB,Baa1
Kellogg Co,K,3.25,5/21/2018,1.7956226,1.7956226,AT MATURITY,400000000,USD,US,5/16/2011,FIXED,BBB,Baa2
Nasdaq Inc,NDAQ,5.25,1/16/2018,2.0733863,2.0733863,AT MATURITY,370000000,USD,US,12/16/2010,FIXED,BBB,Baa3
Ares Capital Corp,ARCC,3.875,1/15/2020,3.4663282,3.45873017,CALLABLE,600000000,USD,US,11/18/2014,FIXED,BBB,#N/A N/A
Mattel Inc,MAT,2.35,5/6/2019,2.4745224,2.4745224,AT MATURITY,500000000,USD,US,5/1/2014,FIXED,BBB,Baa1
Hewlett Packard Enterprise Co,HPE,2.85,10/5/2018,2.6613711,2.6613711,AT MATURITY,2650000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Glencore Funding LLC,GLENLN,2.125,4/16/2018,10.1607102,10.1607102,AT MATURITY,500000000,USD,US,4/8/2015,FIXED,BBB,Baa3
Valero Energy Corp,VLO,6.125,2/1/2020,3.8123773,3.8123773,AT MATURITY,850000000,USD,US,2/3/2010,FIXED,BBB,Baa2
KLA-Tencor Corp,KLAC,3.375,11/1/2019,2.8073423,2.79564067,CALLABLE,250000000,USD,US,10/30/2014,FIXED,BBB,Baa2 /*+
Spectra Energy Partners LP,SEP,2.95,9/25/2018,2.9491304,2.9491304,CALLABLE,500000000,USD,US,9/16/2013,FIXED,BBB,Baa2
Walgreens Boots Alliance Inc,WBA,1.75,11/17/2017,1.8500665,1.8500665,AT MATURITY,750000000,USD,US,11/6/2014,FIXED,BBB,Baa2 /*-
Western Union Co/The,WU,3.65,8/22/2018,2.285688,2.285688,AT MATURITY,400000000,USD,US,8/17/2011,FIXED,BBB,Baa2
Western Union Co/The,WU,3.65,8/22/2018,2.285688,2.285688,AT MATURITY,400000000,USD,US,8/17/2011,FIXED,BBB,Baa2
Ares Capital Corp,ARCC,4.75,1/15/2018,3.9409999022,3.9409999022,CONVERTIBLE,270000000,USD,US,10/4/2012,FIXED,BBB,#N/A N/A
Plains All American Pipeline LP / PAA Finance Corp,PAA,8.75,5/1/2019,6.0387026,6.0387026,AT MATURITY,350000000,USD,US,4/15/2009,FIXED,BBB,Baa2
Plains All American Pipeline LP / PAA Finance Corp,PAA,8.75,5/1/2019,6.0387026,6.0387026,AT MATURITY,350000000,USD,US,4/15/2009,FIXED,BBB,Baa2
Glencore Funding LLC,GLENLN,3.125,4/29/2019,12.3394521,12.3394521,AT MATURITY,1000000000,USD,US,4/22/2014,FIXED,BBB,Baa3
Fidelity National Financial Inc,FNF,4.25,8/15/2018,-18.1391816682,-18.1391816682,CONVERTIBLE,300000000,USD,US,7/27/2011,FIXED,BBB,Baa3
ONEOK Partners LP,OKS,8.625,3/1/2019,5.85526,5.85526,AT MATURITY,500000000,USD,US,2/26/2009,FIXED,BBB,Baa2
Legg Mason Inc,LM,2.7,7/15/2019,2.6398874,2.6398874,AT MATURITY,250000000,USD,US,6/23/2014,FIXED,BBB,Baa1 /*-
Thermo Fisher Scientific Inc,TMO,2.15,12/14/2018,1.9938078488,1.9938078488,AT MATURITY,450000000,USD,US,11/30/2015,FIXED,BBB,Baa3
Walgreen Co,WBA,5.25,1/15/2019,2.2101995,2.2101995,AT MATURITY,1000000000,USD,US,1/8/2009,FIXED,BBB,Baa2 /*-
Kennametal Inc,KMT,2.65,11/1/2019,3.2654791,3.2654791,CALLABLE,400000000,USD,US,11/2/2012,FIXED,BBB,Baa3
Vornado Realty LP,VNO,2.5,6/30/2019,2.5424944,2.5424944,CALLABLE,450000000,USD,US,6/9/2014,FIXED,BBB,Baa2
Hewlett Packard Enterprise Co,HPE,2.85,10/5/2018,2.7159207,2.7159207,AT MATURITY,2650000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Exelon Generation Co LLC,EXC,6.2,10/1/2017,2.3079137,2.3079137,AT MATURITY,700000000,USD,US,9/25/2007,FIXED,BBB,Baa2
FMC Technologies Inc,FTI,2,10/1/2017,4.1180099,4.1180099,AT MATURITY,300000000,USD,US,9/18/2012,FIXED,BBB,Baa2 /*-
FS Investment Corp,FSIC,4,7/15/2019,3.9950286,3.9950286,AT MATURITY,400000000,USD,US,7/7/2014,FIXED,BBB,#N/A N/A
Baxalta Inc,BXLT,2,6/22/2018,2.6351054,2.6351054,AT MATURITY,375000000,USD,US,6/18/2015,FIXED,BBB /*-,Baa2 /*-
Marathon Petroleum Corp,MPC,2.7,12/14/2018,3.1280766517,3.1280766517,AT MATURITY,600000000,USD,US,12/7/2015,FIXED,BBB,Baa2
Hewlett Packard Enterprise Co,HPE,2.45,10/5/2017,2.3581471,2.3581471,AT MATURITY,2250000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Autodesk Inc,ADSK,1.95,12/15/2017,2.3658285,2.3658285,AT MATURITY,400000000,USD,US,12/10/2012,FIXED,BBB,Baa2
EQT Corp,EQT,8.125,6/1/2019,5.4047365,5.4047365,AT MATURITY,700000000,USD,US,5/12/2009,FIXED,BBB,Baa3 /*-
HP Inc,HPQ,2.75,1/14/2019,2.1996773,2.1996773,AT MATURITY,1250000000,USD,US,1/9/2014,FIXED,BBB,Baa2
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,5.875,10/1/2019,2.9498897,2.9498897,AT MATURITY,1000000000,USD,US,3/9/2010,FIXED,BBB,Baa2
Bemis Co Inc,BMS,6.8,8/1/2019,2.6076198,2.6076198,AT MATURITY,400000000,USD,US,7/20/2009,FIXED,BBB,Baa2
Mondelez International Inc,MDLZ,2.25,2/1/2019,1.9846338,1.97754334,CALLABLE,850000000,USD,US,1/9/2014,FIXED,BBB,Baa1
Mondelez International Inc,MDLZ,2.25,2/1/2019,1.9846338,1.97754334,CALLABLE,850000000,USD,US,1/9/2014,FIXED,BBB,Baa1
INVISTA Finance LLC,INVSTA,4.25,10/15/2019,5.2261246,5.2261246,AT MATURITY,750000000,USD,US,10/9/2014,FIXED,BBB,Ba1
Bank of America Corp,BAC,5.49,3/15/2019,2.6550433,2.6550433,AT MATURITY,507600000,USD,US,4/26/2007,FIXED,BBB,Baa3
BioMed Realty LP,BMR,2.625,5/1/2019,14.96530479,14.96530479,CALLABLE,400000000,USD,US,4/15/2014,FIXED,BBB,Ba1
Dollar General Corp,DG,1.875,4/15/2018,2.3425718,2.3425718,AT MATURITY,400000000,USD,US,4/8/2013,FIXED,BBB,Baa3
Huntington Bancshares Inc/OH,HBAN,2.6,8/2/2018,1.9622797,1.94132456,CALLABLE,400000000,USD,US,7/30/2013,FIXED,BBB,Baa1
Western Union Co/The,WU,2.875,12/10/2017,2.0492612,2.0492612,AT MATURITY,500000000,USD,US,12/5/2012,FIXED,BBB,Baa2
Discover Bank/Greenwood DE,DFS,2.6,11/13/2018,2.4899196,2.48693715,CALLABLE,1000000000,USD,US,8/10/2015,FIXED,BBB,Baa3
Discover Bank/Greenwood DE,DFS,2.6,11/13/2018,2.4899196,2.48693715,CALLABLE,1000000000,USD,US,8/10/2015,FIXED,BBB,Baa3
Regions Bank/Birmingham AL,RF,7.5,5/15/2018,2.8944251,2.8944251,AT MATURITY,750000000,USD,US,5/9/2008,FIXED,BBB,Baa3
Associated Banc-Corp,ASB,2.75,11/15/2019,2.4568877,2.45092212,CALLABLE,250000000,USD,US,11/5/2014,FIXED,BBB,Baa1
State Street Corp,STT,4.956,3/15/2018,2.5998728001,2.5998728001,AT MATURITY,500100000,USD,US,2/2/2011,FIXED,BBB,A3
Welltower Inc,HCN,4.125,4/1/2019,2.5166497,2.38856608,CALLABLE,600000000,USD,US,3/27/2012,FIXED,BBB,Baa2
Welltower Inc,HCN,4.125,4/1/2019,2.5166497,2.38856608,CALLABLE,600000000,USD,US,3/27/2012,FIXED,BBB,Baa2
CBS Corp,CBS,4.625,5/15/2018,2.3696249,2.3696249,AT MATURITY,300000000,USD,US,5/9/2003,FIXED,BBB,Baa2
Crane Co,CR,2.75,12/15/2018,2.6581072,2.6581072,AT MATURITY,250000000,USD,US,12/10/2013,FIXED,BBB,Baa2
Whirlpool Corp,WHR,1.65,11/1/2017,1.8152611,1.8152611,AT MATURITY,300000000,USD,US,10/30/2014,FIXED,BBB,Baa2
Voya Financial Inc,VOYA,2.9,2/15/2018,2.1409418617,2.1409418617,AT MATURITY,1000000000,USD,US,7/11/2013,FIXED,BBB,Baa2
Time Warner Cos Inc,TWX,7.25,10/15/2017,1.9441434,1.9441434,AT MATURITY,500000000,USD,US,10/3/1997,FIXED,BBB,Baa2
Main Street Capital Corp,MAIN,4.5,12/1/2019,3.9376112,3.9376112,AT MATURITY,175000000,USD,US,10/31/2014,FIXED,BBB,#N/A N/A
Northrop Grumman Corp,NOC,1.75,6/1/2018,1.8511212,1.8511212,AT MATURITY,850000000,USD,US,5/28/2013,FIXED,BBB,Baa2
GATX Corp,GMT,2.5,3/15/2019,2.499541,2.499541,AT MATURITY,300000000,USD,US,11/14/2013,FIXED,BBB,Baa2
GATX Corp,GMT,2.5,3/15/2019,2.499541,2.499541,AT MATURITY,300000000,USD,US,11/14/2013,FIXED,BBB,Baa2
FS Investment Corp,FSIC,4.25,1/15/2020,4.3131221,4.3131221,CALLABLE,325000000,USD,US,11/25/2014,FIXED,BBB,#N/A N/A
Time Warner Cable Inc,TWC,8.75,2/14/2019,2.8347272,2.8347272,AT MATURITY,1250000000,USD,US,11/13/2008,FIXED,BBB /*-,Baa2 /*-
Time Warner Cable Inc,TWC,8.25,4/1/2019,3.0906438,3.0906438,AT MATURITY,2000000000,USD,US,3/23/2009,FIXED,BBB /*-,Baa2 /*-
Time Warner Cable Inc,TWC,8.25,4/1/2019,3.0906438,3.0906438,AT MATURITY,2000000000,USD,US,3/23/2009,FIXED,BBB /*-,Baa2 /*-
CC Holdings GS V LLC / Crown Castle GS III Corp,CCI,2.381,12/15/2017,2.1552543,2.1552543,AT MATURITY,500000000,USD,US,5/17/2013,FIXED,BBB,Baa2
AutoZone Inc,AZO,7.125,8/1/2018,1.5581468,1.5581468,AT MATURITY,250000000,USD,US,7/29/2008,FIXED,BBB,Baa1
Fidelity National Information Services Inc,FIS,2.85,10/15/2018,2.5427918,2.5427918,AT MATURITY,750000000,USD,US,10/13/2015,FIXED,BBB,Baa3
AutoZone Inc,AZO,7.125,8/1/2018,1.5581468,1.5581468,AT MATURITY,250000000,USD,US,7/29/2008,FIXED,BBB,Baa1
Discover Bank/Greenwood DE,DFS,2,2/21/2018,2.3984991,2.3984991,AT MATURITY,750000000,USD,US,2/13/2013,FIXED,BBB,Baa3
Scripps Networks Interactive Inc,SNI,2.75,11/15/2019,3.0485387,3.0485387,CALLABLE,500000000,USD,US,11/17/2014,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,2.4,2/1/2019,2.3550501,2.3550501,AT MATURITY,900000000,USD,US,12/4/2013,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,1.85,1/15/2018,1.7994038,1.7994038,AT MATURITY,500000000,USD,US,8/15/2012,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,2.4,2/1/2019,2.3550501,2.3550501,AT MATURITY,900000000,USD,US,12/4/2013,FIXED,BBB,Baa3
Dollar General Corp,DG,4.125,7/15/2017,1.8397579,1.8397579,AT MATURITY,500000000,USD,US,6/27/2012,FIXED,BBB,Baa3
Weyerhaeuser Co,WY,7.375,10/1/2019,2.9743054,2.9743054,AT MATURITY,500000000,USD,US,9/28/2009,FIXED,BBB /*-,Baa2
Marriott International Inc/MD,MAR,3,3/1/2019,1.7147356,1.60695576,CALLABLE,600000000,USD,US,2/22/2012,FIXED,BBB,Baa2
Janus Capital Group Inc,JNS,0.75,7/15/2018,-8.5912671176,-8.5912671176,CONVERTIBLE,116602000,USD,US,6/14/2013,FIXED,BBB,Baa3
TIAA Asset Management Finance Co LLC,TIAAGL,2.95,11/1/2019,3.1223357,3.1223357,AT MATURITY,1000000000,USD,US,10/27/2014,FIXED,BBB,Baa2
Zimmer Biomet Holdings Inc,ZBH,2,4/1/2018,2.1180902,2.1180902,AT MATURITY,1150000000,USD,US,3/10/2015,FIXED,BBB,Baa3
Kroger Co/The,KR,6.15,1/15/2020,2.258609,2.258609,AT MATURITY,750000000,USD,US,1/9/2008,FIXED,BBB,Baa2
Ingersoll-Rand Global Holding Co Ltd,IR,2.875,1/15/2019,2.3394013,2.3394013,AT MATURITY,349400000,USD,US,5/13/2014,FIXED,BBB,Baa2
Huntington National Bank/The,HBAN,6.6,6/15/2018,2.9481797,2.9481797,AT MATURITY,200000000,USD,US,6/10/1998,FIXED,BBB,Baa1
Roper Technologies Inc,ROP,6.25,9/1/2019,2.6876428,2.6876428,AT MATURITY,500000000,USD,US,8/26/2009,FIXED,BBB,Baa2
Hewlett Packard Enterprise Co,HPE,2.45,10/5/2017,2.1292382,2.1292382,AT MATURITY,2250000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Ingersoll-Rand Global Holding Co Ltd,IR,6.875,8/15/2018,2.2159931,2.2159931,AT MATURITY,750000000,USD,US,8/12/2008,FIXED,BBB,Baa2
Northrop Grumman Corp,NOC,5.05,8/1/2019,2.5632369,2.5632369,AT MATURITY,500000000,USD,US,7/27/2009,FIXED,BBB,Baa2
Enbridge Energy Partners LP,EEP,9.875,3/1/2019,4.8305607,4.8305607,PUTABLE,500000000,USD,US,12/17/2008,FIXED,BBB,Baa3
Dow Chemical Co/The,DOW,5.7,5/15/2018,2.1968634,2.1968634,AT MATURITY,800000000,USD,US,5/1/2008,FIXED,BBB /*,Baa2
Western Union Co/The,WU,3.35,5/22/2019,2.79033,2.79033,AT MATURITY,250000000,USD,US,11/19/2013,FIXED,BBB,Baa2
Laboratory Corp of America Holdings,LH,2.5,11/1/2018,2.0912562,2.0912562,AT MATURITY,400000000,USD,US,10/29/2013,FIXED,BBB,Baa2
Fifth Third Bancorp,FITB,4.5,6/1/2018,2.0981097,2.0981097,AT MATURITY,500000000,USD,US,5/20/2003,FIXED,BBB,Baa1
Airgas Inc,ARG,1.65,2/15/2018,1.6760547,1.6760547,CALLABLE,325000000,USD,US,2/11/2013,FIXED,BBB /*+,Baa2 /*+
JM Smucker Co/The,SJM,1.75,3/15/2018,1.7051877,1.7051877,AT MATURITY,500000000,USD,US,8/24/2015,FIXED,BBB,Baa2
CNA Financial Corp,CNAFNL,7.35,11/15/2019,3.0484266,3.0484266,AT MATURITY,350000000,USD,US,11/9/2009,FIXED,BBB,Baa2
Bunge Ltd Finance Corp,BG,8.5,6/15/2019,3.1991693,3.1991693,AT MATURITY,600000000,USD,US,6/4/2009,FIXED,BBB,Baa2
EQT Corp,EQT,6.5,4/1/2018,6.0048951,6.0048951,AT MATURITY,500000000,USD,US,3/13/2008,FIXED,BBB,Baa3 /*-
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,1.75,1/15/2018,3.2489389,3.2489389,AT MATURITY,750000000,USD,US,1/10/2013,FIXED,BBB,Baa2
FMC Corp,FMC,5.2,12/15/2019,3.152708,3.152708,AT MATURITY,300000000,USD,US,11/24/2009,FIXED,BBB,Baa2
Anadarko Holding Co,APC,7.05,5/15/2018,4.3019325,4.3019325,AT MATURITY,200000000,USD,US,5/13/1998,FIXED,BBB,Baa2 /*-
RPM International Inc,RPM,6.125,10/15/2019,3.0719969,3.0719969,AT MATURITY,450000000,USD,US,10/6/2009,FIXED,BBB,Baa3
International Paper Co,IP,9.375,5/15/2019,2.8470237,2.8470237,AT MATURITY,1000000000,USD,US,5/4/2009,FIXED,BBB,Baa2
Kroger Co/The,KR,6.4,8/15/2017,1.5912509,1.5912509,AT MATURITY,600000000,USD,US,8/8/2007,FIXED,BBB,Baa2
Textron Inc,TXT,5.6,12/1/2017,3.0795178,3.0795178,AT MATURITY,350000000,USD,US,11/29/2007,FIXED,BBB,Baa3
Capital One Bank USA NA,COF,8.8,7/15/2019,3.5647411,3.5647411,AT MATURITY,1500000000,USD,US,6/18/2009,FIXED,BBB,Baa1
Historic TW Inc,TWX,6.875,6/15/2018,2.1001723,2.1001723,AT MATURITY,600000000,USD,US,6/3/1998,FIXED,BBB,Baa2
Southwest Airlines Co,LUV,2.75,11/6/2019,2.2950887,2.28557898,CALLABLE,300000000,USD,US,11/3/2014,FIXED,BBB,Baa1
GATX Corp,GMT,2.5,7/30/2019,2.905990457,2.905990457,AT MATURITY,250000000,USD,US,2/27/2014,FIXED,BBB,Baa2
Capital One Financial Corp,COF,6.75,9/15/2017,2.4221395,2.4221395,AT MATURITY,1500000000,USD,US,8/28/2007,FIXED,BBB,Baa1
Raymond James Financial Inc,RJF,8.6,8/15/2019,3.133658,3.133658,AT MATURITY,300000000,USD,US,8/13/2009,FIXED,BBB,Baa2
Mondelez International Inc,MDLZ,6.5,8/11/2017,1.7929509,1.7929509,AT MATURITY,1500000000,USD,US,8/8/2007,FIXED,BBB,Baa1
EQT Corp,EQT,5.15,3/1/2018,2.5010361,2.5010361,AT MATURITY,200000000,USD,US,#N/A Field Not Applicable,FIXED,BBB,Baa3 /*-
Kellogg Co,K,4.15,11/15/2019,2.3425498,2.3425498,AT MATURITY,500000000,USD,US,11/16/2009,FIXED,BBB,Baa2
Beam Suntory Inc,SUNTOR,1.75,6/15/2018,2.3774205,2.3774205,AT MATURITY,250000000,USD,US,6/3/2013,FIXED,BBB,Baa2
Willis North America Inc,WSH,7,9/29/2019,3.1393535276,3.1393535276,AT MATURITY,300000000,USD,US,9/22/2009,FIXED,BBB,Baa3
Roper Technologies Inc,ROP,2.05,10/1/2018,2.1292717,2.1292717,AT MATURITY,800000000,USD,US,5/30/2013,FIXED,BBB,Baa2
Starwood Hotels & Resorts Worldwide Inc,HOT,6.75,5/15/2018,2.1235851,2.1235851,AT MATURITY,400000000,USD,US,5/16/2008,FIXED,BBB,Baa2
US Airways 2012-1 Class B Pass Through Trust,AAL,8,10/1/2019,5.3322183548,4.8926190183,SINK/EXT,124958000,USD,US,4/30/2012,FIXED,BBB,Ba1
Laboratory Corp of America Holdings,LH,2.625,2/1/2020,2.6273526,2.6273526,AT MATURITY,500000000,USD,US,1/21/2015,FIXED,BBB,Baa2
Laboratory Corp of America Holdings,LH,2.625,2/1/2020,2.6273526,2.6273526,AT MATURITY,500000000,USD,US,1/21/2015,FIXED,BBB,Baa2
Provident Cos Inc,UNM,7,7/15/2018,2.6823242,2.6823242,AT MATURITY,200000000,USD,US,7/9/1998,FIXED,BBB,Baa2
Welltower Inc,HCN,4.7,9/15/2017,2.1564216,2.1564216,AT MATURITY,450000000,USD,US,9/7/2010,FIXED,BBB,Baa2
