Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Federal Farm Credit Banks,FFCB,3.99,7/24/2034,3.750435,1.8048498,CALLABLE,20000000,USD,US,7/17/2014,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.39,1/27/2031,3.3899671,3.3896011,CALLABLE,69000000,USD,US,1/19/2016,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,4.65,6/15/2035,3.5086977,3.5086977,AT MATURITY,500000000,USD,US,6/1/2005,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.14,12/20/2032,3.1402929,3.1402929,CALLABLE,50000000,USD,US,11/28/2012,FIXED,AA+,Aaa
Ascension Health,ASCHEA,4.847,11/15/2053,4.2842029248,4.2709659466,SINKABLE,425000000,USD,US,6/12/2013,FIXED,AA+,Aa2
Federal National Mortgage Association,FNMA,3.2,8/16/2032,3.2787404,3.2787404,CALLABLE,140000000,USD,US,7/19/2012,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,4.7,7/15/2033,3.4426542,3.4426542,AT MATURITY,500000000,USD,US,6/16/2003,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,7/26/2032,3.5893778,3.5893778,CALLABLE,100000000,USD,US,7/19/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.33,2/1/2033,3.3299941,3.3299732,CALLABLE,35000000,USD,US,1/25/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,5.625,7/15/2037,3.0921975,3.0921975,AT MATURITY,1000000000,USD,US,7/16/2007,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,1/28/2033,3.3235861,3.3235861,CALLABLE,35000000,USD,US,1/17/2013,FIXED,AA+,Aaa
General Electric Co,GE,7.5,8/21/2035,4.3947953,4.3947953,AT MATURITY,300000000,USD,US,8/16/1995,FIXED,AA+,A1
Federal Home Loan Banks,FHLB,3.29,2/10/2031,3.29,3.29,CALLABLE,10000000,USD,US,1/20/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,7/30/2032,3.2763496,3.2763496,CALLABLE,50000000,USD,US,7/16/2012,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,5.375,4/1/2056,3.9430756,3.9430756,AT MATURITY,1000000000,USD,US,3/29/2006,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.95,6/29/2035,-9.6875604124,-9.6875604124,CALLABLE,30000000,USD,US,6/11/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.3,1/18/2033,3.3770738,3.3770738,CALLABLE,100000000,USD,US,1/2/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.68,1/22/2041,3.5170802,3.5170802,AT MATURITY,5000000,USD,US,1/13/2016,FIXED,AA+,Aaa
Duke University,DUKUNI,4.077,10/1/2048,4.0650730352,4.0650208491,SINKABLE,175865000,USD,US,10/20/2015,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,3.65,1/29/2035,3.6499802,3.64889013,CALLABLE,10000000,USD,US,1/12/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.4,7/16/2032,3.4964257,3.4964257,CALLABLE,50000000,USD,US,6/19/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.56,2/1/2036,3.567031,3.567031,CALLABLE,27000000,USD,US,1/14/2016,FIXED,AA+,Aaa
University of Pennsylvania,UPENN,4.674,9/1/2112,4.5890323,4.5890323,AT MATURITY,300000000,USD,US,3/29/2012,FIXED,AA+,Aa2
Federal Home Loan Banks,FHLB,3.18,12/6/2032,3.3078688,3.3078688,CALLABLE,157000000,USD,US,11/16/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.84,12/26/2034,3.8468255,3.8468255,CALLABLE,35000000,USD,US,12/15/2014,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,4.875,1/15/2048,4.0206651,4.0206651,AT MATURITY,500000000,USD,US,1/16/2008,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.4,7/17/2037,3.7408905,3.7408905,CALLABLE,14000000,USD,US,7/10/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.4,9/27/2032,3.4287863,3.4287863,CALLABLE,350000000,USD,US,9/12/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,7/26/2032,3.2324238,3.2324238,CALLABLE,100000000,USD,US,7/12/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.93,2/12/2031,2.8580275,2.4798858,CALLABLE,70000000,USD,US,1/21/2016,FIXED,AA+,#N/A N/A
Federal National Mortgage Association,FNMA,3,11/26/2032,3.0002236,3.0002236,CALLABLE,150000000,USD,US,11/6/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.25,1/14/2033,3.4180709,3.4180709,CALLABLE,40000000,USD,US,1/7/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.25,2/1/2033,3.1986002706,3.1986002706,CALLABLE,25000000,USD,US,1/10/2013,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,4.625,9/15/2060,4.2116387,4.2116387,AT MATURITY,1000000000,USD,US,9/16/2010,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2.81,2/12/2031,2.7534552,2.5692005,CALLABLE,70000000,USD,US,1/21/2016,FIXED,AA+,#N/A N/A
Federal National Mortgage Association,FNMA,3.25,10/25/2032,3.3876189,3.3876189,CALLABLE,50000000,USD,US,10/9/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.12,11/8/2032,3.1334193,3.1334193,AT MATURITY,20000000,USD,US,11/1/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.48,12/30/2030,3.4798105,3.4775393,CALLABLE,5000000,USD,US,12/17/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.625,3/14/2036,3.2806389,3.2806389,AT MATURITY,300000000,USD,US,4/26/2006,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,5.6,5/15/2037,5.1401798,0.9713783,CALLABLE,250000000,USD,US,5/8/2007,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.3,8/28/2037,3.3959049,3.3959049,CALLABLE,65000000,USD,US,8/2/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.25,3/25/2033,3.4845029,3.4845029,CALLABLE,50000000,USD,US,3/4/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,5/23/2033,3.3059654,3.3059654,CALLABLE,50000000,USD,US,5/1/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.68,2/8/2041,3.68,3.68,CALLABLE,5000000,USD,US,1/20/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.37,11/27/2037,3.4024362,3.4024362,CALLABLE,30000000,USD,US,11/8/2012,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,3.4,10/4/2032,3.4805721,3.4805721,CALLABLE,60000000,USD,US,9/18/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.46,1/27/2033,3.2675595,3.2675595,AT MATURITY,15000000,USD,US,12/19/2011,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.125,1/18/2033,3.1279906,3.1279906,CALLABLE,25000000,USD,US,1/7/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.2,1/20/2032,3.058121,3.058121,AT MATURITY,10000000,USD,US,1/13/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.26,11/5/2031,3.2907445,3.2907445,CALLABLE,20000000,USD,US,10/26/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.2,12/28/2032,3.2196039,3.2196039,CALLABLE,52000000,USD,US,12/17/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.04,2/3/2031,2.9850943,2.9850943,AT MATURITY,20000000,USD,US,1/26/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.125,3/14/2036,3.3293671,3.3293671,AT MATURITY,202000000,USD,US,3/3/2006,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,8/23/2032,3.0135855,3.0135855,CALLABLE,125000000,USD,US,7/27/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.25,8/27/2032,3.4061983,3.4061983,CALLABLE,50000000,USD,US,8/7/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3,1/25/2033,3.0951678,3.0951678,CALLABLE,25000000,USD,US,12/28/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.15,1/30/2031,3.2049247,3.2049247,CALLABLE,60000000,USD,US,1/23/2013,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,5.5,6/15/2038,3.6028312,3.6028312,AT MATURITY,500000000,USD,US,6/17/2008,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.3,5/9/2033,3.3188776,3.3188776,CALLABLE,30000000,USD,US,4/23/2013,FIXED,AA+,Aaa
Trustees of Dartmouth College,DARMTH,3.76,6/1/2043,4.0017934,4.0017934,AT MATURITY,150000000,USD,US,6/13/2012,FIXED,AA+,Aa1
Federal National Mortgage Association,FNMA,3.25,9/24/2032,3.3483535,3.3483535,CALLABLE,50000000,USD,US,8/28/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.62,3/9/2034,3.3239749,3.3239749,AT MATURITY,10000000,USD,US,3/2/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.125,11/15/2032,3.115498,-0.30800969,CALLABLE,50000000,USD,US,10/25/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,4.5,6/16/2032,3.3211534,3.3211534,AT MATURITY,25000000,USD,US,6/9/2011,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,4.06,4/3/2040,3.5869043,3.5869043,AT MATURITY,16000000,USD,US,3/28/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.2,12/17/2036,3.3629802,3.3629802,AT MATURITY,7000000,USD,US,12/7/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.25,6/28/2032,3.2745731,3.2745731,CALLABLE,100000000,USD,US,6/14/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.38,12/5/2040,3.5127402,3.5127402,AT MATURITY,5000000,USD,US,11/28/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.75,6/15/2037,5.2703051,1.2425434,CALLABLE,20000000,USD,US,5/16/2007,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,12/27/2032,3.1886355,3.1886355,CALLABLE,50000000,USD,US,12/12/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.3,2/2/2035,3.2915258,3.2915258,AT MATURITY,10000000,USD,US,1/26/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.73,7/1/2033,3.7394812,3.7394812,CALLABLE,35000000,USD,US,6/5/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,4.84,8/3/2039,3.8071427,3.8071427,AT MATURITY,20000000,USD,US,7/21/2011,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.5,6/20/2033,3.5059751,3.5059751,CALLABLE,50000000,USD,US,5/23/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.3,8/8/2035,3.2999695,3.24819135,CALLABLE,137000000,USD,US,7/16/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.44,3/28/2031,3.5622135,3.5622135,CALLABLE,50000000,USD,US,3/21/2013,FIXED,AA+,Aaa
Amherst College,AMHERS,5.875,11/1/2039,3.8331619,3.8331619,AT MATURITY,100000000,USD,US,2/19/2009,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.48,10/9/2037,3.5730743,3.5730743,CALLABLE,50000000,USD,US,9/21/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.15,6/25/2032,3.434873,3.434873,CALLABLE,170000000,USD,US,5/31/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.25,2/28/2033,3.4408889,3.4408889,CALLABLE,50000000,USD,US,2/8/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,5.17,2/9/2037,4.815709,0.5881602,CALLABLE,10000000,USD,US,1/30/2007,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.18,11/26/2032,3.2574714,3.2574714,CALLABLE,100000000,USD,US,11/9/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.5,2/2/2039,3.3955562,3.3955562,AT MATURITY,10000000,USD,US,1/26/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.51,3/9/2032,3.2856273,3.2856273,AT MATURITY,20000000,USD,US,3/2/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.85,10/16/2034,3.8080532358,3.8080532358,CALLABLE,25000000,USD,US,10/9/2014,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.125,12/6/2032,3.3531637,3.3531637,CALLABLE,50000000,USD,US,11/15/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.34,1/14/2031,3.340578,3.340578,CALLABLE,45000000,USD,US,1/5/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.5,3/14/2033,3.5271192,3.5271192,CALLABLE,45000000,USD,US,3/7/2013,FIXED,AA+,Aaa
Sinai Health System,SINAI,3.034,1/20/2036,#N/A N/A,#N/A N/A,CALL/SINK,78935000,USD,US,11/6/2012,FIXED,AA+,Aaa
Smith College,SMITHC,4.62,7/1/2045,3.943878,3.943878,AT MATURITY,152000000,USD,US,6/22/2015,FIXED,AA+,Aa1
Federal Farm Credit Banks,FFCB,3.53,12/1/2031,3.3449341,3.3449341,AT MATURITY,15000000,USD,US,11/22/2011,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.25,4/25/2033,3.5463525,3.5463525,CALLABLE,5000000,USD,US,4/8/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,2.97,11/23/2032,3.421824,3.421824,AT MATURITY,15000000,USD,US,11/16/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.29,9/21/2032,3.5297429,3.5297429,CALLABLE,20000000,USD,US,8/31/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3,12/3/2032,3.0033898,3.0033898,CALLABLE,50000000,USD,US,11/28/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.75,6/9/2036,3.7604268,3.7604268,CALLABLE,10000000,USD,US,5/29/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.25,12/14/2038,3.5503342,3.5503342,AT MATURITY,10000000,USD,US,12/7/2012,FIXED,AA+,Aaa
Trustees of Dartmouth College,DARMTH,4,6/1/2042,4.0641067,4.0641067,AT MATURITY,70000000,USD,US,1/26/2012,FIXED,AA+,Aa1
Federal Farm Credit Banks,FFCB,3.33,8/8/2039,3.7568878,3.7568878,AT MATURITY,25000000,USD,US,7/31/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.88,11/5/2035,3.8774005,2.00062065,CALLABLE,40000000,USD,US,10/9/2015,FIXED,AA+,Aaa
Revenue Bond Certificate Series Trust,REVBON,2.5,3/1/2046,#N/A N/A,#N/A N/A,SINK/PUT,30036560.91,USD,US,11/1/2012,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,3.3,9/27/2032,3.3029166,3.3029166,CALLABLE,80000000,USD,US,9/4/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.25,5/23/2033,3.4263162,3.4263162,CALLABLE,50000000,USD,US,4/24/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.25,12/27/2032,3.4419801,3.4419801,CALLABLE,50000000,USD,US,12/12/2012,FIXED,AA+,#N/A N/A
Federal Farm Credit Banks,FFCB,4.6,6/8/2037,3.4156711,3.4156711,AT MATURITY,50000000,USD,US,6/1/2011,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.3,5/7/2032,3.359958,3.359958,CALLABLE,85000000,USD,US,4/12/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.43,5/27/2033,3.4312821,3.4312821,CALLABLE,50000000,USD,US,5/14/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,5.8,10/23/2037,5.0878577,0.3912091,CALLABLE,50000000,USD,US,10/15/2007,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.48,11/20/2042,3.5342866,3.5342866,CALLABLE,13000000,USD,US,11/13/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.18,11/15/2032,3.3552078,3.3552078,CALLABLE,63000000,USD,US,11/7/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.25,4/29/2033,3.4152981,3.4152981,CALLABLE,50000000,USD,US,4/9/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.96,9/1/2033,3.4586924,3.4586924,AT MATURITY,15000000,USD,US,8/24/2011,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.125,6/11/2038,3.4719335,3.4719335,AT MATURITY,20000000,USD,US,5/1/2008,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.5,3/7/2033,3.5016911,3.5016911,CALLABLE,50000000,USD,US,2/13/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.63,9/29/2036,3.4628258,3.4628258,AT MATURITY,5000000,USD,US,9/18/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.19,7/22/2032,3.2816705,3.2816705,CALLABLE,15000000,USD,US,10/12/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.48,3/12/2031,3.2170466,3.2170466,AT MATURITY,30000000,USD,US,3/2/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.19,3/9/2033,3.3446491,3.3446491,AT MATURITY,6000000,USD,US,2/27/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.81,12/23/2041,3.7728222,3.7728222,AT MATURITY,25000000,USD,US,12/15/2011,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.45,10/18/2038,3.6451167,3.6451167,CALLABLE,11000000,USD,US,10/10/2012,FIXED,AA+,Aaa
Maimonides Medical Center,MAIMED,3.3,3/20/2032,#N/A N/A,#N/A N/A,CALL/SINK,100535000,USD,US,2/27/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,5.25,10/29/2037,3.5504727,3.5504727,AT MATURITY,20000000,USD,US,10/19/2007,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,4.01,11/2/2040,3.6073579,3.6073579,AT MATURITY,25000000,USD,US,10/26/2011,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.5,12/28/2033,3.2943363,3.2943363,AT MATURITY,5000000,USD,US,12/17/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.91,11/2/2035,3.5133999,3.5133999,AT MATURITY,34000000,USD,US,10/26/2011,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,6.75,6/6/2031,3.2275227,3.2275227,AT MATURITY,30000000,USD,US,5/30/2001,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.24,3/1/2033,3.6211077,3.6211077,CALLABLE,13000000,USD,US,2/22/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.83,9/4/2035,3.815218,1.5524509,CALLABLE,15000000,USD,US,8/21/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.75,10/19/2035,3.6708098,2.1851519,CALLABLE,55000000,USD,US,10/1/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.35,4/8/2032,3.4461166,3.4461166,CALLABLE,52000000,USD,US,4/1/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.61,3/9/2044,4.0151581,4.0151581,AT MATURITY,5000000,USD,US,2/27/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.37,9/27/2032,3.4652009,3.4652009,CALLABLE,40000000,USD,US,9/6/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,4.44,12/27/2033,3.4605992,3.4605992,AT MATURITY,26000000,USD,US,12/19/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.27,8/27/2032,3.3035442,3.3035442,AT MATURITY,5000000,USD,US,8/20/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.46,9/24/2037,3.740712,3.740712,CALLABLE,20000000,USD,US,9/11/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,5.2,12/26/2031,3.6927895,3.6927895,AT MATURITY,10000000,USD,US,12/19/2006,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.9,4/3/2035,3.5680205,3.5680205,AT MATURITY,16000000,USD,US,3/28/2012,FIXED,AA+,Aaa
Revenue Bond Certificate Series Trust,REVBON,2.5,2/1/2042,#N/A N/A,#N/A N/A,SINK/PUT,15228451.55,USD,US,11/1/2012,FIXED,AA+,#N/A N/A
Federal Farm Credit Banks,FFCB,3.5,4/7/2033,3.3733375,3.3733375,AT MATURITY,5000000,USD,US,12/29/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.315,11/13/2035,3.0866858,3.0866858,AT MATURITY,100000000,USD,US,11/5/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,3.55,7/29/2033,3.3056426,3.3056426,AT MATURITY,11000000,USD,US,7/23/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.7,10/24/2042,3.7894898,3.7894898,CALLABLE,23000000,USD,US,10/17/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.48,2/7/2033,3.5271674,3.5271674,CALLABLE,20000000,USD,US,1/30/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.625,7/28/2034,3.4437012,3.4437012,AT MATURITY,10000000,USD,US,7/21/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.125,11/2/2034,3.2971184,3.2971184,CALLABLE,10000000,USD,US,7/26/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.22,3/26/2031,3.1750177,3.1750177,AT MATURITY,17000000,USD,US,3/19/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.75,6/25/2035,3.3293621,3.3293621,AT MATURITY,15000000,USD,US,6/18/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,4.04,7/28/2042,3.6221544,3.6221544,AT MATURITY,10000000,USD,US,7/21/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,5.33,10/23/2034,3.3983762,3.3983762,AT MATURITY,5000000,USD,US,11/16/2005,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,3.4,12/24/2032,3.2030544,3.2030544,AT MATURITY,10000000,USD,US,12/17/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,3.5,9/10/2032,3.4784165,0.9454661,CALLABLE,50000000,USD,US,8/16/2012,FIXED,AA+,Aaa
