Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
ConocoPhillips,COP,5.9,10/15/2032,5.8635128,5.8635128,AT MATURITY,600000000,USD,US,3/4/2003,FIXED,A,A2 /*-
Home Depot Inc/The,HD,4.25,4/1/2046,4.1627627,4.1620274,CALLABLE,1250000000,USD,US,5/28/2015,FIXED,A,A2
Home Depot Inc/The,HD,4.25,4/1/2046,4.1627627,4.1620274,CALLABLE,1250000000,USD,US,5/28/2015,FIXED,A,A2
PepsiCo Inc,PEP,4.45,4/14/2046,4.1081747,4.1053572,CALLABLE,750000000,USD,US,10/8/2015,FIXED,A,A1
PepsiCo Inc,PEP,4.45,4/14/2046,4.1081747,4.1053572,CALLABLE,750000000,USD,US,10/8/2015,FIXED,A,A1
SC Johnson & Son Inc,SCJOHN,4.75,10/15/2046,4.3549544,4.35196666,CALLABLE,850000000,USD,US,10/13/2015,FIXED,A,#N/A N/A
Wells Fargo & Co,WFC,3.9,5/1/2045,4.2969925,4.2969925,AT MATURITY,2000000000,USD,US,4/23/2015,FIXED,A,A2
Wells Fargo & Co,WFC,3.9,5/1/2045,4.2969925,4.2969925,AT MATURITY,2000000000,USD,US,4/23/2015,FIXED,A,A2
Caterpillar Inc,CAT,3.803,8/15/2042,4.3461223,4.3461223,AT MATURITY,1717431000,USD,US,11/6/2012,FIXED,A,A2
Caterpillar Inc,CAT,3.803,8/15/2042,4.3461223,4.3461223,AT MATURITY,1717431000,USD,US,11/6/2012,FIXED,A,A2
AbbVie Inc,ABBV,4.5,5/14/2035,4.7299587,4.7299587,CALLABLE,2500000000,USD,US,5/5/2015,FIXED,A,Baa1
Deere & Co,DE,3.9,6/9/2042,4.1781439,4.1781439,CALLABLE,1250000000,USD,US,6/5/2012,FIXED,A,A2
Deere & Co,DE,3.9,6/9/2042,4.1781439,4.1781439,CALLABLE,1250000000,USD,US,6/5/2012,FIXED,A,A2
Target Corp,TGT,4,7/1/2042,4.0630271,4.0630271,AT MATURITY,1500000000,USD,US,6/21/2012,FIXED,A,A2
Target Corp,TGT,4,7/1/2042,4.0630271,4.0630271,AT MATURITY,1500000000,USD,US,6/21/2012,FIXED,A,A2
Philip Morris International Inc,PM,4.25,11/10/2044,4.4160103,4.4160103,AT MATURITY,750000000,USD,US,11/3/2014,FIXED,A,A2
Philip Morris International Inc,PM,4.25,11/10/2044,4.4160103,4.4160103,AT MATURITY,750000000,USD,US,11/3/2014,FIXED,A,A2
ConocoPhillips,COP,5.9,5/15/2038,6.3177671,6.3177671,AT MATURITY,600000000,USD,US,5/5/2008,FIXED,A,A2 /*-
Union Pacific Corp,UNP,4.05,11/15/2045,4.1829949,4.1829949,CALLABLE,500000000,USD,US,10/26/2015,FIXED,A,A3
Union Pacific Corp,UNP,4.05,11/15/2045,4.1829949,4.1829949,CALLABLE,500000000,USD,US,10/26/2015,FIXED,A,A3
Baker Hughes Inc,BHI,5.125,9/15/2040,5.9049789,5.9049789,AT MATURITY,1500000000,USD,US,8/19/2010,FIXED,A,A2 /*-
Amgen Inc,AMGN,4.4,5/1/2045,4.7567211,4.7567211,CALLABLE,1250000000,USD,US,4/28/2015,FIXED,A,Baa1
Amgen Inc,AMGN,4.4,5/1/2045,4.7567211,4.7567211,CALLABLE,1250000000,USD,US,4/28/2015,FIXED,A,Baa1
ConocoPhillips Co,COP,4.15,11/15/2034,5.7200479,5.7200479,CALLABLE,500000000,USD,US,11/6/2014,FIXED,A,A2 /*-
Home Depot Inc/The,HD,5.95,4/1/2041,4.3594252,4.3440567,CALLABLE,1000000000,USD,US,3/28/2011,FIXED,A,A2
Raytheon Co,RTN,4.2,12/15/2044,3.9284802,3.9259644,CALLABLE,300000000,USD,US,11/24/2014,FIXED,A,A3
Raytheon Co,RTN,4.2,12/15/2044,3.9284802,3.9259644,CALLABLE,300000000,USD,US,11/24/2014,FIXED,A,A3
Caterpillar Inc,CAT,4.3,5/15/2044,4.5550071,4.5550071,CALLABLE,500000000,USD,US,5/5/2014,FIXED,A,A2
Catholic Health Initiatives,CATMED,4.35,11/1/2042,4.5204656082,4.5240334757,SINKABLE,750000000,USD,US,10/17/2012,FIXED,A,#N/A N/A
Gilead Sciences Inc,GILD,4.8,4/1/2044,4.605723,4.6040266,CALLABLE,1750000000,USD,US,3/4/2014,FIXED,A,A3
Boeing Co/The,BA,3.5,3/1/2045,3.7550212,3.7550212,CALLABLE,250000000,USD,US,2/18/2015,FIXED,A,A2
Boeing Co/The,BA,3.5,3/1/2045,3.7550212,3.7550212,CALLABLE,250000000,USD,US,2/18/2015,FIXED,A,A2
Medtronic Inc,MDT,4.375,3/15/2035,4.2239886,4.2239886,AT MATURITY,2499000000,USD,US,8/4/2015,FIXED,A,A3
Halliburton Co,HAL,4.85,11/15/2035,5.3594678,5.3594678,CALLABLE,1000000000,USD,US,11/5/2015,FIXED,A,A2 /*-
Danaher Corp,DHR,4.375,9/15/2045,4.0705881,4.0679632,CALLABLE,500000000,USD,US,9/10/2015,FIXED,A,A2
National Oilwell Varco Inc,NOV,3.95,12/1/2042,5.7730998,5.7730998,CALLABLE,1100000000,USD,US,11/15/2012,FIXED,A,A2 /*-
Duke Energy Carolinas LLC,DUK,3.75,6/1/2045,4.014986,4.014986,CALLABLE,500000000,USD,US,3/9/2015,FIXED,A,Aa2
Home Depot Inc/The,HD,5.875,12/16/2036,4.2841797,4.2841797,AT MATURITY,3000000000,USD,US,12/13/2006,FIXED,A,A2
MidAmerican Energy Co,BRKHEC,4.25,5/1/2046,4.0695338,4.068012,CALLABLE,450000000,USD,US,10/5/2015,FIXED,A,Aa2
KKR Group Finance Co III LLC,KKR,5.125,6/1/2044,5.2879847,5.2879847,CALLABLE,1000000000,USD,US,5/21/2014,FIXED,A,#N/A N/A
PepsiCo Inc,PEP,4.6,7/17/2045,3.9776248,3.9723147,CALLABLE,500000000,USD,US,7/14/2015,FIXED,A,A1
Halliburton Co,HAL,4.75,8/1/2043,5.8050413,5.8050413,CALLABLE,900000000,USD,US,7/29/2013,FIXED,A,A2 /*-
Home Depot Inc/The,HD,4.875,2/15/2044,4.2386219,4.2329521,CALLABLE,1000000000,USD,US,9/3/2013,FIXED,A,A2
Travelers Cos Inc/The,TRV,4.3,8/25/2045,4.038268,4.0359799,CALLABLE,400000000,USD,US,8/18/2015,FIXED,A,A2
Travelers Cos Inc/The,TRV,4.3,8/25/2045,4.038268,4.0359799,CALLABLE,400000000,USD,US,8/18/2015,FIXED,A,A2
Simon Property Group LP,SPG,4.25,10/1/2044,4.2739828,4.2739828,CALLABLE,400000000,USD,US,9/3/2014,FIXED,A,A2
Gilead Sciences Inc,GILD,4.6,9/1/2035,4.3982506,4.3949496,CALLABLE,1000000000,USD,US,9/9/2015,FIXED,A,A3
PepsiCo Inc,PEP,4.875,11/1/2040,4.1785493,4.1785493,AT MATURITY,750000000,USD,US,10/19/2010,FIXED,A,A1
Assured Guaranty US Holdings Inc,AGO,7,6/1/2034,6.311765,6.311765,AT MATURITY,200000000,USD,US,5/13/2004,FIXED,A,Baa2
PepsiCo Inc,PEP,4,3/5/2042,4.1200449,4.1200449,AT MATURITY,750000000,USD,US,2/29/2012,FIXED,A,A1
Gilead Sciences Inc,GILD,4.5,2/1/2045,4.640606,4.640606,CALLABLE,1750000000,USD,US,11/12/2014,FIXED,A,A3
Union Pacific Corp,UNP,4.75,12/15/2043,4.4010156,4.3978589,CALLABLE,500000000,USD,US,10/22/2013,FIXED,A,A3
AbbVie Inc,ABBV,4.4,11/6/2042,4.8150511,4.8150511,AT MATURITY,2598900000,USD,US,7/8/2013,FIXED,A,Baa1
Philip Morris International Inc,PM,4.5,3/20/2042,4.3889982,4.3889982,AT MATURITY,700000000,USD,US,3/14/2012,FIXED,A,A2
Oncor Electric Delivery Co LLC,ONCRTX,5.3,6/1/2042,4.7272743,4.7219483,CALLABLE,500000000,USD,US,7/26/2012,FIXED,A,Baa1
Oncor Electric Delivery Co LLC,ONCRTX,5.3,6/1/2042,4.7272743,4.7219483,CALLABLE,500000000,USD,US,7/26/2012,FIXED,A,Baa1
Praxair Inc,PX,3.55,11/7/2042,4.1799835,4.1799835,CALLABLE,675000000,USD,US,11/2/2012,FIXED,A,A2
Praxair Inc,PX,3.55,11/7/2042,4.1799835,4.1799835,CALLABLE,675000000,USD,US,11/2/2012,FIXED,A,A2
Home Depot Inc/The,HD,4.4,3/15/2045,4.216583,4.2149711,CALLABLE,1000000000,USD,US,6/9/2014,FIXED,A,A2
Cargill Inc,CARGIL,4.76,11/23/2045,4.4499742,4.4499742,AT MATURITY,602412000,USD,US,10/23/2015,FIXED,A,A2
Union Pacific Corp,UNP,4.375,11/15/2065,4.754991,4.754991,CALLABLE,400000000,USD,US,10/26/2015,FIXED,A,A3
Halliburton Co,HAL,7.45,9/15/2039,6.2189424,6.2189424,AT MATURITY,1000000000,USD,US,3/10/2009,FIXED,A,A2 /*-
Philip Morris International Inc,PM,4.875,11/15/2043,4.4819604,4.4819604,AT MATURITY,750000000,USD,US,11/4/2013,FIXED,A,A2
Honeywell International Inc,HON,5.375,3/1/2041,4.0309072,4.0309072,AT MATURITY,600000000,USD,US,2/14/2011,FIXED,A,A2
Deere & Co,DE,7.125,3/3/2031,3.9450461,3.9450461,AT MATURITY,300000000,USD,US,2/27/2001,FIXED,A,A2
Amgen Inc,AMGN,4.95,10/1/2041,4.9563358,4.9563358,AT MATURITY,600000000,USD,US,9/13/2010,FIXED,A,Baa1
Duke Energy Progress LLC,DUK,4.2,8/15/2045,4.0929308,4.0919851,CALLABLE,700000000,USD,US,8/10/2015,FIXED,A,Aa3
CenterPoint Energy Houston Electric LLC,CNP,4.5,4/1/2044,4.0857924,4.0819507,CALLABLE,600000000,USD,US,3/12/2014,FIXED,A,A1
Philip Morris International Inc,PM,6.375,5/16/2038,4.5158963,4.5158963,AT MATURITY,1500000000,USD,US,5/13/2008,FIXED,A,A2
Halliburton Co,HAL,6.7,9/15/2038,5.8758895,5.8758895,AT MATURITY,800000000,USD,US,9/9/2008,FIXED,A,A2 /*-
Amgen Inc,AMGN,5.15,11/15/2041,4.8586149,4.8557785,CALLABLE,2250000000,USD,US,11/7/2011,FIXED,A,Baa1
Anthem Inc,ANTM,4.65,8/15/2044,4.9800921,4.9800921,CALLABLE,800000000,USD,US,8/7/2014,FIXED,A /*-,Baa2 /*-
Credit Suisse USA Inc,CS,7.125,7/15/2032,4.5197523,4.5197523,AT MATURITY,1000000000,USD,US,7/12/2002,FIXED,A,A2
Wells Fargo Bank NA,WFC,6.6,1/15/2038,4.3188436,4.3188436,AT MATURITY,2500000000,USD,US,11/30/2007,FIXED,A,Aa3
Chubb Corp/The,CB,6,5/11/2037,4.1853425,4.1853425,AT MATURITY,800000000,USD,US,5/8/2007,FIXED,A,A3
Dignity Health,CATHHE,5.267,11/1/2064,5.0300088,5.0300088,AT MATURITY,300000000,USD,US,10/7/2014,FIXED,A,A3
Chubb Corp/The,CB,6.5,5/15/2038,4.2386885,4.2386885,AT MATURITY,600000000,USD,US,5/1/2008,FIXED,A,A3
Aetna Inc,AET,6.75,12/15/2037,4.9644099,4.9644099,AT MATURITY,700000000,USD,US,11/29/2007,FIXED,A /*-,Baa1 /*-
Southern California Edison Co,EIX,3.6,2/1/2045,4.0050268,4.0050268,CALLABLE,425000000,USD,US,1/13/2015,FIXED,A,Aa3
PepsiCo Inc,PEP,3.6,8/13/2042,4.0985409,4.0985409,AT MATURITY,600000000,USD,US,8/8/2012,FIXED,A,A1
Anthem Inc,ANTM,6.375,6/15/2037,5.1078146,5.1078146,AT MATURITY,800000000,USD,US,6/5/2007,FIXED,A /*-,Baa2 /*-
Amgen Inc,AMGN,6.375,6/1/2037,5.0347321,5.0347321,AT MATURITY,900000000,USD,US,1/17/2008,FIXED,A,Baa1
Philip Morris International Inc,PM,4.125,3/4/2043,4.3184917,4.3184917,AT MATURITY,850000000,USD,US,2/26/2013,FIXED,A,A2
Oncor Electric Delivery Co LLC,ONCRTX,3.75,4/1/2045,4.5911538,4.5911538,CALLABLE,375000000,USD,US,9/23/2015,FIXED,A,Baa1
Union Pacific Corp,UNP,4.821,2/1/2044,4.2966809,4.2919857,CALLABLE,699999000,USD,US,12/16/2013,FIXED,A,A3
Caterpillar Inc,CAT,5.2,5/27/2041,4.6889688,4.6889688,AT MATURITY,1250000000,USD,US,5/24/2011,FIXED,A,A2
Union Pacific Corp,UNP,3.375,2/1/2035,4.1580219,4.1580219,CALLABLE,450000000,USD,US,1/26/2015,FIXED,A,A3
Union Pacific Corp,UNP,4.15,1/15/2045,4.2010213,4.2010213,CALLABLE,350000000,USD,US,8/7/2014,FIXED,A,A3
Archer-Daniels-Midland Co,ADM,4.016,4/16/2043,4.1259949,4.1259949,AT MATURITY,570425000,USD,US,1/7/2013,FIXED,A,A2
Union Pacific Corp,UNP,3.875,2/1/2055,4.5850245,4.5850245,CALLABLE,450000000,USD,US,1/26/2015,FIXED,A,A3
Target Corp,TGT,6.5,10/15/2037,4.2588479,4.2588479,AT MATURITY,1250000000,USD,US,10/2/2007,FIXED,A,A2
HSBC Bank USA NA/New York NY,HSBC,5.875,11/1/2034,4.6710307,4.6710307,AT MATURITY,1000000000,USD,US,10/18/2004,FIXED,A,A1
Louisville Gas & Electric Co,PPL,4.375,10/1/2045,4.0646187,4.0619485,CALLABLE,250000000,USD,US,9/21/2015,FIXED,A,A1
Southern California Edison Co,EIX,4.65,10/1/2043,4.125916,4.1209928,CALLABLE,800000000,USD,US,9/25/2013,FIXED,A,Aa3
Southern California Edison Co,EIX,4.65,10/1/2043,4.125916,4.1209928,CALLABLE,800000000,USD,US,9/25/2013,FIXED,A,Aa3
Target Corp,TGT,6.35,11/1/2032,4.0914057,4.0914057,AT MATURITY,600000000,USD,US,10/28/2002,FIXED,A,A2
Dover Corp,DOV,5.375,3/1/2041,4.3648634,4.35989992,CALLABLE,350000000,USD,US,2/16/2011,FIXED,A,A2
Dover Corp,DOV,5.375,3/1/2041,4.3648634,4.35989992,CALLABLE,350000000,USD,US,2/16/2011,FIXED,A,A2
DTE Electric Co,DTE,3.7,3/15/2045,3.9857401,3.9857401,CALLABLE,500000000,USD,US,3/4/2015,FIXED,A,Aa3
GTE Southwest Inc,VZ,8.5,11/15/2031,6.475774,6.475774,AT MATURITY,100000000,USD,US,11/13/1991,FIXED,A /*-,WR
Anthem Inc,ANTM,5.85,1/15/2036,4.8448512,4.8448512,AT MATURITY,900000000,USD,US,1/5/2006,FIXED,A /*-,Baa2 /*-
Southwestern Public Service Co,XEL,4.5,8/15/2041,4.0222055,4.0169621,CALLABLE,400000000,USD,US,8/3/2011,FIXED,A,A2
Boeing Co/The,BA,3.3,3/1/2035,3.7450494,3.7450494,CALLABLE,250000000,USD,US,2/18/2015,FIXED,A,A2
Duke Energy Carolinas LLC,DUK,4.25,12/15/2041,4.1065614,4.1049858,CALLABLE,650000000,USD,US,12/5/2011,FIXED,A,Aa2
Florida Power & Light Co,NEE,4.05,10/1/2044,3.9460130615,3.94502174,CALLABLE,500000000,USD,US,9/2/2014,FIXED,A,Aa2
Medtronic Inc,MDT,4.625,3/15/2044,4.3251813,4.3224646,CALLABLE,650000000,USD,US,2/20/2014,FIXED,A,A3
Simon Property Group LP,SPG,4.75,3/15/2042,4.3836756,4.3799621,CALLABLE,550000000,USD,US,3/8/2012,FIXED,A,A2
Simon Property Group LP,SPG,4.75,3/15/2042,4.3836756,4.3799621,CALLABLE,550000000,USD,US,3/8/2012,FIXED,A,A2
Aetna Inc,AET,4.125,11/15/2042,4.5680333,4.5680333,CALLABLE,500000000,USD,US,11/2/2012,FIXED,A /*-,Baa1 /*-
Aetna Inc,AET,4.75,3/15/2044,4.7004355,4.7000014,CALLABLE,375000000,USD,US,3/4/2014,FIXED,A /*-,Baa1 /*-
Philip Morris International Inc,PM,3.875,8/21/2042,4.4000698,4.4000698,AT MATURITY,750000000,USD,US,8/14/2012,FIXED,A,A2
Aetna Inc,AET,4.75,3/15/2044,4.7004355,4.7000014,CALLABLE,375000000,USD,US,3/4/2014,FIXED,A /*-,Baa1 /*-
Gilead Sciences Inc,GILD,5.65,12/1/2041,4.6373949,4.6279281,CALLABLE,1000000000,USD,US,12/6/2011,FIXED,A,A3
South Carolina Electric & Gas Co,SCG,4.6,6/15/2043,4.3433966,4.3409545,CALLABLE,400000000,USD,US,6/10/2013,FIXED,A,A3
Kimberly-Clark Corp,KMB,5.3,3/1/2041,4.1989271,4.1989271,AT MATURITY,450000000,USD,US,1/27/2011,FIXED,A,A2
Kimberly-Clark Corp,KMB,5.3,3/1/2041,4.1989271,4.1989271,AT MATURITY,450000000,USD,US,1/27/2011,FIXED,A,A2
Amgen Inc,AMGN,5.375,5/15/2043,4.9069975,4.9029892,CALLABLE,1000000000,USD,US,5/10/2012,FIXED,A,Baa1
Ameren Illinois Co,AEE,4.15,3/15/2046,3.9822848,3.9808358,CALLABLE,250000000,USD,US,12/7/2015,FIXED,A,A1
Kimberly-Clark Corp,KMB,6.625,8/1/2037,4.3296557,4.3296557,AT MATURITY,700000000,USD,US,7/25/2007,FIXED,A,A2
PPL Electric Utilities Corp,PPL,4.15,10/1/2045,4.06111,4.0603249,CALLABLE,350000000,USD,US,9/28/2015,FIXED,A,A1
PepsiCo Inc,PEP,4.25,10/22/2044,4.2101493,4.2097842,CALLABLE,500000000,USD,US,10/17/2014,FIXED,A,A1
Northern States Power Co/MN,XEL,4,8/15/2045,3.9251889,3.9245063,CALLABLE,300000000,USD,US,8/4/2015,FIXED,A,Aa3
Wells Fargo Bank NA,WFC,5.85,2/1/2037,4.2052654,4.2052654,AT MATURITY,1500000000,USD,US,1/24/2007,FIXED,A,Aa3
Caterpillar Inc,CAT,4.75,5/15/2064,4.7579126,4.7579126,CALLABLE,500000000,USD,US,5/5/2014,FIXED,A,A2
Consumers Energy Co,CMS,4.1,11/15/2045,3.9513388,3.9500195,CALLABLE,250000000,USD,US,11/2/2015,FIXED,A,A1
Consumers Energy Co,CMS,4.1,11/15/2045,3.9513388,3.9500195,CALLABLE,250000000,USD,US,11/2/2015,FIXED,A,A1
Home Depot Inc/The,HD,5.4,9/15/2040,4.3582829,4.3472941,CALLABLE,500000000,USD,US,9/7/2010,FIXED,A,A2
Sherwin-Williams Co/The,SHW,4.55,8/1/2045,4.194978,4.191976,CALLABLE,400000000,USD,US,7/28/2015,FIXED,A,A2
Wells Fargo & Co,WFC,5.375,2/7/2035,4.2919308,4.2919308,AT MATURITY,750000000,USD,US,1/31/2005,FIXED,A,A2
Philip Morris International Inc,PM,4.375,11/15/2041,4.4520226,4.4520226,AT MATURITY,750000000,USD,US,11/8/2011,FIXED,A,A2
Union Pacific Corp,UNP,4.3,6/15/2042,4.2891385,4.2890244,CALLABLE,300000000,USD,US,6/6/2012,FIXED,A,A3
Amgen Inc,AMGN,6.4,2/1/2039,5.0090305,5.0090305,AT MATURITY,1000000000,USD,US,1/13/2009,FIXED,A,Baa1
PepsiCo Inc,PEP,5.5,1/15/2040,4.2639133,4.2639133,AT MATURITY,1000000000,USD,US,1/11/2010,FIXED,A,A1
Duke Energy Florida LLC,DUK,6.4,6/15/2038,4.210859,4.210859,AT MATURITY,1000000000,USD,US,6/11/2008,FIXED,A,A1
HSBC Bank USA NA,HSBC,7,1/15/2039,5.0503192,5.0503192,AT MATURITY,700000000,USD,US,6/11/2008,FIXED,A,A1
Oglethorpe Power Corp,OGLETH,4.55,6/1/2044,4.5950156,4.5950156,AT MATURITY,250000000,USD,US,6/9/2014,FIXED,A,Baa1
Oglethorpe Power Corp,OGLETH,4.55,6/1/2044,4.5950156,4.5950156,AT MATURITY,250000000,USD,US,6/9/2014,FIXED,A,Baa1
Simon Property Group LP,SPG,6.75,2/1/2040,4.4047714,4.39359289,CALLABLE,600000000,USD,US,1/19/2010,FIXED,A,A2
Florida Power & Light Co,NEE,5.95,2/1/2038,4.0625783,4.0625783,AT MATURITY,600000000,USD,US,1/10/2008,FIXED,A,Aa2
ABB Finance USA Inc,ABBNVX,4.375,5/8/2042,4.2550017,4.2550017,AT MATURITY,750000000,USD,US,5/3/2012,FIXED,A,A2
Cigna Corp,CI,5.375,2/15/2042,4.8300709,4.8249643,CALLABLE,750000000,USD,US,11/3/2011,FIXED,A /*-,Baa1 /*-
Halliburton Co,HAL,7.6,8/15/2096,6.2381762,6.2381762,AT MATURITY,294283000,USD,US,#N/A Field Not Applicable,FIXED,A,A2 /*-
Cigna Corp,CI,5.375,2/15/2042,4.8300709,4.8249643,CALLABLE,750000000,USD,US,11/3/2011,FIXED,A /*-,Baa1 /*-
Halliburton Co,HAL,4.5,11/15/2041,5.6980696,5.6980696,CALLABLE,500000000,USD,US,11/8/2011,FIXED,A,A2 /*-
Union Pacific Corp,UNP,4.75,9/15/2041,4.2819216,4.276995,CALLABLE,500000000,USD,US,8/4/2011,FIXED,A,A3
Caterpillar Inc,CAT,5.3,9/15/2035,4.3931542,4.3931542,AT MATURITY,307320000,USD,US,9/8/2005,FIXED,A,A2
Duke Energy Carolinas LLC,DUK,4,9/30/2042,4.0750094,4.0750094,CALLABLE,650000000,USD,US,9/18/2012,FIXED,A,Aa2
Anthem Inc,ANTM,4.65,1/15/2043,5.0340056,5.0340056,AT MATURITY,1000000000,USD,US,9/5/2012,FIXED,A /*-,Baa2 /*-
Boeing Co/The,BA,6.125,2/15/2033,3.873561,3.873561,AT MATURITY,400000000,USD,US,2/6/2003,FIXED,A,A2
ACE INA Holdings Inc,CB,4.15,3/13/2043,3.9659989,3.9659989,AT MATURITY,475000000,USD,US,3/6/2013,FIXED,A,A3
Cigna Corp,CI,5.875,3/15/2041,5.0624481,5.0547893,CALLABLE,300000000,USD,US,3/2/2011,FIXED,A /*-,Baa1 /*-
Nevada Power Co,BRKHEC,5.45,5/15/2041,4.4554877,4.4455619,CALLABLE,250000000,USD,US,5/9/2011,FIXED,A,A2
Colonial Pipeline Co,COLPLN,4.2,4/15/2043,5.1007064,5.1007064,CALLABLE,350000000,USD,US,4/3/2013,FIXED,A,A3
Northern States Power Co/MN,XEL,3.4,8/15/2042,3.9570152,3.9570152,CALLABLE,500000000,USD,US,8/6/2012,FIXED,A,Aa3
Boeing Co/The,BA,5.875,2/15/2040,3.9639822,3.9639822,AT MATURITY,450000000,USD,US,7/23/2009,FIXED,A,A2
MidAmerican Energy Co,BRKHEC,4.4,10/15/2044,4.0967575,4.094007,CALLABLE,400000000,USD,US,3/31/2014,FIXED,A,Aa2
Northern States Power Co/MN,XEL,4.125,5/15/2044,3.9692352,3.9677313,CALLABLE,300000000,USD,US,5/6/2014,FIXED,A,Aa3
Northern Pacific Railway Co,BNSF,3,1/1/2047,5.3130509856,5.3130509856,AT MATURITY,14800000,USD,US,1/1/1997,FIXED,A,A1
Travelers Cos Inc/The,TRV,4.6,8/1/2043,4.0750037,4.0750037,AT MATURITY,500000000,USD,US,7/25/2013,FIXED,A,A2
Boeing Co/The,BA,6.875,3/15/2039,4.1687299,4.1687299,AT MATURITY,500000000,USD,US,3/10/2009,FIXED,A,A2
Florida Power & Light Co,NEE,5.95,10/1/2033,3.7211475,3.7211475,AT MATURITY,300000000,USD,US,10/9/2003,FIXED,A,Aa2
Walt Disney Co/The,DIS,4.125,12/1/2041,4.0570211,4.0570211,AT MATURITY,600000000,USD,US,11/29/2011,FIXED,A,A2
Amgen Inc,AMGN,6.9,6/1/2038,5.0869053,5.0869053,AT MATURITY,500000000,USD,US,5/20/2008,FIXED,A,Baa1
Home Depot Inc/The,HD,4.2,4/1/2043,4.2276614,4.2276614,CALLABLE,1000000000,USD,US,4/2/2013,FIXED,A,A2
Kimberly-Clark Corp,KMB,3.7,6/1/2043,4.0381191,4.0381191,AT MATURITY,250000000,USD,US,5/20/2013,FIXED,A,A2
Anthem Inc,ANTM,4.625,5/15/2042,5.0679864,5.0679864,AT MATURITY,900000000,USD,US,5/2/2012,FIXED,A /*-,Baa2 /*-
Atlantic Richfield Co,BPLN,9.125,8/1/2031,5.30571,5.30571,AT MATURITY,350000000,USD,US,7/30/1991,FIXED,A /*-,A2 /*-
Duke Energy Indiana LLC,DUK,4.9,7/15/2043,4.2994417,4.2939212,CALLABLE,350000000,USD,US,7/8/2013,FIXED,A,Aa3
Amgen Inc,AMGN,5.65,6/15/2042,5.037339,5.031938,CALLABLE,1250000000,USD,US,6/27/2011,FIXED,A,Baa1
Anthem Inc,ANTM,5.1,1/15/2044,4.9672702,4.9672702,AT MATURITY,600000000,USD,US,7/30/2013,FIXED,A /*-,Baa2 /*-
Boeing Co/The,BA,8.75,9/15/2031,4.2098795,4.2098795,AT MATURITY,250000000,USD,US,9/10/1991,FIXED,A,A2
Caterpillar Inc,CAT,6.05,8/15/2036,4.5198795,4.5198795,AT MATURITY,750000000,USD,US,8/3/2006,FIXED,A,A2
Southern California Edison Co,EIX,6.05,3/15/2039,4.1638841,4.1638841,AT MATURITY,500000000,USD,US,3/17/2009,FIXED,A,Aa3
HSBC Finance Corp,HSBC,7.625,5/17/2032,5.7507898,5.7507898,AT MATURITY,750000000,USD,US,5/15/2002,FIXED,A,Baa1
South Carolina Electric & Gas Co,SCG,4.5,6/1/2064,4.6319003234,4.6319003234,CALLABLE,300000000,USD,US,5/20/2014,FIXED,A,A3
