Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Federal Home Loan Banks,FHLB,1.875,3/8/2019,1.2044238,1.2044238,AT MATURITY,986210000,USD,US,3/15/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.875,2/19/2019,1.1217869,1.1217869,AT MATURITY,3000000000,USD,US,1/8/2014,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.75,5/30/2019,1.1697066,1.1697066,AT MATURITY,4000000000,USD,US,4/11/2012,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,0.875,3/7/2018,0.9357341,0.9357341,AT MATURITY,5500000000,USD,US,1/16/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.375,12/13/2019,1.2393457592,1.2393457592,AT MATURITY,587575000,USD,US,12/26/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,0.875,12/20/2017,0.8223676,0.8223676,AT MATURITY,5500000000,USD,US,10/26/2012,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1,9/29/2017,0.8313273,0.8313273,AT MATURITY,5000001000,USD,US,8/9/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.375,10/26/2018,1.1968892,0.7206524,CALLABLE,100000000,USD,US,1/6/2016,FIXED,AA+,Aaa
General Electric Co,GE,1.625,4/2/2018,0.9974278,0.9974278,AT MATURITY,1500000000,USD,US,3/25/2013,FIXED,AA+,A1
Federal Home Loan Banks,FHLB,1.625,6/14/2019,1.1090323,1.1090323,AT MATURITY,1825645000,USD,US,5/3/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.25,9/8/2017,0.8554509,0.8554509,AT MATURITY,1873015000,USD,US,8/20/2010,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.6,7/29/2019,1.5556814,1.29280367,CALLABLE,100000000,USD,US,1/7/2016,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1,1/29/2018,0.9999896,0.99991667,CALLABLE,250000000,USD,US,1/21/2016,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,1.125,4/25/2018,0.8671953,0.8671953,AT MATURITY,3000000000,USD,US,2/25/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.125,7/20/2018,1.0035832,1.0035832,AT MATURITY,3000000000,USD,US,6/4/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,0.875,2/8/2018,0.8544353,0.8544353,AT MATURITY,5000000000,USD,US,1/3/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.5,1/29/2019,1.4434335,1.16234362,CALLABLE,100000000,USD,US,1/7/2016,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,4.5,4/1/2018,1.1230192,1.1230192,AT MATURITY,1000000000,USD,US,3/5/2008,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.2,9/28/2018,1.2221136,1.2221136,CALLABLE,250000000,USD,US,9/21/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1,11/15/2017,0.9998272,0.99786568,CALLABLE,500000000,USD,US,10/18/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.42,12/28/2018,1.5063531,1.5063531,CALLABLE,100000000,USD,US,12/21/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.75,9/12/2019,1.2420064,1.2420064,AT MATURITY,3000000000,USD,US,7/24/2014,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.625,11/27/2018,0.9913677,0.9913677,AT MATURITY,4000000000,USD,US,9/27/2013,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.25,5/25/2018,1.179951,-1.23386336,CALLABLE,1000000000,USD,US,5/20/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.25,12/13/2019,1.3263341,1.3263341,AT MATURITY,430200000,USD,US,11/9/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,0.875,11/27/2017,0.8251574,0.8251574,AT MATURITY,135000000,USD,US,1/15/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.125,12/14/2018,1.0432511,1.0432511,AT MATURITY,3000000000,USD,US,10/29/2015,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,1.75,10/29/2019,1.6561297168,1.05473466,CALLABLE,100000000,USD,US,1/4/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.1,3/14/2018,0.9312245,0.9312245,AT MATURITY,460000000,USD,US,12/7/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2,1/27/2020,1.7151144,0.8842569,CALLABLE,15000000,USD,US,1/8/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.51,1/27/2020,1.5294464,1.5294464,CALLABLE,50000000,USD,US,1/19/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.22,1/25/2019,1.2200033,1.2200033,CALLABLE,55000000,USD,US,1/22/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.35,9/28/2018,1.3078002,1.07899622,CALLABLE,100000000,USD,US,12/2/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,4.125,12/13/2019,1.2821832,1.2821832,AT MATURITY,412000000,USD,US,11/10/2009,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.2,7/27/2018,1.1999802,1.19980003,CALLABLE,250000000,USD,US,1/25/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.375,7/27/2018,1.2659508,0.82544667,CALLABLE,100000000,USD,US,1/4/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.25,1/22/2019,1.1295483,1.1295483,AT MATURITY,145000000,USD,US,1/13/2016,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.4,1/29/2019,1.3726012,1.06798653,CALLABLE,250000000,USD,US,1/22/2016,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1,12/15/2017,0.8092372,0.8092372,AT MATURITY,3500000000,USD,US,12/10/2015,FIXED,AA+,#N/A N/A
Federal National Mortgage Association,FNMA,1.625,4/26/2018,1.4875866,0.33681573,CALLABLE,250000000,USD,US,4/22/2015,FIXED,AA+,#N/A N/A
General Electric Co,GE,2.1,12/11/2019,1.9886344,1.9886344,AT MATURITY,400000000,USD,US,12/5/2012,FIXED,AA+,Aa3
Federal Farm Credit Banks,FFCB,1.28,9/18/2018,1.2800515,1.27800064,CALLABLE,75000000,USD,US,12/11/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1,12/19/2017,0.8301998,0.8301998,AT MATURITY,3000000000,USD,US,11/19/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.07,2/12/2018,1.1364941,1.1364941,CALLABLE,355000000,USD,US,2/3/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.875,9/18/2018,0.959355,0.959355,AT MATURITY,4000000000,USD,US,8/21/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2,1/29/2019,1.7508634,0.52560381,CALLABLE,100000000,USD,US,1/22/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.75,6/20/2019,1.1479013,1.1479013,AT MATURITY,2000000000,USD,US,5/7/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.375,8/15/2018,1.1349157,1.1349157,AT MATURITY,471000000,USD,US,8/11/2003,FIXED,AA+,Aaa
NCUA Guaranteed Notes,NCUAGT,3,6/12/2019,1.2335519,1.2335519,AT MATURITY,300000000,USD,US,6/8/2011,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,0.71,10/20/2017,0.7363338,0.7363338,CALLABLE,466000000,USD,US,10/13/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,4.5,9/13/2019,1.2357958,1.2357958,AT MATURITY,684250000,USD,US,8/10/2009,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5.375,5/15/2019,1.1916767,1.1916767,AT MATURITY,847000000,USD,US,4/30/2004,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.52,2/3/2020,1.52,1.52,CALLABLE,115000000,USD,US,1/27/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.125,10/19/2018,0.9789003,0.9789003,AT MATURITY,3000000000,USD,US,8/26/2015,FIXED,AA+,#N/A N/A
New York Life Global Funding,NYLIFE,1.95,2/11/2020,1.9229435,1.9229435,AT MATURITY,750000000,USD,US,2/4/2015,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,0.875,10/6/2017,0.8748683,0.87253992,CALLABLE,250000000,USD,US,9/25/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,0.625,10/26/2017,0.8111988,0.8111988,AT MATURITY,3000000000,USD,US,10/8/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,0.875,8/28/2017,0.8043818,0.8043818,AT MATURITY,4500000000,USD,US,7/18/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.75,6/8/2018,1.5890894,0.69134842,CALLABLE,250000000,USD,US,6/4/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1,2/26/2018,0.9827148,0.9827148,AT MATURITY,28000000,USD,US,1/19/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.75,11/26/2019,1.251393,1.251393,AT MATURITY,3500000000,USD,US,11/5/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.5,10/30/2019,1.7074007,1.7074007,CALLABLE,135000000,USD,US,10/2/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.29,6/14/2019,1.311197,1.311197,CALLABLE,250000000,USD,US,12/7/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.55,8/15/2019,1.8138496,1.8138496,CALLABLE,160000000,USD,US,7/24/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1,2/5/2018,1,1,CALLABLE,23000000,USD,US,1/15/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.53,1/27/2020,1.5299796,1.5299194,CALLABLE,42000000,USD,US,1/14/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.875,1/25/2019,1.4811805,0.7021836,CALLABLE,15000000,USD,US,1/6/2016,FIXED,AA+,Aaa
New York Life Global Funding,NYLIFE,1.45,12/15/2017,1.3048259,1.3048259,AT MATURITY,400000000,USD,US,12/10/2014,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.55,10/29/2019,1.6092247,1.6092247,CALLABLE,500000000,USD,US,10/16/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.45,1/15/2019,1.4499223,1.44900783,CALLABLE,65000000,USD,US,1/6/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.08,5/22/2018,1.1746294,1.1746294,CALLABLE,190000000,USD,US,5/15/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.65,1/29/2020,1.6032533,1.28141556,CALLABLE,15000000,USD,US,1/12/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.5,2/10/2020,1.5258659,1.5258659,CALLABLE,30000000,USD,US,1/21/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.6,1/29/2019,1.5354463,0.82041719,CALLABLE,250000000,USD,US,1/4/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,0.75,8/28/2017,0.8436125,0.8436125,AT MATURITY,3000000000,USD,US,7/23/2015,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.06,4/30/2018,1.1503483,1.1503483,CALLABLE,350000000,USD,US,4/16/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.375,2/22/2019,1.2897757,0.87281796,CALLABLE,250000000,USD,US,1/25/2016,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.65,11/15/2019,1.6661892,1.6661892,CALLABLE,500000000,USD,US,10/26/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.375,4/27/2018,1.2701023,0.39851974,CALLABLE,250000000,USD,US,4/22/2015,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,1.5,3/8/2019,1.193077,1.193077,AT MATURITY,786960000,USD,US,2/2/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.5,2/3/2020,1.5,1.5,CALLABLE,15000000,USD,US,1/19/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.25,6/8/2018,0.9668571,0.9668571,AT MATURITY,1669500000,USD,US,5/2/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.25,2/22/2019,1.25,1.25,CALLABLE,30000000,USD,US,1/25/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1,4/30/2018,0.9998593,0.99745096,CALLABLE,850000000,USD,US,4/5/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.57,1/9/2020,1.6357466,1.6357466,CALLABLE,500000000,USD,US,12/12/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.2,1/25/2019,1.2000032,1.2000032,CALLABLE,15000000,USD,US,1/22/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.375,8/22/2019,1.3823417,1.3823417,CALLABLE,15000000,USD,US,1/26/2016,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,1.75,10/15/2018,1.1069671,1.1069671,AT MATURITY,1000000000,USD,US,9/24/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.3,8/24/2018,1.2887614,0.83680941,CALLABLE,250000000,USD,US,8/12/2015,FIXED,AA+,#N/A N/A
Federal Home Loan Mortgage Corp,FHLMC,1.25,6/22/2018,0.9993327,0.9993327,CALLABLE,250000000,USD,US,6/1/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.15,1/28/2019,1.2303075,1.2303075,CALLABLE,65000000,USD,US,10/21/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.25,6/20/2018,1.3366639,1.3366639,CALLABLE,300000000,USD,US,5/22/2013,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.375,3/9/2018,0.9631554,0.9631554,AT MATURITY,2450560000,USD,US,2/9/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.5,10/23/2019,1.5569364,1.5569364,CALLABLE,500000000,USD,US,10/2/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.5,8/26/2019,1.5,1.5,CALLABLE,115000000,USD,US,1/27/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,0.82,12/12/2017,0.9366982,0.9366982,CALLABLE,250000000,USD,US,12/6/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.5,2/10/2020,1.4758131,1.4069471,CALLABLE,75000000,USD,US,1/15/2015,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.2,11/23/2018,1.2725595,1.2725595,CALLABLE,250000000,USD,US,10/26/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.25,4/27/2018,1.1729309739,0.89860208,CALLABLE,50000000,USD,US,1/5/2016,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.25,8/24/2018,1.2500115,1.24705556,CALLABLE,500000000,USD,US,11/2/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,0.875,12/27/2017,0.8299358,0.8299358,AT MATURITY,60000000,USD,US,1/20/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1,9/27/2017,0.8185844,0.8185844,AT MATURITY,3000000000,USD,US,8/20/2014,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.45,1/27/2020,1.4499817,1.4499276,CALLABLE,15000000,USD,US,1/22/2016,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,0.95,5/2/2018,1.3582233,1.3582233,CALLABLE,165000000,USD,US,10/23/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.5,1/15/2019,1.4825486,1.25191193,CALLABLE,50000000,USD,US,12/18/2015,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,6.25,12/15/2017,0.9302215,0.9302215,AT MATURITY,750000000,USD,US,12/17/1997,FIXED,AA+,NR
Federal National Mortgage Association,FNMA,1.625,8/28/2019,1.6248824,1.61378197,CALLABLE,250000000,USD,US,8/3/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.375,12/27/2019,1.5418407,1.5418407,CALLABLE,50000000,USD,US,12/10/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1,9/20/2017,0.8146054,0.8146054,CALLABLE,1500000000,USD,US,9/18/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.125,10/29/2018,1.16945,1.16945,CALLABLE,750000000,USD,US,10/5/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.67,10/11/2019,1.7048456,1.7048456,CALLABLE,230000000,USD,US,9/17/2012,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,5.125,11/17/2017,0.8151327,0.8151327,AT MATURITY,4000000000,USD,US,10/9/2007,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,5,11/17/2017,0.8098399,0.8098399,AT MATURITY,4000000000,USD,US,10/17/2007,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.625,8/24/2018,1.4370149,0.70177185,CALLABLE,15000000,USD,US,1/27/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.625,10/26/2018,1.3685594,0.6864793,CALLABLE,250000000,USD,US,10/19/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.47,1/25/2019,1.4785701,1.4785701,CALLABLE,100000000,USD,US,1/5/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.55,10/4/2019,1.54981,1.54216495,CALLABLE,250000000,USD,US,10/1/2012,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2,9/13/2019,1.2960326,1.2960326,AT MATURITY,1312830000,USD,US,8/8/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.4,2/4/2019,1.3723479,1.23699803,CALLABLE,100000000,USD,US,1/13/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,2.125,12/8/2017,1.0412874,1.0412874,AT MATURITY,637735000,USD,US,11/1/2010,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,0.73,10/13/2017,0.8964872,0.8964872,CALLABLE,453000000,USD,US,10/5/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.55,10/29/2019,1.6189135,1.6189135,CALLABLE,250000000,USD,US,10/11/2012,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.75,8/17/2018,1.5124008,0.6568397,CALLABLE,100000000,USD,US,8/11/2015,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,5.125,8/15/2019,1.3315966965,1.3315966965,AT MATURITY,514700000,USD,US,8/6/2004,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.6,1/30/2020,1.6064776,1.6064776,CALLABLE,250000000,USD,US,1/10/2013,FIXED,AA+,Aaa
Tennessee Valley Authority,TVA,5.5,7/18/2017,1.0917947,1.0917947,AT MATURITY,1000000000,USD,US,7/12/2007,FIXED,AA+,Aaa
New York Life Global Funding,NYLIFE,1.95,2/11/2020,2.1333859,2.1333859,AT MATURITY,750000000,USD,US,2/4/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.2,1/29/2019,1.2426835,1.2426835,CALLABLE,300000000,USD,US,10/22/2015,FIXED,AA+,#N/A N/A
Federal Home Loan Banks,FHLB,1.3,7/27/2018,1.2999767,1.29976532,CALLABLE,100000000,USD,US,7/1/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.5,12/4/2019,1.5240587,1.5240587,CALLABLE,150000000,USD,US,11/8/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.25,4/3/2018,1.0050504,1.0050504,AT MATURITY,45000000,USD,US,2/25/2014,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,0.75,9/8/2017,0.9165039,0.9165039,AT MATURITY,1805920000,USD,US,8/2/2012,FIXED,AA+,Aaa
MassMutual Global Funding II,MASSMU,2.35,4/9/2019,1.908788,1.908788,AT MATURITY,500000000,USD,US,4/2/2014,FIXED,AA+,Aa2
Federal Home Loan Banks,FHLB,1.25,4/19/2018,1.2501632,1.24943602,CALLABLE,50000000,USD,US,12/18/2015,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1,4/30/2018,1.0608774,1.0608774,CALLABLE,250000000,USD,US,4/10/2013,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.5,12/27/2019,1.5927289,1.5927289,CALLABLE,150000000,USD,US,12/13/2012,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,5.05,8/1/2018,1.1040169,1.1040169,AT MATURITY,183000000,USD,US,7/21/2008,FIXED,AA+,Aaa
New York Life Global Funding,NYLIFE,1.3,10/30/2017,1.3732531,1.3732531,AT MATURITY,300000000,USD,US,10/22/2012,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.05,5/17/2018,1.1496006,1.1496006,CALLABLE,500000000,USD,US,10/26/2015,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.45,12/22/2017,1.2750991,0.61131405,CALLABLE,100000000,USD,US,12/1/2015,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.95,9/17/2018,1.0170825,1.0170825,AT MATURITY,185000000,USD,US,9/10/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.32,2/1/2019,1.2385199,1.0783878,CALLABLE,5000000,USD,US,1/12/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.55,4/29/2019,1.5502103365,1.54979982,CALLABLE,25000000,USD,US,1/6/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.45,2/27/2019,1.2540337,0.8961295,CALLABLE,65000000,USD,US,2/6/2015,FIXED,AA+,Aaa
New York Life Global Funding,NYLIFE,2.15,6/18/2019,1.9953268,1.9953268,AT MATURITY,700000000,USD,US,6/11/2014,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,4.875,6/13/2018,0.9367017,0.9367017,AT MATURITY,4000000000,USD,US,6/12/2008,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,2,2/1/2019,1.7513276,0.54197321,CALLABLE,100000000,USD,US,1/12/2016,FIXED,AA+,Aaa
Federal Home Loan Banks,FHLB,1.2,1/29/2018,1.199985,1.19988001,CALLABLE,100000000,USD,US,1/5/2016,FIXED,AA+,Aaa
Federal National Mortgage Association,FNMA,1.15,2/28/2018,1.1454932,1.02027361,CALLABLE,500000000,USD,US,2/4/2013,FIXED,AA+,Aaa
Federal Farm Credit Banks,FFCB,1.375,12/21/2018,1.3748532,1.3745285,CALLABLE,180000000,USD,US,12/9/2015,FIXED,AA+,Aaa
Federal Home Loan Mortgage Corp,FHLMC,1.125,12/18/2017,1.0924787,0.65414285,CALLABLE,500000000,USD,US,11/24/2015,FIXED,AA+,Aaa
