Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
Enbridge Energy Partners LP,EEP,4.375,10/15/2020,5.5919163,5.5919163,CALLABLE,500000000,USD,US,10/1/2015,FIXED,BBB,Baa3
Nasdaq Inc,NDAQ,5.55,1/15/2020,2.8647319,2.8647319,AT MATURITY,600000000,USD,US,1/12/2010,FIXED,BBB,Baa3
Eastman Chemical Co,EMN,2.7,1/15/2020,3.0733904,3.0733904,CALLABLE,800000000,USD,US,11/10/2014,FIXED,BBB,Baa2
Exelon Generation Co LLC,EXC,2.95,1/15/2020,3.2680454,3.2680454,CALLABLE,750000000,USD,US,1/8/2015,FIXED,BBB,Baa2
Citigroup Inc,C,4.05,7/30/2022,3.6910715,3.6910715,AT MATURITY,894000000,USD,US,2/5/2013,FIXED,BBB,Baa3
Walgreen Co,WBA,3.1,9/15/2022,3.1840717,3.1840717,AT MATURITY,1200000000,USD,US,9/10/2012,FIXED,BBB,Baa2 /*-
Fidelity National Information Services Inc,FIS,3.625,10/15/2020,3.2182431,3.21190672,CALLABLE,1750000000,USD,US,10/13/2015,FIXED,BBB,Baa3
Time Warner Cable Inc,TWC,5,2/1/2020,3.204048169,3.204048169,AT MATURITY,1500000000,USD,US,12/8/2009,FIXED,BBB /*-,Baa2 /*-
Time Warner Cable Inc,TWC,5,2/1/2020,3.204048169,3.204048169,AT MATURITY,1500000000,USD,US,12/8/2009,FIXED,BBB /*-,Baa2 /*-
Dow Chemical Co/The,DOW,4.125,11/15/2021,3.2517626,3.21744521,CALLABLE,1250000000,USD,US,11/4/2011,FIXED,BBB /*,Baa2
Denali Borrower LLC / Denali Finance Corp,DELL,5.625,10/15/2020,4.3746853,3.9357273,CALLABLE,1500000000,USD,US,9/23/2013,FIXED,BBB /*-,Ba1 /*+
Tyson Foods Inc,TSN,4.5,6/15/2022,3.3530908,3.31316567,CALLABLE,1000000000,USD,US,6/6/2012,FIXED,BBB,Baa3
Glencore Funding LLC,GLENLN,2.875,4/16/2020,11.1744096,11.1744096,AT MATURITY,1000000000,USD,US,4/8/2015,FIXED,BBB,Baa3
Kroger Co/The,KR,2.95,11/1/2021,2.5983653,2.59382799,CALLABLE,500000000,USD,US,10/21/2014,FIXED,BBB,Baa2
Dow Chemical Co/The,DOW,3,11/15/2022,3.6519577,3.6519577,CALLABLE,1250000000,USD,US,11/6/2012,FIXED,BBB /*,Baa2
Time Warner Inc,TWX,4,1/15/2022,3.030957,3.030957,AT MATURITY,500000000,USD,US,10/12/2011,FIXED,BBB,Baa2
Symantec Corp,SYMC,4.2,9/15/2020,3.146898,3.146898,AT MATURITY,750000000,USD,US,9/13/2010,FIXED,BBB /*-,Baa2 /*-
Symantec Corp,SYMC,4.2,9/15/2020,3.146898,3.146898,AT MATURITY,750000000,USD,US,9/13/2010,FIXED,BBB /*-,Baa2 /*-
Block Financial LLC,HRB,5.5,11/1/2022,4.2960864,4.216046,CALLABLE,500000000,USD,US,10/22/2012,FIXED,BBB,Baa3
ONEOK Partners LP,OKS,3.375,10/1/2022,7.7357163,7.7357163,CALLABLE,900000000,USD,US,9/10/2012,FIXED,BBB,Baa2
Hewlett Packard Enterprise Co,HPE,3.6,10/15/2020,3.4579332,3.4560085,CALLABLE,3000000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Noble Energy Inc,NBL,4.15,12/15/2021,5.628146,5.628146,CALLABLE,1000000000,USD,US,12/5/2011,FIXED,BBB,Baa2 /*-
Block Financial LLC,HRB,4.125,10/1/2020,3.2414854,3.22735077,CALLABLE,650000000,USD,US,9/25/2015,FIXED,BBB,Baa3
Block Financial LLC,HRB,4.125,10/1/2020,3.2414854,3.22735077,CALLABLE,650000000,USD,US,9/25/2015,FIXED,BBB,Baa3
Mondelez International Inc,MDLZ,5.375,2/10/2020,2.2532005,2.2532005,AT MATURITY,3750000000,USD,US,2/4/2010,FIXED,BBB,Baa1
Time Warner Inc,TWX,4.875,3/15/2020,2.7609936,2.7609936,AT MATURITY,1400000000,USD,US,3/3/2010,FIXED,BBB,Baa2
Time Warner Inc,TWX,4.875,3/15/2020,2.7609936,2.7609936,AT MATURITY,1400000000,USD,US,3/3/2010,FIXED,BBB,Baa2
International Paper Co,IP,4.75,2/15/2022,3.645499,3.604963,CALLABLE,900000000,USD,US,11/8/2011,FIXED,BBB,Baa2
Dow Chemical Co/The,DOW,4.25,11/15/2020,3.0150331,2.95437904,CALLABLE,1750000000,USD,US,11/4/2010,FIXED,BBB /*,Baa2
Dow Chemical Co/The,DOW,4.25,11/15/2020,3.0150331,2.95437904,CALLABLE,1750000000,USD,US,11/4/2010,FIXED,BBB /*,Baa2
Exelon Generation Co LLC,EXC,4.25,6/15/2022,4.5806004,4.5806004,CALLABLE,523303000,USD,US,1/8/2013,FIXED,BBB,Baa2
Sunoco Logistics Partners Operations LP,SXL,4.4,4/1/2021,5.807092,5.807092,CALLABLE,600000000,USD,US,11/12/2015,FIXED,BBB,Baa3
Sunoco Logistics Partners Operations LP,SXL,4.4,4/1/2021,5.807092,5.807092,CALLABLE,600000000,USD,US,11/12/2015,FIXED,BBB,Baa3
Hewlett Packard Enterprise Co,HPE,4.4,10/15/2022,4.5450444,4.5450444,CALLABLE,1350000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Hanover Insurance Group Inc/The,THG,6.375,6/15/2021,3.7532679,3.7532679,AT MATURITY,300000000,USD,US,6/14/2011,FIXED,BBB,Baa3
Southern Copper Corp,SCCO,3.5,11/8/2022,5.5892087,5.5892087,AT MATURITY,300000000,USD,US,11/5/2012,FIXED,BBB,Baa2 /*-
Capital One Bank USA NA,COF,3.375,2/15/2023,3.6970858,3.6970858,AT MATURITY,1447040000,USD,US,1/23/2013,FIXED,BBB,Baa1
Time Warner Cable Inc,TWC,4,9/1/2021,3.6662015,3.65296863,CALLABLE,1000000000,USD,US,9/7/2011,FIXED,BBB /*-,Baa2 /*-
Masco Corp,MAS,7.125,3/15/2020,3.3599095,3.3599095,AT MATURITY,500000000,USD,US,3/5/2010,FIXED,BBB,Ba2
Autodesk Inc,ADSK,3.125,6/15/2020,2.9672439,2.96472879,CALLABLE,450000000,USD,US,6/2/2015,FIXED,BBB,Baa2
Capital One Financial Corp,COF,4.75,7/15/2021,3.0488489,3.0488489,AT MATURITY,1250000000,USD,US,7/14/2011,FIXED,BBB,Baa1
Capital One Financial Corp,COF,4.75,7/15/2021,3.0488489,3.0488489,AT MATURITY,1250000000,USD,US,7/14/2011,FIXED,BBB,Baa1
Baxalta Inc,BXLT,2.875,6/23/2020,3.3293363,3.3293363,CALLABLE,1000000000,USD,US,6/18/2015,FIXED,BBB /*-,Baa2 /*-
Kennametal Inc,KMT,3.875,2/15/2022,3.5756547,3.56481533,CALLABLE,300000000,USD,US,2/9/2012,FIXED,BBB,Baa3
Southern Copper Corp,SCCO,5.375,4/16/2020,4.8525503,4.8525503,AT MATURITY,400000000,USD,US,4/13/2010,FIXED,BBB,Baa2 /*-
Plains All American Pipeline LP / PAA Finance Corp,PAA,5,2/1/2021,6.201591,6.201591,CALLABLE,600000000,USD,US,1/5/2011,FIXED,BBB,Baa2
Plains All American Pipeline LP / PAA Finance Corp,PAA,5,2/1/2021,6.201591,6.201591,CALLABLE,600000000,USD,US,1/5/2011,FIXED,BBB,Baa2
Marathon Petroleum Corp,MPC,5.125,3/1/2021,4.3076565,4.3076565,AT MATURITY,997853000,USD,US,10/7/2011,FIXED,BBB,Baa2
Plains All American Pipeline LP / PAA Finance Corp,PAA,5.75,1/15/2020,6.0925557,6.0925557,AT MATURITY,500000000,USD,US,9/1/2009,FIXED,BBB,Baa2
Kroger Co/The,KR,3.3,1/15/2021,2.4712698,2.45847061,CALLABLE,700000000,USD,US,12/16/2013,FIXED,BBB,Baa2
Laboratory Corp of America Holdings,LH,3.2,2/1/2022,3.2805221,3.2805221,AT MATURITY,500000000,USD,US,1/21/2015,FIXED,BBB,Baa2
Family Dollar Stores Inc,FDO,5,2/1/2021,3.801993,3.801993,AT MATURITY,300000000,USD,US,1/25/2011,FIXED,BBB,Ba1
FedEx Corp,FDX,2.625,8/1/2022,2.8546126,2.8546126,AT MATURITY,500000000,USD,US,7/24/2012,FIXED,BBB,Baa1
FedEx Corp,FDX,2.3,2/1/2020,2.1475757,2.1475757,AT MATURITY,400000000,USD,US,1/6/2015,FIXED,BBB,Baa1
ONEOK Partners LP,OKS,3.8,3/15/2020,5.1280413,5.1280413,CALLABLE,300000000,USD,US,3/17/2015,FIXED,BBB,Baa2
ONEOK Partners LP,OKS,3.8,3/15/2020,5.1280413,5.1280413,CALLABLE,300000000,USD,US,3/17/2015,FIXED,BBB,Baa2
Kellogg Co,K,4,12/15/2020,2.5998362,2.5998362,AT MATURITY,1000000000,USD,US,12/8/2010,FIXED,BBB,Baa2
Kellogg Co,K,4,12/15/2020,2.5998362,2.5998362,AT MATURITY,1000000000,USD,US,12/8/2010,FIXED,BBB,Baa2
JM Smucker Co/The,SJM,2.5,3/15/2020,2.2718488,2.2718488,AT MATURITY,497645000,USD,US,8/24/2015,FIXED,BBB,Baa2
Hewlett Packard Enterprise Co,HPE,3.6,10/15/2020,3.4169823,3.41437346,CALLABLE,3000000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Glencore Funding LLC,GLENLN,2.875,4/16/2020,11.4564002,11.4564002,AT MATURITY,1000000000,USD,US,4/8/2015,FIXED,BBB,Baa3
Bunge Ltd Finance Corp,BG,3.5,11/24/2020,3.1724639,3.16753099,CALLABLE,500000000,USD,US,11/19/2015,FIXED,BBB,Baa2
Zimmer Biomet Holdings Inc,ZBH,2.7,4/1/2020,2.7789385,2.7789385,CALLABLE,1500000000,USD,US,3/10/2015,FIXED,BBB,Baa3
Time Warner Inc,TWX,4.75,3/29/2021,3.1521373,3.1521373,AT MATURITY,1000000000,USD,US,3/29/2011,FIXED,BBB,Baa2
Southwest Airlines Co,LUV,2.65,11/5/2020,2.4161651,2.41247317,CALLABLE,500000000,USD,US,11/2/2015,FIXED,BBB,Baa1
Scripps Networks Interactive Inc,SNI,2.8,6/15/2020,3.4094017,3.4094017,CALLABLE,600000000,USD,US,5/18/2015,FIXED,BBB,Baa3
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,5.2,3/15/2020,2.8740187,2.8740187,AT MATURITY,1292775000,USD,US,5/3/2010,FIXED,BBB,Baa2
Ares Capital Corp,ARCC,3.875,1/15/2020,3.4663282,3.45873017,CALLABLE,600000000,USD,US,11/18/2014,FIXED,BBB,#N/A N/A
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,5,3/1/2021,3.122165,3.122165,AT MATURITY,1500000000,USD,US,3/7/2011,FIXED,BBB,Baa2
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,5,3/1/2021,3.122165,3.122165,AT MATURITY,1500000000,USD,US,3/7/2011,FIXED,BBB,Baa2
Valero Energy Corp,VLO,6.125,2/1/2020,3.8123773,3.8123773,AT MATURITY,850000000,USD,US,2/3/2010,FIXED,BBB,Baa2
Discover Bank/Greenwood DE,DFS,3.1,6/4/2020,3.0388339,3.03807369,CALLABLE,1250000000,USD,US,6/1/2015,FIXED,BBB,Baa3
AutoZone Inc,AZO,4,11/15/2020,2.6732044,2.60746694,CALLABLE,500000000,USD,US,11/8/2010,FIXED,BBB,Baa1
Eastman Chemical Co,EMN,3.6,8/15/2022,3.9893234,3.9893234,CALLABLE,900000000,USD,US,5/29/2012,FIXED,BBB,Baa2
BioMed Realty LP,BMR,6.125,4/15/2020,118.5398253196,118.5398253196,CALLABLE,250000000,USD,US,12/9/2010,FIXED,BBB,Ba1
Coca-Cola Enterprises Inc,CCE,3.5,9/15/2020,2.741339,2.741339,AT MATURITY,525000000,USD,US,9/7/2010,FIXED,BBB,A3 /*-
Coca-Cola Enterprises Inc,CCE,3.5,9/15/2020,2.741339,2.741339,AT MATURITY,525000000,USD,US,9/7/2010,FIXED,BBB,A3 /*-
FMC Technologies Inc,FTI,3.45,10/1/2022,5.3176608,5.3176608,CALLABLE,500000000,USD,US,9/18/2012,FIXED,BBB,Baa2 /*-
GATX Corp,GMT,2.6,3/30/2020,3.0805113,3.0805113,CALLABLE,350000000,USD,US,10/28/2014,FIXED,BBB,Baa2
WestRock RKT Co,WRK,4.9,3/1/2022,3.433873,3.433873,AT MATURITY,399000000,USD,US,2/21/2013,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,3.15,1/15/2023,3.3982529,3.3982529,CALLABLE,800000000,USD,US,8/15/2012,FIXED,BBB,Baa3
CNA Financial Corp,CNAFNL,5.875,8/15/2020,2.6823124,2.6823124,AT MATURITY,500000000,USD,US,8/5/2010,FIXED,BBB,Baa2
Valspar Corp/The,VAL,4.2,1/15/2022,3.8103997,3.79610382,CALLABLE,400000000,USD,US,1/10/2012,FIXED,BBB,Baa2
Marriott International Inc/MD,MAR,2.875,3/1/2021,2.8088058,2.80804054,CALLABLE,450000000,USD,US,9/9/2015,FIXED,BBB,Baa2
Time Warner Inc,TWX,4.7,1/15/2021,2.9481661,2.9481661,AT MATURITY,1000000000,USD,US,7/7/2010,FIXED,BBB,Baa2
Hewlett Packard Enterprise Co,HPE,4.4,10/15/2022,4.6541898,4.6541898,CALLABLE,1350000000,USD,US,9/30/2015,FIXED,BBB,Baa2
Roper Technologies Inc,ROP,3,12/15/2020,2.7841152,2.78090183,CALLABLE,600000000,USD,US,11/30/2015,FIXED,BBB,Baa2
Fidelity National Information Services Inc,FIS,4.5,10/15/2022,3.9631533,3.95204128,CALLABLE,500000000,USD,US,10/13/2015,FIXED,BBB,Baa3
KLA-Tencor Corp,KLAC,4.125,11/1/2021,3.8028203,3.79497049,CALLABLE,500000000,USD,US,10/30/2014,FIXED,BBB,Baa2 /*+
RPM International Inc,RPM,2.25,12/15/2020,0.5367599131,0.5367599131,CONVERTIBLE,205000000,USD,US,12/4/2013,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,3.3,2/15/2022,3.0311337,3.0311337,AT MATURITY,800000000,USD,US,11/6/2014,FIXED,BBB,Baa3
Time Warner Cable Inc,TWC,4.125,2/15/2021,3.2584288,3.21841918,CALLABLE,700000000,USD,US,11/9/2010,FIXED,BBB /*-,Baa2 /*-
Fiserv Inc,FISV,3.5,10/1/2022,3.4307295,3.4288498,CALLABLE,700000000,USD,US,9/18/2012,FIXED,BBB,Baa2
Lam Research Corp,LRCX,2.75,3/15/2020,2.8138243,2.8138243,CALLABLE,500000000,USD,US,3/5/2015,FIXED,BBB,Baa1
Mosaic Co/The,MOS,3.75,11/15/2021,3.8041544,3.8041544,CALLABLE,450000000,USD,US,10/17/2011,FIXED,BBB,Baa1
CBS Corp,CBS,3.375,3/1/2022,3.4995139,3.4995139,CALLABLE,700000000,USD,US,2/24/2012,FIXED,BBB,Baa2
Voya Financial Inc,VOYA,5.5,7/15/2022,3.3724104,3.3724104,AT MATURITY,847000000,USD,US,7/11/2013,FIXED,BBB,Baa2
Marriott International Inc/MD,MAR,3.375,10/15/2020,2.7798597,2.74959856,CALLABLE,350000000,USD,US,9/24/2013,FIXED,BBB,Baa2
Masco Corp,MAS,5.95,3/15/2022,4.1282448,4.1282448,AT MATURITY,400000000,USD,US,3/5/2012,FIXED,BBB,Ba2
Hillshire Brands Co/The,HSH,4.1,9/15/2020,3.6473564,3.6473564,AT MATURITY,400000000,USD,US,8/30/2010,FIXED,BBB,WR
DIRECTV Holdings LLC / DIRECTV Financing Co Inc,DTV,4.6,2/15/2021,3.2681765,3.20710623,CALLABLE,1000000000,USD,US,8/10/2010,FIXED,BBB,Baa2
Time Warner Inc,TWX,3.4,6/15/2022,3.3222364,3.3222364,AT MATURITY,500000000,USD,US,6/8/2012,FIXED,BBB,Baa2
Plains All American Pipeline LP / PAA Finance Corp,PAA,3.65,6/1/2022,5.8579045,5.8579045,CALLABLE,750000000,USD,US,3/13/2012,FIXED,BBB,Baa2
Ameren Corp,AEE,2.7,11/15/2020,2.5363034,2.53381995,CALLABLE,350000000,USD,US,11/17/2015,FIXED,BBB,Baa1
Fidelity National Information Services Inc,FIS,5,3/15/2022,4.3555341,4.0400875,CALLABLE,700000000,USD,US,7/20/2012,FIXED,BBB,Baa3
GATX Corp,GMT,4.85,6/1/2021,3.5470725,3.5470725,AT MATURITY,300000000,USD,US,5/24/2011,FIXED,BBB,Baa2
GATX Corp,GMT,4.85,6/1/2021,3.5470725,3.5470725,AT MATURITY,300000000,USD,US,5/24/2011,FIXED,BBB,Baa2
Phillips 66 Partners LP,PSXP,2.646,2/15/2020,4.0575951,4.0575951,CALLABLE,300000000,USD,US,2/18/2015,FIXED,BBB,Baa3
Baxalta Inc,BXLT,3.6,6/23/2022,3.5077437,3.50604638,CALLABLE,500000000,USD,US,6/18/2015,FIXED,BBB /*-,Baa2 /*-
JM Smucker Co/The,SJM,3,3/15/2022,2.6105332,2.6105332,AT MATURITY,400000000,USD,US,8/24/2015,FIXED,BBB,Baa2
Hyatt Hotels Corp,H,5.375,8/15/2021,3.1713403,3.08239413,CALLABLE,250000000,USD,US,8/4/2011,FIXED,BBB,Baa2
Thermo Fisher Scientific Inc,TMO,4.5,3/1/2021,2.976292,2.976292,AT MATURITY,1000000000,USD,US,2/14/2011,FIXED,BBB,Baa3
Thermo Fisher Scientific Inc,TMO,4.5,3/1/2021,2.976292,2.976292,AT MATURITY,1000000000,USD,US,2/14/2011,FIXED,BBB,Baa3
Fiserv Inc,FISV,2.7,6/1/2020,2.8851567,2.8851567,CALLABLE,850000000,USD,US,5/19/2015,FIXED,BBB,Baa2
Bemis Co Inc,BMS,4.5,10/15/2021,3.2679647,3.2190363,CALLABLE,400000000,USD,US,9/27/2011,FIXED,BBB,Baa2
Juniper Networks Inc,JNPR,3.3,6/15/2020,2.683907,2.67309474,CALLABLE,300000000,USD,US,2/25/2015,FIXED,BBB,Baa2
Autodesk Inc,ADSK,3.6,12/15/2022,4.0297089,4.0297089,CALLABLE,350000000,USD,US,12/10/2012,FIXED,BBB,Baa2
Kroger Co/The,KR,3.4,4/15/2022,2.8114712,2.78968284,CALLABLE,500000000,USD,US,4/10/2012,FIXED,BBB,Baa2
FirstMerit Corp,FMER,4.35,2/4/2023,3.6801018,3.6801018,AT MATURITY,250000000,USD,US,1/28/2013,FIXED,BBB /*-,A3 /*-
Ohio Power Co,AEP,5.375,10/1/2021,2.8290158,2.8290158,AT MATURITY,500000000,USD,US,9/21/2009,FIXED,BBB,Baa1
Flowers Foods Inc,FLO,4.375,4/1/2022,3.4750063,3.44247001,CALLABLE,400000000,USD,US,3/29/2012,FIXED,BBB,Baa2
Northrop Grumman Corp,NOC,3.5,3/15/2021,2.5778011,2.5778011,AT MATURITY,700000000,USD,US,11/1/2010,FIXED,BBB,Baa2
Northrop Grumman Corp,NOC,3.5,3/15/2021,2.5778011,2.5778011,AT MATURITY,700000000,USD,US,11/1/2010,FIXED,BBB,Baa2
Textron Inc,TXT,3.65,3/1/2021,3.1725545,3.1725545,AT MATURITY,250000000,USD,US,1/23/2014,FIXED,BBB,Baa3
CBS Corp,CBS,5.75,4/15/2020,2.8566824,2.8566824,AT MATURITY,500000000,USD,US,3/30/2010,FIXED,BBB,Baa2
FS Investment Corp,FSIC,4.25,1/15/2020,4.3131221,4.3131221,CALLABLE,325000000,USD,US,11/25/2014,FIXED,BBB,#N/A N/A
CBS Corp,CBS,5.75,4/15/2020,2.8566824,2.8566824,AT MATURITY,500000000,USD,US,3/30/2010,FIXED,BBB,Baa2
Scripps Networks Interactive Inc,SNI,3.5,6/15/2022,3.9961157,3.9961157,CALLABLE,400000000,USD,US,5/18/2015,FIXED,BBB,Baa3
AutoZone Inc,AZO,3.7,4/15/2022,2.7987614,2.76550801,CALLABLE,500000000,USD,US,4/17/2012,FIXED,BBB,Baa1
Kellogg Co,K,3.125,5/17/2022,2.6514254,2.6514254,AT MATURITY,700000000,USD,US,5/14/2012,FIXED,BBB,Baa2
Discover Bank/Greenwood DE,DFS,3.2,8/9/2021,3.1291364,3.12843517,CALLABLE,750000000,USD,US,8/4/2014,FIXED,BBB,Baa3
Discover Bank/Greenwood DE,DFS,3.2,8/9/2021,3.1291364,3.12843517,CALLABLE,750000000,USD,US,8/4/2014,FIXED,BBB,Baa3
AutoZone Inc,AZO,2.5,4/15/2021,2.668572,2.668572,CALLABLE,250000000,USD,US,4/20/2015,FIXED,BBB,Baa1
AutoZone Inc,AZO,2.5,4/15/2021,2.668572,2.668572,CALLABLE,250000000,USD,US,4/20/2015,FIXED,BBB,Baa1
Flowserve Corp,FLS,3.5,9/15/2022,3.583574,3.583574,CALLABLE,500000000,USD,US,9/6/2012,FIXED,BBB,Baa2
International Paper Co,IP,7.5,8/15/2021,4.0253328,4.0253328,AT MATURITY,1000000000,USD,US,8/3/2009,FIXED,BBB,Baa2
Zimmer Biomet Holdings Inc,ZBH,3.15,4/1/2022,3.3140686,3.3140686,CALLABLE,750000000,USD,US,3/10/2015,FIXED,BBB,Baa3
FS Investment Corp,FSIC,4.75,5/15/2022,4.9169759,4.9169759,CALLABLE,275000000,USD,US,4/27/2015,FIXED,BBB,#N/A N/A
Enbridge Energy Partners LP,EEP,4.2,9/15/2021,4.8926482,4.8926482,CALLABLE,600000000,USD,US,9/6/2011,FIXED,BBB,Baa3
United Airlines 2014-2 Class B Pass Through Trust,UAL,4.625,9/3/2022,4.5356406744,4.4960993355,SINK/EXT,238418000,USD,US,7/28/2014,FIXED,BBB,#N/A N/A
Plains All American Pipeline LP / PAA Finance Corp,PAA,2.85,1/31/2023,6.5396736,6.5396736,CALLABLE,400000000,USD,US,12/3/2012,FIXED,BBB,Baa2
Symantec Corp,SYMC,3.95,6/15/2022,3.758384,3.75215369,CALLABLE,400000000,USD,US,6/11/2012,FIXED,BBB /*-,Baa2 /*-
Digital Realty Trust LP,DLR,3.95,7/1/2022,3.7605905,3.75672374,CALLABLE,500000000,USD,US,6/18/2015,FIXED,BBB,Baa2
Western Union Co/The,WU,5.253,4/1/2020,3.0245777,3.0245777,AT MATURITY,324846000,USD,US,9/7/2010,FIXED,BBB,Baa2
Western Union Co/The,WU,5.253,4/1/2020,3.0245777,3.0245777,AT MATURITY,324846000,USD,US,9/7/2010,FIXED,BBB,Baa2
JM Smucker Co/The,SJM,3.5,10/15/2021,2.9018916,2.9018916,AT MATURITY,750000000,USD,US,10/13/2011,FIXED,BBB,Baa2
BioMed Realty LP,BMR,4.25,7/15/2022,240.5878484822,240.5878484822,CALLABLE,250000000,USD,US,6/21/2012,FIXED,BBB,Ba1
Unum Group,UNM,5.625,9/15/2020,2.7421682,2.7421682,AT MATURITY,400000000,USD,US,9/8/2010,FIXED,BBB,Baa2
Sunoco Logistics Partners Operations LP,SXL,5.5,2/15/2020,4.7473131,4.7473131,AT MATURITY,250000000,USD,US,2/9/2010,FIXED,BBB,Baa3
Kroger Co/The,KR,6.15,1/15/2020,2.258609,2.258609,AT MATURITY,750000000,USD,US,1/9/2008,FIXED,BBB,Baa2
Mohawk Industries Inc,MHK,3.85,2/1/2023,3.9084692,3.9084692,CALLABLE,600000000,USD,US,1/28/2013,FIXED,BBB,Baa2
RPM International Inc,RPM,3.45,11/15/2022,3.9325795,3.9325795,CALLABLE,300000000,USD,US,10/18/2012,FIXED,BBB,Baa3
Pentair Inc,PNR,5,5/15/2021,4.0336095,3.99268232,CALLABLE,500000000,USD,US,5/2/2011,FIXED,BBB,Baa3
