Name,Ticker,Coupon,Maturity,Ask Yield to Maturity,Ask Yield To Convention,Maturity Type,Issued Amount,Currency,Country,Announce,Coupon Type,S&P,Moody's
American Honda Finance Corp,HNDA,2.125,10/10/2018,1.7061396,1.7061396,AT MATURITY,1000000000,USD,US,10/3/2013,FIXED,A+,A1
American Honda Finance Corp,HNDA,2.125,10/10/2018,1.7061396,1.7061396,AT MATURITY,1000000000,USD,US,10/3/2013,FIXED,A+,A1
GlaxoSmithKline Capital Inc,GSK,6.375,5/15/2038,4.3588795,4.3588795,AT MATURITY,2750000000,USD,US,5/6/2008,FIXED,A+,A2
GlaxoSmithKline Capital Inc,GSK,6.375,5/15/2038,4.3588795,4.3588795,AT MATURITY,2750000000,USD,US,5/6/2008,FIXED,A+,A2
TJX Cos Inc/The,TJX,2.75,6/15/2021,2.3232372,2.31085355,CALLABLE,750000000,USD,US,6/2/2014,FIXED,A+,A2
Altera Corp,INTC,1.75,5/15/2017,1.2119389,1.2119389,AT MATURITY,500000000,USD,US,5/1/2012,FIXED,A+,A1
UnitedHealth Group Inc,UNH,2.7,7/15/2020,2.1849053,2.1849053,AT MATURITY,1500000000,USD,US,7/20/2015,FIXED,A+,A3
UnitedHealth Group Inc,UNH,2.7,7/15/2020,2.1849053,2.1849053,AT MATURITY,1500000000,USD,US,7/20/2015,FIXED,A+,A3
UnitedHealth Group Inc,UNH,1.45,7/17/2017,1.1457027,1.1457027,AT MATURITY,750000000,USD,US,7/20/2015,FIXED,A+,A3
GlaxoSmithKline Capital Inc,GSK,2.8,3/18/2023,2.5811277,2.5811277,AT MATURITY,1250000000,USD,US,3/13/2013,FIXED,A+,A2
Abbott Laboratories,ABT,2,3/15/2020,1.8547374,1.8547374,AT MATURITY,750000000,USD,US,3/5/2015,FIXED,A+,A2
Abbott Laboratories,ABT,2,3/15/2020,1.8547374,1.8547374,AT MATURITY,750000000,USD,US,3/5/2015,FIXED,A+,A2
Unilever Capital Corp,UNANA,3.1,7/30/2025,2.6749615,2.6749615,AT MATURITY,500000000,USD,US,7/28/2015,FIXED,A+,A1
Unilever Capital Corp,UNANA,3.1,7/30/2025,2.6749615,2.6749615,AT MATURITY,500000000,USD,US,7/28/2015,FIXED,A+,A1
Intel Corp,INTC,3.1,7/29/2022,2.5128064,2.5128064,AT MATURITY,1000000000,USD,US,7/22/2015,FIXED,A+,A1
UnitedHealth Group Inc,UNH,1.9,7/16/2018,1.620651,1.620651,AT MATURITY,1500000000,USD,US,7/20/2015,FIXED,A+,A3
Georgia-Pacific LLC,GP,3.6,3/1/2025,3.7290533,3.7290533,CALLABLE,850000000,USD,US,11/3/2014,FIXED,A+,Baa1
Bristol-Myers Squibb Co,BMY,1.75,3/1/2019,1.4097527,1.4097527,AT MATURITY,500000000,USD,US,10/24/2013,FIXED,A+,A2
Bristol-Myers Squibb Co,BMY,1.75,3/1/2019,1.4097527,1.4097527,AT MATURITY,500000000,USD,US,10/24/2013,FIXED,A+,A2
Intel Corp,INTC,1.95,10/1/2016,0.8608691,0.8608691,AT MATURITY,1500000000,USD,US,9/14/2011,FIXED,A+,A1
General Dynamics Corp,GD,3.6,11/15/2042,3.8460319,3.8460319,CALLABLE,500000000,USD,US,11/1/2012,FIXED,A+,A2
General Dynamics Corp,GD,3.6,11/15/2042,3.8460319,3.8460319,CALLABLE,500000000,USD,US,11/1/2012,FIXED,A+,A2
Costco Wholesale Corp,COST,5.5,3/15/2017,1.0166928,1.0166928,AT MATURITY,1100000000,USD,US,2/13/2007,FIXED,A+,A1
Southern California Gas Co,SRE,1.55,6/15/2018,1.6124963,1.6124963,AT MATURITY,250000000,USD,US,6/15/2015,FIXED,A+,Aa2
UnitedHealth Group Inc,UNH,1.4,10/15/2017,1.4277719,1.4277719,AT MATURITY,625000000,USD,US,10/17/2012,FIXED,A+,A3
Stryker Corp,SYK,2,9/30/2016,1.2232108,1.2232108,AT MATURITY,750000000,USD,US,9/13/2011,FIXED,A+,A3
Intel Corp,INTC,4.8,10/1/2041,4.5814749,4.5814749,AT MATURITY,1500000000,USD,US,9/14/2011,FIXED,A+,A1
Cummins Inc,CMI,4.875,10/1/2043,4.5240901,4.5209372,CALLABLE,500000000,USD,US,9/19/2013,FIXED,A+,A2
Illinois Tool Works Inc,ITW,3.5,3/1/2024,2.8461318,2.82836036,CALLABLE,700000000,USD,US,2/18/2014,FIXED,A+,A2
Illinois Tool Works Inc,ITW,3.5,3/1/2024,2.8461318,2.82836036,CALLABLE,700000000,USD,US,2/18/2014,FIXED,A+,A2
Bristol-Myers Squibb Co,BMY,3.25,11/1/2023,2.4934444,2.4934444,AT MATURITY,500000000,USD,US,10/24/2013,FIXED,A+,A2
Georgia-Pacific LLC,GP,5.4,11/1/2020,2.9368196,2.9368196,AT MATURITY,1250000000,USD,US,10/27/2010,FIXED,A+,Baa1
Unilever Capital Corp,UNANA,2.1,7/30/2020,1.8298549,1.8298549,AT MATURITY,500000000,USD,US,7/28/2015,FIXED,A+,A1
Unilever Capital Corp,UNANA,2.1,7/30/2020,1.8298549,1.8298549,AT MATURITY,500000000,USD,US,7/28/2015,FIXED,A+,A1
QUALCOMM Inc,QCOM,1.4,5/18/2018,1.5148374602,1.5148374602,AT MATURITY,1250000000,USD,US,5/13/2015,FIXED,A+,A1
Unilever Capital Corp,UNANA,2.2,3/6/2019,1.6936243,1.6936243,AT MATURITY,750000000,USD,US,9/3/2013,FIXED,A+,A1
Unilever Capital Corp,UNANA,2.2,3/6/2019,1.6936243,1.6936243,AT MATURITY,750000000,USD,US,9/3/2013,FIXED,A+,A1
GlaxoSmithKline Capital Inc,GSK,4.2,3/18/2043,4.1670104,4.1670104,AT MATURITY,500000000,USD,US,3/13/2013,FIXED,A+,A2
General Dynamics Corp,GD,2.25,11/15/2022,2.6708183,2.6708183,CALLABLE,1000000000,USD,US,11/1/2012,FIXED,A+,A2
Bristol-Myers Squibb Co,BMY,4.5,3/1/2044,3.9045288,3.8989266,CALLABLE,500000000,USD,US,10/24/2013,FIXED,A+,A2
Bristol-Myers Squibb Co,BMY,4.5,3/1/2044,3.9045288,3.8989266,CALLABLE,500000000,USD,US,10/24/2013,FIXED,A+,A2
Blackstone Holdings Finance Co LLC,BX,5.875,3/15/2021,2.6896082,2.6896082,AT MATURITY,400000000,USD,US,9/15/2010,FIXED,A+,#N/A N/A
Bristol-Myers Squibb Co,BMY,3.25,8/1/2042,3.9570172,3.9570172,AT MATURITY,500000000,USD,US,7/26/2012,FIXED,A+,A2
Texas Instruments Inc,TXN,2.375,5/16/2016,1.1123129537,1.1123129537,AT MATURITY,1000000000,USD,US,5/16/2011,FIXED,A+,A1
Costco Wholesale Corp,COST,1.125,12/15/2017,0.968024,0.968024,AT MATURITY,1100000000,USD,US,11/28/2012,FIXED,A+,A1
Loews Corp,L,2.625,5/15/2023,2.8496564,2.8496564,CALLABLE,500000000,USD,US,5/2/2013,FIXED,A+,A2
United Parcel Service Inc,UPS,5.5,1/15/2018,0.6411915,0.6411915,AT MATURITY,750000000,USD,US,1/10/2008,FIXED,A+,Aa3
GlaxoSmithKline Capital Inc,GSK,5.375,4/15/2034,4.0392418,4.0392418,AT MATURITY,500000000,USD,US,3/30/2004,FIXED,A+,A2
UnitedHealth Group Inc,UNH,2.875,3/15/2023,2.8182093,2.8182093,AT MATURITY,750000000,USD,US,2/25/2013,FIXED,A+,A3
Intel Corp,INTC,4,12/15/2032,3.8918812,3.8918812,AT MATURITY,750000000,USD,US,12/4/2012,FIXED,A+,A1
Stryker Corp,SYK,3.375,5/15/2024,3.252039,3.24908835,CALLABLE,600000000,USD,US,4/28/2014,FIXED,A+,A3
MUFG Union Bank NA,UNBC,1.5,9/26/2016,0.9844553,0.90884034,CALLABLE,500000000,USD,US,9/19/2013,FIXED,A+,A2
Southern California Gas Co,SRE,3.2,6/15/2025,2.9813109,2.97643857,CALLABLE,350000000,USD,US,6/15/2015,FIXED,A+,Aa2
United Airlines 2014-2 Class A Pass Through Trust,UAL,3.75,9/3/2026,3.7497278971,3.7496185518,SINK/EXT,823071000,USD,US,7/28/2014,FIXED,A+,#N/A N/A
Cummins Inc,CMI,3.65,10/1/2023,2.8757796,2.85347112,CALLABLE,500000000,USD,US,9/19/2013,FIXED,A+,A2
Blackstone Holdings Finance Co LLC,BX,4.45,7/15/2045,4.7510425,4.7510425,AT MATURITY,350000000,USD,US,4/22/2015,FIXED,A+,#N/A N/A
Costco Wholesale Corp,COST,1.75,2/15/2020,1.6526182,1.6526182,AT MATURITY,500000000,USD,US,2/5/2015,FIXED,A+,A1
United Parcel Service Inc,UPS,5.125,4/1/2019,1.5792301,1.5792301,AT MATURITY,1000000000,USD,US,3/19/2009,FIXED,A+,Aa3
United Parcel Service Inc,UPS,5.125,4/1/2019,1.5792301,1.5792301,AT MATURITY,1000000000,USD,US,3/19/2009,FIXED,A+,Aa3
Altera Corp,INTC,4.1,11/15/2023,2.9877728,2.9877728,AT MATURITY,400000000,USD,US,10/29/2013,FIXED,A+,A1
MUFG Union Bank NA,UNBC,2.25,5/6/2019,2.2571824,2.2571824,CALLABLE,500000000,USD,US,5/1/2014,FIXED,A+,A2
General Dynamics Corp,GD,1,11/15/2017,1.0953426,1.0953426,AT MATURITY,900000000,USD,US,11/1/2012,FIXED,A+,A2
General Dynamics Corp,GD,2.25,7/15/2016,0.7081450529,0.7081450529,AT MATURITY,500000000,USD,US,7/5/2011,FIXED,A+,A2
Bristol-Myers Squibb Co,BMY,2,8/1/2022,2.1043217,2.1043217,AT MATURITY,750000000,USD,US,7/26/2012,FIXED,A+,A2
Bristol-Myers Squibb Co,BMY,0.875,8/1/2017,0.9975361,0.9975361,AT MATURITY,750000000,USD,US,7/26/2012,FIXED,A+,A2
Georgia-Pacific LLC,GP,3.734,7/15/2023,3.4131192,3.40391612,CALLABLE,850000000,USD,US,6/18/2013,FIXED,A+,Baa1
Texas Instruments Inc,TXN,1,5/1/2018,1.1779905,1.1779905,AT MATURITY,500000000,USD,US,5/1/2013,FIXED,A+,A1
FMR LLC,FIDINV,6.45,11/15/2039,4.613883,4.613883,AT MATURITY,400000000,USD,US,10/28/2009,FIXED,A+,A2
GlaxoSmithKline Capital Inc,GSK,0.7,3/18/2016,0.5674993886,0.5674993886,AT MATURITY,1250000000,USD,US,3/13/2013,FIXED,A+,A2
UnitedHealth Group Inc,UNH,2.3,12/15/2019,1.9986702,1.9986702,AT MATURITY,500000000,USD,US,12/3/2014,FIXED,A+,A3
Intel Corp,INTC,4.25,12/15/2042,4.3428909,4.3428909,AT MATURITY,925000000,USD,US,12/4/2012,FIXED,A+,A1
UnitedHealth Group Inc,UNH,2.875,12/15/2021,2.3497364,2.3497364,AT MATURITY,750000000,USD,US,12/3/2014,FIXED,A+,A3
Loews Corp,L,5.25,3/15/2016,1.3017100644,1.3017100644,AT MATURITY,400000000,USD,US,3/8/2004,FIXED,A+,A2
Connecticut Light & Power Co/The,ES,2.5,1/15/2023,2.7802135,2.7802135,CALLABLE,400000000,USD,US,1/8/2013,FIXED,A+,A2
UnitedHealth Group Inc,UNH,1.625,3/15/2019,1.9349603,1.9349603,AT MATURITY,500000000,USD,US,2/25/2013,FIXED,A+,A3
UnitedHealth Group Inc,UNH,1.625,3/15/2019,1.9349603,1.9349603,AT MATURITY,500000000,USD,US,2/25/2013,FIXED,A+,A3
Georgia-Pacific LLC,GP,8.875,5/15/2031,4.7579785,4.7579785,AT MATURITY,400000000,USD,US,5/3/2001,FIXED,A+,Baa1
MUFG Union Bank NA,UNBC,2.625,9/26/2018,2.0938901,2.07757947,CALLABLE,1000000000,USD,US,9/19/2013,FIXED,A+,A2
Illinois Tool Works Inc,ITW,1.95,3/1/2019,1.4212317,1.4212317,AT MATURITY,650000000,USD,US,2/18/2014,FIXED,A+,A2
Illinois Tool Works Inc,ITW,1.95,3/1/2019,1.4212317,1.4212317,AT MATURITY,650000000,USD,US,2/18/2014,FIXED,A+,A2
Texas Instruments Inc,TXN,1.75,5/1/2020,1.7193323,1.71886143,CALLABLE,500000000,USD,US,4/27/2015,FIXED,A+,A1
Texas Instruments Inc,TXN,1.75,5/1/2020,1.7193323,1.71886143,CALLABLE,500000000,USD,US,4/27/2015,FIXED,A+,A1
Georgia-Pacific LLC,GP,7.25,6/1/2028,4.6560403,4.6560403,AT MATURITY,300000000,USD,US,5/28/1998,FIXED,A+,Baa1
San Diego Gas & Electric Co,SRE,1.914,2/1/2022,2.2413644731,2.5073226666,SINKABLE,250000000,USD,US,3/9/2015,FIXED,A+,Aa2
Georgia-Pacific LLC,GP,8,1/15/2024,4.3894722,4.3894722,AT MATURITY,500000000,USD,US,6/1/2004,FIXED,A+,Baa1
UnitedHealth Group Inc,UNH,1.875,11/15/2016,0.9923938,0.9923938,AT MATURITY,400000000,USD,US,11/7/2011,FIXED,A+,A3
Principal Life Global Funding II,PFG,2.625,11/19/2020,2.4825144,2.4825144,AT MATURITY,400000000,USD,US,11/12/2015,FIXED,A+,A1
Blackstone Holdings Finance Co LLC,BX,5,6/15/2044,4.8479755,4.8479755,AT MATURITY,500000000,USD,US,4/2/2014,FIXED,A+,#N/A N/A
Georgia-Pacific LLC,GP,3.163,11/15/2021,2.9153267,2.90903909,CALLABLE,400000000,USD,US,11/3/2014,FIXED,A+,Baa1
Burlington Northern and Santa Fe Railway Co 2006-1 Pass Through Trust,BNSF,5.72,1/15/2024,3.9630998082,2.9354521236,SINKABLE,350500000,USD,US,5/11/2006,FIXED,A+,Aa2
Illinois Tool Works Inc,ITW,3.375,9/15/2021,2.3121358,2.26755495,CALLABLE,350000000,USD,US,5/30/2012,FIXED,A+,A2
Illinois Tool Works Inc,ITW,3.375,9/15/2021,2.3121358,2.26755495,CALLABLE,350000000,USD,US,5/30/2012,FIXED,A+,A2
Texas Instruments Inc,TXN,2.25,5/1/2023,2.6801226,2.6801226,CALLABLE,500000000,USD,US,5/1/2013,FIXED,A+,A1
United Parcel Service Inc,UPS,6.2,1/15/2038,4.2105913,4.2105913,AT MATURITY,1500000000,USD,US,1/10/2008,FIXED,A+,Aa3
United Parcel Service Inc,UPS,6.2,1/15/2038,4.2105913,4.2105913,AT MATURITY,1500000000,USD,US,1/10/2008,FIXED,A+,Aa3
City of Hope,HOPECA,5.623,11/15/2043,4.7728285,4.7728285,AT MATURITY,350000000,USD,US,7/18/2013,FIXED,A+,#N/A N/A
PACCAR Financial Corp,PCAR,1.4,5/18/2018,1.6007072,1.6007072,AT MATURITY,300000000,USD,US,5/11/2015,FIXED,A+,A1
General Dynamics Corp,GD,3.875,7/15/2021,2.406904,2.34396759,CALLABLE,500000000,USD,US,7/5/2011,FIXED,A+,A2
General Dynamics Corp,GD,3.875,7/15/2021,2.406904,2.34396759,CALLABLE,500000000,USD,US,7/5/2011,FIXED,A+,A2
UnitedHealth Group Inc,UNH,6,6/15/2017,1.2293404,1.2293404,AT MATURITY,500000000,USD,US,1/16/2008,FIXED,A+,A3
UnitedHealth Group Inc,UNH,4.625,7/15/2035,4.1348994,4.1348994,AT MATURITY,1000000000,USD,US,7/20/2015,FIXED,A+,A3
Cummins Inc,CMI,7.125,3/1/2028,4.4571386,4.4571386,AT MATURITY,250000000,USD,US,2/26/1998,FIXED,A+,A2
Illinois Tool Works Inc,ITW,4.875,9/15/2041,4.159417,4.1519378,CALLABLE,646800000,USD,US,5/30/2012,FIXED,A+,A2
Abbott Laboratories,ABT,5.3,5/27/2040,4.2499359,4.2499359,AT MATURITY,1250000000,USD,US,5/24/2010,FIXED,A+,A2
Abbott Laboratories,ABT,5.3,5/27/2040,4.2499359,4.2499359,AT MATURITY,1250000000,USD,US,5/24/2010,FIXED,A+,A2
Illinois Tool Works Inc,ITW,3.9,9/1/2042,4.1450288,4.1450288,CALLABLE,1100000000,USD,US,8/21/2012,FIXED,A+,A2
Illinois Tool Works Inc,ITW,3.9,9/1/2042,4.1450288,4.1450288,CALLABLE,1100000000,USD,US,8/21/2012,FIXED,A+,A2
UnitedHealth Group Inc,UNH,3.375,11/15/2021,2.5932248,2.56165953,CALLABLE,500000000,USD,US,11/7/2011,FIXED,A+,A3
Stryker Corp,SYK,4.375,1/15/2020,2.2887397,2.2887397,AT MATURITY,500000000,USD,US,1/12/2010,FIXED,A+,A3
Illinois Tool Works Inc,ITW,0.9,2/25/2017,0.8704210424,0.8704210424,AT MATURITY,650000000,USD,US,2/18/2014,FIXED,A+,A2
Kaiser Foundation Hospitals,KPERM,4.875,4/1/2042,4.309981,4.309981,AT MATURITY,600000000,USD,US,4/3/2012,FIXED,A+,#N/A N/A
MUFG Union Bank NA,UNBC,3,6/6/2016,0.3978546041,0.3978546041,AT MATURITY,700000000,USD,US,6/1/2011,FIXED,A+,A2
Stryker Corp,SYK,1.3,4/1/2018,1.5228801,1.5228801,AT MATURITY,600000000,USD,US,3/20/2013,FIXED,A+,A3
Progressive Corp/The,PGR,3.7,1/26/2045,4.0770301,4.0770301,AT MATURITY,400000000,USD,US,1/21/2015,FIXED,A+,A2
Progressive Corp/The,PGR,3.7,1/26/2045,4.0770301,4.0770301,AT MATURITY,400000000,USD,US,1/21/2015,FIXED,A+,A2
American Honda Finance Corp,HNDA,1.6,2/16/2018,1.6732273,1.6732273,AT MATURITY,750000000,USD,US,2/12/2013,FIXED,A+,A1
United Parcel Service Inc,UPS,3.625,10/1/2042,3.8600146,3.8600146,AT MATURITY,375000000,USD,US,9/24/2012,FIXED,A+,Aa3
Samsung Electronics America Inc,SAMSNG,1.75,4/10/2017,1.5344782,1.5344782,AT MATURITY,1000000000,USD,US,4/2/2012,FIXED,A+,A1
Loews Corp,L,4.125,5/15/2043,4.593473,4.593473,CALLABLE,500000000,USD,US,5/2/2013,FIXED,A+,A2
Loews Corp,L,6,2/1/2035,4.7681673,4.7681673,AT MATURITY,300000000,USD,US,1/24/2005,FIXED,A+,A2
CSX Transportation Inc,CSX,6.251,1/15/2023,3.7150758743,3.0148811992,SINKABLE,380821000,USD,US,12/10/2007,FIXED,A+,Aa3
United Parcel Service Inc,UPS,1.125,10/1/2017,1.0059469,1.0059469,AT MATURITY,375000000,USD,US,9/24/2012,FIXED,A+,Aa3
Estee Lauder Cos Inc/The,EL,2.35,8/15/2022,2.5674185,2.5674185,AT MATURITY,250000000,USD,US,7/30/2012,FIXED,A+,A2
Northern Trust Corp,NTRS,2.375,8/2/2022,2.4381059,2.4381059,AT MATURITY,500000000,USD,US,7/30/2012,FIXED,A+,A2
Northern Trust Corp,NTRS,3.45,11/4/2020,2.2160336,2.2160336,AT MATURITY,500000000,USD,US,11/1/2010,FIXED,A+,A2
American Honda Finance Corp,HNDA,1.5,9/11/2017,1.244392,1.244392,AT MATURITY,500000000,USD,US,9/4/2012,FIXED,A+,A1
San Diego Gas & Electric Co,SRE,3,8/15/2021,2.3152451,2.3152451,AT MATURITY,350000000,USD,US,8/15/2011,FIXED,A+,Aa2
Estee Lauder Cos Inc/The,EL,4.375,6/15/2045,4.1847142,4.1830592,CALLABLE,300000000,USD,US,6/1/2015,FIXED,A+,A2
Abbott Laboratories,ABT,5.125,4/1/2019,1.8391074,1.8391074,AT MATURITY,2000000000,USD,US,2/26/2009,FIXED,A+,A2
Abbott Laboratories,ABT,5.125,4/1/2019,1.8391074,1.8391074,AT MATURITY,2000000000,USD,US,2/26/2009,FIXED,A+,A2
UnitedHealth Group Inc,UNH,2.75,2/15/2023,2.6954059,2.69389074,CALLABLE,625000000,USD,US,10/17/2012,FIXED,A+,A3
TJX Cos Inc/The,TJX,2.5,5/15/2023,2.5417733,2.5417733,CALLABLE,500000000,USD,US,4/29/2013,FIXED,A+,A2
Burlington Northern and Santa Fe Railway Co 2000-1 Pass Through Trust,BNSF,8.251,1/15/2021,5.1258214909,2.7938748384,SINKABLE,236304000,USD,US,6/23/2000,FIXED,A+,Aa2
FMR LLC,FIDINV,4.95,2/1/2033,4.4917059,4.4917059,AT MATURITY,400000000,USD,US,1/29/2013,FIXED,A+,A2
Abbott Laboratories,ABT,4.125,5/27/2020,1.9100352,1.9100352,AT MATURITY,1000000000,USD,US,5/24/2010,FIXED,A+,A2
Unilever Capital Corp,UNANA,0.85,8/2/2017,0.8439203,0.8439203,AT MATURITY,550000000,USD,US,7/30/2012,FIXED,A+,A1
Georgia-Pacific LLC,GP,7.375,12/1/2025,4.0287808,4.0287808,AT MATURITY,250000000,USD,US,12/5/1995,FIXED,A+,Baa1
Georgia-Pacific LLC,GP,7.375,12/1/2025,4.0287808,4.0287808,AT MATURITY,250000000,USD,US,12/5/1995,FIXED,A+,Baa1
Samsung Electronics America Inc,SAMSNG,1.75,4/10/2017,1.889121,1.889121,AT MATURITY,1000000000,USD,US,4/2/2012,FIXED,A+,A1
Stryker Corp,SYK,4.1,4/1/2043,4.2660409,4.2660409,CALLABLE,400000000,USD,US,3/20/2013,FIXED,A+,A3
Blackstone Holdings Finance Co LLC,BX,6.625,8/15/2019,2.4462216,2.4462216,AT MATURITY,600000000,USD,US,8/13/2009,FIXED,A+,#N/A N/A
San Diego Gas & Electric Co,SRE,3.6,9/1/2023,2.8132842,2.79025755,CALLABLE,450000000,USD,US,9/4/2013,FIXED,A+,Aa2
Unilever Capital Corp,UNANA,5.9,11/15/2032,3.5767294,3.5767294,AT MATURITY,1000000000,USD,US,11/4/2002,FIXED,A+,A1
National Semiconductor Corp,TXN,6.6,6/15/2017,0.9526023,0.9526023,AT MATURITY,375000000,USD,US,6/13/2007,FIXED,A+,A1
UnitedHealth Group Inc,UNH,5.375,3/15/2016,2.4622391738,2.4622391738,AT MATURITY,750000000,USD,US,2/27/2006,FIXED,A+,A3
UnitedHealth Group Inc,UNH,1.4,12/15/2017,1.3861057,1.3861057,AT MATURITY,750000000,USD,US,12/3/2014,FIXED,A+,A3
Stryker Corp,SYK,4.375,5/15/2044,4.4229874,4.4229874,CALLABLE,400000000,USD,US,4/28/2014,FIXED,A+,A3
Unilever Capital Corp,UNANA,4.25,2/10/2021,2.0657407,2.0657407,AT MATURITY,1000000000,USD,US,2/7/2011,FIXED,A+,A1
United Parcel Service of America Inc,UPS,8.375,4/1/2020,1.9870947,1.9870947,AT MATURITY,700000000,USD,US,12/13/1989,FIXED,A+,Aa3
Bestfoods,UNANA,7.25,12/15/2026,2.961582,2.961582,AT MATURITY,300000000,USD,US,12/13/1996,FIXED,A+,A1
George Washington University/The,GRWASH,4.868,9/15/2045,4.2279558,4.2279558,AT MATURITY,350000000,USD,US,6/24/2015,FIXED,A+,A1
